Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
FCGRT,148.54666,66.131165,119.54167,107.77637,374.0512,139.32523,133.71878,121.53531,109.40761,222.82356,194.40016,170.11203,87.116035,123.934654,58.758823,276.98517,150.94434,414.71127,121.035164,59.89894,64.81585,172.18646,200.13739,113.1649,95.1305,145.82124,124.40664,202.1113,201.96165,90.23352,215.66934,344.4168,197.30339,167.94327,240.49417,143.32442,240.16035,238.53876,66.81452,125.239,30.363922,87.44048,78.86942,76.08918,212.25089,94.92734,113.98351,147.59268,197.07681,99.294426,151.55469,65.00669,70.16738,161.57848,65.61142,457.62302,58.756966,102.784454,105.13065,148.32338,127.70681,212.12686,93.918846,91.297386,190.83873,212.70961,216.07695,81.77198,53.831272,38.229126,279.67575,28.844347,112.686676,69.23094,163.56093,98.077965,107.67868,103.51715,65.916626,83.15851,84.75716,196.11147,137.27905,133.9934,243.29231,116.12532,257.93735,142.58505,82.89155,125.377335,237.44931,84.50324,182.88055,189.72772,149.04515,125.147766,66.80436,101.758934,205.65723,308.08875,184.07953,46.33442,179.00047,115.06761,152.27855,2998.227
ATF5,48.9481,21.190845,45.683853,32.863625,143.0118,53.830574,56.010265,50.71674,27.020283,83.44878,69.63707,69.71005,39.656643,57.650127,15.819699,39.742615,34.921722,105.70731,42.179104,23.549461,16.432745,57.33035,68.19841,34.533745,161.20348,64.85882,44.527565,64.06174,76.54256,28.186773,90.939766,127.24733,76.45038,51.96086,89.42808,47.72456,78.84792,64.23038,20.20668,44.439316,10.755899,31.486265,17.714844,27.233284,69.40054,34.931774,37.692722,58.95292,73.867836,45.158863,49.803413,22.837854,18.626488,65.31547,25.30119,227.03157,21.96331,41.612297,42.379158,64.67208,51.025806,90.84418,36.033314,33.805935,80.91128,72.18055,87.584015,31.48463,20.934244,18.836357,93.43097,10.602073,38.954536,23.710836,73.60803,36.792652,40.5071,35.77731,27.870558,37.87658,37.94071,79.00808,62.069336,45.481125,96.20151,43.19134,85.6256,54.935913,30.956059,45.692776,56.41442,27.651232,62.133034,68.811455,62.676197,50.03544,22.607582,44.07372,87.79905,121.66279,62.387066,13.3292675,66.31441,54.046883,56.57591,1191.6389
NKG7,39.905365,15.180271,42.98142,23.116402,113.39312,42.998913,41.117184,24.425714,25.598267,63.640625,65.81905,38.02117,24.345295,39.537357,16.524033,97.06838,69.220146,247.02184,57.611378,10.758766,15.746632,38.22537,47.74583,44.05239,48.204475,58.315342,40.46688,67.784134,50.610497,22.739052,73.18379,147.19629,56.08013,98.44678,57.747948,33.432446,77.532074,77.25536,19.783298,35.563713,13.894087,22.495407,16.29341,30.43105,67.406975,27.09295,47.222805,38.479763,48.640266,30.558767,65.48962,32.53273,21.665785,57.726734,21.761091,200.72636,14.219933,36.73085,25.160042,51.59467,46.909657,68.62441,30.00028,26.207489,74.35893,97.34953,65.87466,27.864452,21.186363,18.432852,148.16078,6.7683296,21.11176,16.243011,40.795628,28.856695,30.845787,22.011843,19.166927,23.777641,25.112974,75.97451,41.591015,30.736568,57.69088,45.07244,66.98285,37.509464,32.27964,68.01888,44.943665,30.601318,50.43909,45.10023,43.672943,47.969357,13.090394,36.86322,63.014565,80.43826,37.620197,14.768959,43.80413,40.135765,45.039757,1054.8112
TNNT1,796.25354,288.52582,543.5351,503.81802,1665.5913,646.5039,636.8962,583.3543,371.40387,1033.2891,807.29065,895.06445,448.98538,676.336,280.33124,963.5251,695.2357,1909.9478,570.2727,294.45233,273.47592,886.5627,998.80066,526.92773,418.00174,912.1067,606.3836,904.5671,921.2216,394.91556,1044.4751,1575.8098,962.3922,695.35846,1067.4426,606.31335,1040.4283,886.1377,340.07712,508.13263,180.33817,393.06732,291.36493,437.37817,1000.01434,513.90125,564.8446,748.87286,1100.3076,534.10614,702.42035,370.8763,326.02274,751.05865,344.04636,2213.398,295.6248,489.02042,490.41797,727.8628,649.96204,976.8158,439.8311,424.66025,915.0102,1114.0168,985.47656,371.9904,295.71588,208.3972,1345.716,149.38345,500.34576,443.52332,823.39606,519.914,548.6378,488.7639,389.14365,442.68475,453.67383,889.49445,944.76843,650.2017,1262.8743,596.47217,1353.6624,682.5445,396.6709,564.021,983.3084,415.56244,852.5123,852.4588,733.9364,588.9355,413.56973,488.99625,974.3369,1550.1447,802.15784,241.36714,845.0301,559.40955,719.8321,14173.057
UBE2S,1363.9459,697.36847,1020.95935,1079.4626,3008.4968,1157.1647,1143.6299,1036.5056,743.7243,1839.2336,1532.4694,1449.1779,911.3027,1223.7294,580.6052,1766.7747,1291.1948,3764.2268,1002.539,528.6782,525.4109,1825.7739,2003.3065,1022.00726,868.5718,1441.6667,905.90875,1617.9437,1779.1907,726.1064,1882.126,2958.0205,1839.3005,1232.7227,2061.0337,1262.1569,1957.4792,1696.4912,610.7762,1083.5935,392.39752,621.2521,604.3939,920.14294,1747.5964,1102.2134,1033.0028,1467.1572,2060.8062,1078.6189,1287.231,723.07684,573.2275,1455.9609,634.54083,4370.6235,425.0465,927.1204,909.3929,1257.1158,1073.9043,1893.2552,828.78796,780.45795,1679.8096,1811.4458,1724.0552,723.98663,484.0924,390.82846,2377.981,246.97205,835.96045,708.7752,1767.0396,1160.6119,1005.86285,881.03625,715.54675,934.9408,766.3088,1637.9146,1245.8513,1334.842,2474.2998,1182.5375,2197.8984,1205.9766,608.9343,1109.9719,1920.5433,806.30786,1559.5569,1509.9427,1276.9197,1071.5125,796.3179,828.3916,1797.3428,2753.9795,1624.8844,581.3918,1595.5105,934.0405,1393.8868,24760.227
AC016629.3,24.08945,8.250105,15.525986,15.178513,50.40594,14.105936,15.599398,22.083326,6.6617594,24.660164,16.096117,25.13312,30.09249,28.36954,18.377066,21.157452,17.461155,35.890285,11.7016,9.912726,11.799679,33.109222,37.434944,14.230519,9.51538,14.0136595,15.87492,17.440828,32.799328,15.023346,43.08442,32.774967,38.00642,18.14182,61.054855,38.73678,25.398746,17.724281,7.4167747,16.461897,5.2154584,8.357571,8.162884,8.406495,25.751228,9.08798,33.90321,28.672161,90.69838,16.936014,17.63286,4.720156,5.0991144,25.206684,10.565367,95.63555,7.145305,10.544374,15.803296,19.010885,20.722786,25.152613,11.612398,14.660614,21.543922,20.463087,26.644436,7.3904085,7.2073674,7.3593717,24.56718,4.433519,12.450102,11.227709,37.709377,17.820763,16.303833,23.50472,5.4010553,18.067045,8.955484,23.026917,12.221626,16.91392,88.980774,18.803484,29.11176,22.738108,9.057645,11.932407,39.717655,14.608856,29.762522,15.624983,17.141645,16.072117,18.35228,11.9701,24.918766,51.521576,41.94494,3.8645124,30.889692,14.041782,31.227718,342.76288
IL17RA,35.67112,10.847236,32.515427,22.059792,83.73612,30.188978,35.782642,23.30937,16.862473,41.98497,44.23059,36.302525,20.77112,27.44021,14.707897,100.95252,53.15522,186.65356,30.508993,14.0644245,10.88171,42.443165,40.616978,25.556543,22.138226,30.379269,26.672113,45.803616,39.881256,16.14179,50.643547,98.18473,29.592117,48.753326,50.55153,29.047537,46.22795,49.423786,15.86433,30.072533,8.518266,19.29676,12.060012,19.42926,42.383858,22.022188,25.195976,34.171417,40.214294,23.092096,31.77924,18.499985,12.508349,37.497746,15.82136,121.79458,11.19871,23.053421,19.086552,34.40804,29.632698,46.779457,25.28413,18.683826,45.47542,68.743706,44.647503,16.297144,12.716827,9.318017,64.90183,5.584793,20.56025,14.554523,35.872253,22.969725,20.788708,26.16806,14.174389,20.96245,15.656143,45.481556,34.24152,25.856152,50.612404,25.929838,48.55234,28.259146,19.233566,25.994455,33.63764,18.482815,28.425596,41.43968,33.254898,27.799358,10.849764,26.347607,45.5156,71.982956,36.750793,9.189864,38.898186,24.684444,37.677414,680.2834
UFD1L,691.52716,303.41324,560.9802,466.939,1679.6387,670.6384,573.2038,583.58466,333.2023,1004.3519,787.91473,775.1947,465.72058,607.9484,274.06934,734.5198,632.78577,1671.5059,525.3635,276.0949,312.0718,828.19324,960.4463,580.5385,385.61612,669.8214,526.7291,892.9729,926.2236,388.54138,1074.6377,1400.3187,1032.4475,708.4379,1086.5376,580.68036,1065.2003,821.6142,297.78296,534.6963,173.99336,396.36578,340.05646,427.55994,894.30786,517.8468,523.1784,797.2231,903.39954,535.4733,636.15686,327.1365,288.14594,713.22406,327.4843,2592.6406,274.72943,418.91028,475.63458,739.36914,675.5025,1068.8507,412.50452,417.19244,902.8441,941.26855,927.9435,353.88733,287.18787,240.98474,1299.445,150.11967,452.0301,405.78668,852.69104,588.7262,496.53546,500.28577,327.0566,465.23203,389.8456,841.7147,646.07495,620.6721,1258.6666,591.19727,1150.1035,626.9248,374.38907,553.9502,888.2494,418.5806,719.658,829.6227,690.8263,599.36945,382.19754,455.56537,974.699,1431.2528,795.21954,250.5334,804.5369,573.123,716.1454,13948.818
CDC45,573.4935,220.32886,445.17908,390.33273,1358.6434,532.4237,499.41275,430.86868,302.29608,804.9046,630.3257,627.47394,335.45752,523.62634,213.60779,616.3429,482.81445,1366.2258,435.7873,230.3869,224.323,650.39246,742.6836,435.93036,336.57983,645.30536,422.52808,666.06256,708.6162,269.87637,865.4588,1195.6484,749.7859,557.4713,851.99603,481.60834,826.3514,678.3639,198.86803,434.3026,120.25618,306.24222,230.4314,288.68512,738.4368,382.06726,405.41156,616.20416,734.9476,403.92896,533.3054,238.51102,259.9564,576.4574,249.98466,1944.4783,216.69934,343.63263,379.93704,619.2616,539.3618,834.32324,354.22482,340.63303,746.8508,738.2193,744.70605,269.53625,221.12224,146.3542,1001.45197,115.71339,364.88556,274.87195,646.65375,391.71597,392.62592,365.98615,269.80316,333.43503,318.9763,737.3647,488.4571,461.706,882.9033,431.28467,849.2888,517.4175,295.03857,489.86356,645.0625,312.1121,587.89844,620.3305,559.56537,481.7675,285.5354,381.42935,754.58844,1148.5183,661.1406,194.90079,690.55756,456.71292,566.2631,11237.686
COMT,1122.7295,515.6064,800.37085,705.99884,2611.3203,964.76843,950.1794,886.87256,502.96014,1541.5814,1199.4901,1201.5121,666.0981,953.0502,343.0115,1198.9608,961.5869,2536.5913,825.14343,387.93164,406.7724,1455.1036,1446.5151,900.3934,691.1208,1014.9242,807.7177,1342.4175,1414.7853,665.0091,1661.4866,2361.1277,1449.1465,1079.8387,1718.2378,844.17847,1625.7031,1327.6912,408.6156,849.48303,260.57242,529.781,421.7673,552.7089,1483.1923,692.43634,788.4092,1237.8715,1490.5513,775.6254,1088.0494,510.5956,527.49927,1174.638,492.4085,3584.928,381.67374,689.345,693.44904,1141.2655,1062.7094,1521.6792,672.65344,711.8333,1405.3789,1570.4991,1512.4302,526.8946,389.55542,382.8265,1945.5623,246.80333,748.794,583.32733,1344.1401,803.5406,739.458,733.6858,526.1251,682.4377,589.2561,1358.0731,1023.71893,921.16956,2260.5483,871.92487,1952.7117,1011.81604,561.31024,895.4685,1219.7705,655.0669,1184.8241,1182.9865,1082.6903,962.4043,531.6215,734.7345,1462.5348,2264.3801,1336.1392,335.2757,1472.2972,876.3009,1071.2535,21477.293
P2RX6,8.9669485,1.7734306,6.3420954,5.817229,11.096187,5.734723,3.4854028,3.1441073,5.5535097,8.178228,9.471062,9.581772,5.8795815,11.277492,4.9240932,15.797674,14.201958,27.492105,5.6612806,3.4447696,3.300478,14.501353,10.087177,8.235971,3.8798451,9.374598,5.30153,12.248942,12.68711,2.4038377,5.933503,15.292459,6.6036043,9.367272,13.071209,6.9197006,11.810201,9.485987,4.1973014,8.50905,1.9609641,3.674079,3.9161468,6.4872584,12.872825,13.490005,7.544303,12.227707,13.501063,8.708553,8.05723,4.7440524,2.432471,5.570356,4.2098355,21.891718,4.381528,5.181312,4.113423,6.044286,5.2380514,9.512107,4.291023,4.277179,10.254641,11.556384,10.899313,6.2382216,2.061176,2.2455277,15.738072,1.3872275,3.4739969,5.8365917,13.911814,5.7078776,3.2542639,4.812594,3.2239223,4.692904,3.364742,10.996206,5.817566,11.218876,13.993572,7.1025214,11.009962,9.27382,4.438522,8.163828,14.490236,4.3125935,7.768051,9.065828,8.255092,6.895906,15.892768,6.4248176,12.33654,15.213578,9.7527895,4.9946103,6.8504233,4.824293,7.51064,141.94084
SDF2L1,1492.3804,586.6195,1215.9117,1056.5162,3083.6858,1208.3251,1133.2189,1036.562,668.8077,2033.706,1500.1615,1524.17,845.8688,1264.2688,563.5615,1746.9707,1291.6288,3939.215,1122.6005,610.20483,614.9392,1863.2468,1884.365,1114.5852,883.3228,1480.2178,967.94543,1720.5327,2286.857,860.91895,1941.3888,3132.5054,1880.1428,1548.017,2158.406,1166.3354,2083.2798,1617.0162,613.1898,977.13885,425.62497,789.92474,641.35834,896.48706,1930.7823,1047.2396,1046.0593,1651.8363,1980.3248,1474.7645,1284.0507,755.70935,598.8534,1484.3792,648.8227,5086.548,482.10318,871.17664,922.0153,1429.4615,1212.7955,2002.7119,890.1852,869.6102,1833.8231,1822.1017,1850.1693,839.4648,558.0413,433.33627,3169.9504,368.42804,920.11096,773.1872,1727.3916,1282.6906,997.79785,983.8731,677.24243,953.50934,772.9813,1734.0765,1334.4797,1394.3431,2145.634,1158.5599,2208.2783,1426.0466,718.07495,1233.987,1916.6733,1047.8392,1577.3854,1877.248,1386.8484,1048.9546,724.84045,890.1241,1810.4841,2935.2397,1667.1898,586.68195,1528.8896,1163.5098,1414.1597,26118.488
YPEL1,20.90696,10.370062,19.37978,14.409765,48.39791,17.349754,16.904654,18.107203,11.038356,27.13498,26.149397,28.964209,13.867632,16.078695,9.661581,56.774708,23.703243,75.70523,21.201757,9.958141,12.567303,20.895887,25.456038,15.789568,10.113003,19.50182,15.278009,27.004295,23.871336,13.405452,27.502043,46.770702,25.958113,24.718111,28.861233,21.685476,30.42939,24.03269,11.536363,18.181566,4.66835,8.190828,11.689654,10.467516,28.14766,15.20399,19.20248,24.013462,29.664806,10.941473,18.082666,7.5979233,8.645656,20.387585,12.189306,60.922047,6.900675,10.375598,11.868283,21.213356,20.138233,28.6919,11.648747,13.204561,28.825842,26.093016,27.767921,11.098049,4.384657,8.546067,39.104794,4.203479,12.650953,11.697269,26.310686,14.817987,16.1649,14.91826,10.545835,11.5221405,13.558645,25.07007,19.485659,20.388447,39.94254,19.569416,37.148785,20.01716,9.72246,15.442255,28.044071,11.57598,18.469675,23.59531,17.58514,19.466738,11.48091,16.166267,26.547935,45.08315,29.338524,8.95363,27.032942,13.141721,20.447065,410.49313
CCDC157,6.790432,4.390275,7.877576,8.06761,27.588934,9.131754,9.768555,7.0210795,3.8234692,16.217907,11.14936,9.078148,7.6865697,7.807547,2.5061064,5.7021294,8.736621,19.388292,5.210739,1.8520831,4.608246,9.858066,14.552598,8.893026,6.380664,9.966499,8.556334,9.727678,10.123705,3.1519575,15.569301,16.434233,9.472142,10.4579735,11.254993,9.180853,12.763154,12.3752365,2.1459696,7.658837,1.7079545,5.1359596,3.4016166,4.49652,11.436211,3.9401686,7.311077,11.255014,12.103626,7.39603,10.065482,5.5313206,2.5191445,7.329879,3.5538206,29.778938,3.0677812,6.450667,4.8555703,8.9814415,9.663792,12.003216,5.828537,6.965592,16.459906,12.181304,14.727537,3.8147411,3.6209607,2.943352,18.944418,2.217516,4.075565,4.2531414,12.092508,5.2427144,6.9474173,5.0206714,2.846546,5.0782704,5.498287,13.578804,7.709953,7.843102,17.36225,8.116471,16.529133,8.272182,5.1978226,7.599268,8.475312,6.2601686,12.486788,11.679834,9.039951,8.617715,3.4690151,5.2722836,12.899185,19.653067,10.492166,1.2309501,11.458294,8.576902,11.244419,185.1051
SELM,55.625515,17.77749,36.95624,32.9915,97.43383,31.696507,30.735989,30.654959,23.111286,58.209194,53.855064,44.960217,41.56778,46.335514,25.121073,35.621376,36.327736,88.9517,32.125324,23.57863,18.44536,65.08368,58.539684,35.657806,26.671667,54.446156,28.58994,50.39441,61.172268,28.335232,60.019737,85.92078,66.11861,39.48555,71.15144,48.697716,60.79495,49.54252,19.530464,35.08607,17.353935,16.136715,23.327536,37.220306,53.626217,38.19572,37.379906,54.03093,53.1086,35.094948,43.37628,17.749727,17.744926,46.511086,19.164188,132.88254,14.637096,31.148085,26.176256,44.70757,32.84173,58.780373,26.471556,20.536093,53.63412,52.85199,62.234898,24.45056,13.157819,13.991303,94.51112,6.4890594,26.925425,24.847301,55.798103,33.00365,31.352211,26.43861,21.07117,32.66658,13.008831,54.66293,52.921593,41.402946,59.3542,26.56473,115.59029,37.529522,20.862724,52.558372,47.63874,27.183462,39.016716,50.689037,35.229618,40.603992,52.24231,30.143394,60.338593,67.1317,45.820675,29.79186,45.613956,27.913158,40.984837,823.2654
PIK3IP1,5.805366,1.4889464,3.6454496,5.2629704,12.6826515,5.951809,6.278153,3.9444656,2.9408915,7.6284475,7.9093494,7.726481,4.58579,6.7853966,1.5497206,8.202124,5.537339,15.980326,5.8764434,2.0031106,5.806976,9.511091,6.562314,5.473017,3.4476392,7.56131,2.8983762,8.537519,9.902561,3.0391603,7.632704,16.057322,6.145043,5.1098475,11.674336,6.6917787,8.920231,7.4234176,5.0962353,4.3250866,3.5991251,2.8635232,1.2263429,4.9907346,6.6671963,6.6199937,4.660935,5.233467,8.333676,7.895458,6.146259,2.9415188,3.1954417,4.5703073,1.8225105,16.843285,2.5123217,5.179876,4.201291,5.0465374,4.4450326,8.596563,6.008013,3.3536644,7.192649,5.013124,6.733556,4.471062,1.0881872,1.2242098,10.197441,0.3567486,3.2686932,4.683755,8.465754,4.651856,3.7695684,3.617401,1.7030594,3.1381364,3.600855,7.89732,4.65807,8.373714,11.007314,4.5609093,8.729576,4.5332355,3.8076174,8.491047,11.829914,2.5068011,8.985505,6.0943375,3.8242955,2.9081388,6.7015853,4.1992655,6.053077,10.49873,7.6806,1.4606043,12.163043,6.2041025,5.025228,115.582375
APOL1,34.876617,12.324463,16.64199,28.71605,51.049515,23.304325,23.35444,13.983704,18.993694,35.71639,42.00994,33.246124,14.863606,28.335669,14.271022,24.10472,21.038528,79.387924,20.304567,6.8730855,14.784855,39.462185,31.727661,19.18799,15.906795,34.14893,16.537994,39.877148,37.873913,16.92956,33.34373,45.7081,22.685436,22.599363,34.686813,24.233387,40.6869,51.08892,9.931788,22.558155,7.934009,13.267897,5.298403,12.8650465,31.358044,20.31984,32.112465,51.539104,50.883045,247.35681,24.81268,23.22134,8.402861,30.796225,10.625971,121.11853,11.354591,21.643068,18.07323,25.75219,22.966618,32.863983,16.376007,18.440788,32.43521,31.001743,36.086136,18.885448,9.899407,12.484648,48.4719,5.3411736,23.01408,5.6351986,59.419693,13.965956,17.27684,12.952675,11.122541,28.623962,17.225801,24.431984,25.251385,20.959137,60.933212,26.302902,43.411907,22.052853,12.046059,33.17092,35.008804,11.388197,32.300255,33.692936,25.291237,17.562864,15.4599905,15.997941,39.444527,50.856678,28.815384,16.57517,30.834644,16.54029,31.239061,493.6843
RAC2,209.22934,69.48843,135.74155,126.45266,422.89957,170.28989,148.6367,139.48041,89.718796,261.4458,214.43861,207.76996,123.80693,170.04013,72.11527,253.62807,213.57776,476.16394,146.95438,79.14255,65.43575,213.87881,223.06125,148.05054,131.8385,185.74207,119.601364,226.79228,236.85423,103.605484,258.8098,504.1587,248.95126,210.54224,290.0258,173.96466,270.683,241.28719,69.21145,144.70328,50.139526,96.333176,70.69426,95.29714,258.63193,146.78072,144.34825,193.22601,292.93567,128.37599,167.10313,76.98088,82.51976,198.72885,80.008286,639.6572,71.53083,127.29811,134.53294,178.70454,151.88135,243.87431,119.15777,118.307,236.68025,352.625,254.8916,113.58861,70.68939,55.214256,447.12375,39.404385,125.67444,98.74753,213.28413,125.614914,124.43562,114.286674,86.11697,104.071014,104.43837,232.81276,174.02739,160.01773,285.73294,160.42906,309.7663,177.88702,85.36207,149.63391,248.80365,105.678215,202.09396,224.50475,182.98105,167.77615,111.29347,119.93383,239.38875,348.1983,196.78802,72.342926,203.14438,146.82,185.1084,3569.382
LGALS1,1066.6885,345.47717,637.3824,538.89435,1899.625,753.25415,721.37695,615.635,439.47214,1194.1674,1006.56006,1000.7124,504.92993,728.79706,275.64267,1516.1348,879.6955,2564.5913,765.627,375.90887,312.03015,1023.12994,1064.6932,633.9155,554.83374,898.0171,612.1056,1040.2896,1055.1443,451.86523,1217.727,1865.2054,1058.1687,1206.0585,1277.5929,740.89905,1244.3036,1121.7979,324.03754,611.9402,351.37888,443.72528,361.69696,749.79803,1255.7435,879.50696,578.5009,849.96594,1126.2069,664.3074,802.5893,490.02246,376.06808,861.606,361.66058,3410.3066,294.0618,566.8915,585.65,922.45514,729.5771,1177.1461,521.99475,517.63947,1117.4507,1251.6655,1163.6124,576.0502,340.00894,283.1376,2168.5474,163.4247,559.1236,492.82355,915.93677,624.94653,558.2675,555.93695,433.9586,581.15045,455.44293,1024.9248,794.129,743.3119,1336.0171,664.45776,1422.4943,720.6482,420.0336,898.036,973.7652,482.54962,963.70685,980.7432,794.2425,668.88434,432.94305,574.5225,1163.3387,1640.8265,909.6782,393.75623,987.1134,602.61053,819.95264,16129.186
APOBEC3C,283.82687,107.144585,234.67384,170.95517,684.583,259.75967,255.60747,233.01178,136.09323,420.35635,333.64923,332.22415,166.54187,254.61385,95.836815,297.34424,259.85144,668.288,226.69731,105.564575,115.17671,329.128,389.39008,221.5148,173.01802,265.28616,196.28452,327.9438,366.4194,152.40814,400.4866,624.72015,392.54333,283.65643,424.10947,240.69829,431.18494,341.7163,96.84355,237.9023,60.83916,170.67477,99.29274,134.83694,400.22507,192.73161,211.72006,307.63977,412.36862,232.70894,280.97974,140.56018,119.61137,296.16138,112.53625,934.4527,97.83148,191.88965,205.20847,287.13776,234.32277,392.53214,169.34326,179.4574,367.30856,378.8552,398.17914,152.11772,101.786476,88.46698,543.34937,47.990253,189.97748,142.59898,320.2419,230.12279,197.39478,207.04118,140.20811,165.18944,156.01974,378.45834,258.7373,240.14438,439.5973,247.28572,440.22388,280.7278,159.08942,223.15643,366.8092,156.58997,311.80957,310.7553,295.45544,249.68091,135.80313,199.83455,383.56625,618.75195,334.25113,91.92478,351.69675,234.64543,274.03107,5650.7876
ATF4,854.6856,333.22787,647.9192,585.146,2003.4829,805.58203,725.2697,658.1854,424.57266,1308.6018,886.53644,951.96967,510.36487,722.5097,307.5122,864.3049,703.9338,2016.7766,678.1944,317.10895,309.1073,1016.29846,1152.5417,644.1342,625.66693,935.5049,626.80023,1102.3838,1181.9869,452.57825,1302.2852,1900.5612,1161.0731,860.5732,1296.3416,748.1525,1274.6984,1044.0664,302.50345,610.4926,217.64172,503.4873,343.66534,421.2438,1055.284,592.79755,596.84644,896.4111,1077.7014,585.05835,828.93634,407.90967,378.26263,975.3379,445.57507,2833.8657,302.86615,499.50208,599.1123,887.10443,752.97253,1271.6971,517.54944,556.48395,1098.0543,1220.8755,1143.7324,458.3449,351.8082,288.08322,1521.646,195.8587,540.31274,488.85266,979.85486,617.3425,582.6453,607.2179,408.7058,531.54956,490.46353,1095.954,767.92633,720.14355,1396.2069,667.6912,1457.831,807.07697,455.72708,752.57324,907.5809,527.74713,949.821,989.1165,850.1655,660.78235,379.70724,543.8286,1144.4612,1793.2029,1038.9893,278.26654,982.28906,724.9278,815.5077,16887.7
GRAP2,11.307087,20.092695,13.698902,14.097368,35.149864,12.51057,12.691161,15.25938,7.6959248,16.368204,16.265675,21.575052,10.312694,20.486343,7.611393,9.819397,8.235624,25.254368,12.641523,5.961711,12.88212,20.901821,26.806944,10.45297,7.5684533,16.57153,8.530159,23.756441,30.175463,10.664929,22.843626,29.100128,25.034813,12.052572,47.370945,25.990028,29.581392,16.02982,2.7953496,19.24741,0.51165575,8.308849,6.125519,4.4446344,15.589986,11.557789,5.995282,28.818083,12.449952,14.910168,17.040855,11.488881,6.7291136,19.668169,8.228101,41.00449,6.9278564,11.401492,11.600527,13.698575,12.452214,9.89649,8.584343,6.2902613,16.914812,18.43605,21.534313,9.136251,7.013413,4.357251,22.164223,6.3760324,9.559932,13.342582,28.978971,15.482999,10.71771,13.301784,5.0032644,16.068651,6.726952,16.9219,14.196466,18.20978,89.448906,15.46855,26.925741,9.546837,4.7743506,13.925705,11.091296,11.554019,35.982666,17.717817,13.587811,11.99595,7.3934436,7.9341063,20.463669,34.684227,22.958946,2.7940192,17.476238,13.668091,18.429123,262.9731
TNRC6B,263.98535,107.91564,197.04951,173.89754,558.67633,217.00206,204.88826,185.62833,133.02167,358.7537,286.29855,272.2766,149.01831,222.45871,88.8651,297.3606,232.99213,607.70044,184.21669,100.67033,103.7935,308.32916,321.08557,190.91484,147.32542,233.82622,171.43127,305.9272,323.98193,129.48079,335.1685,524.13794,329.1173,242.0982,391.54382,226.15233,352.50293,300.41,104.256744,196.89233,66.67293,128.41248,98.516205,156.81029,351.0217,199.30635,191.3698,256.18875,385.17505,168.21771,238.34216,121.31419,105.590164,257.66656,110.164276,736.28894,88.6207,176.31183,172.4734,240.5272,213.28268,319.79498,158.84283,149.75955,297.71704,335.77008,328.98645,134.98128,92.72609,79.36074,451.95117,43.537918,162.18758,140.4791,294.6109,181.59303,169.99255,173.23645,114.174576,166.76532,150.25955,305.78754,237.09525,234.07527,385.71268,204.82848,389.51978,215.80418,118.243004,202.98543,325.78583,150.06403,255.02975,286.52524,237.3616,210.65907,136.72379,157.42679,328.1634,496.82996,285.30884,85.540054,285.46628,188.94414,234.7942,4625.2407
SHISA8,28.51468,11.966366,33.651375,14.524051,86.26656,38.06077,17.87089,27.442858,16.229437,57.892174,34.69034,40.24971,28.101826,26.878311,8.222719,27.610195,34.481647,58.961727,27.620262,10.824579,18.765734,32.41377,41.40783,29.242912,14.171865,90.243324,30.875359,31.011196,46.428955,18.945328,64.823944,90.1949,46.285694,35.915203,56.347412,26.568628,59.814415,43.982483,7.289597,21.451689,15.2119,17.820393,17.032093,12.353071,62.592613,21.782637,18.304096,67.20524,43.933895,22.451462,38.543285,7.965367,15.01585,55.873127,21.393099,149.79456,18.590603,20.889183,20.063877,38.843494,32.926384,57.693565,30.629688,21.442928,46.269573,34.929512,34.784706,16.394402,6.388262,9.529458,75.24447,4.4714746,12.841069,11.656646,58.581234,29.63525,33.41426,19.56788,9.640163,17.599298,17.49368,50.75279,22.890482,29.550838,1047.3221,15.290392,79.8158,39.14456,16.932226,28.435225,23.564877,23.735111,44.267113,68.07927,41.264072,32.75898,3.9733632,33.225216,52.30902,78.015976,46.98494,17.87484,38.040752,29.99129,42.08837,741.67334
