Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
MMP24-AS1,163.0922,74.44861,94.701385,98.187805,292.7957,112.90525,112.34351,107.438286,83.52148,189.50708,142.87196,145.7149,90.013824,129.53763,56.100723,216.15671,139.41197,405.4895,100.876236,58.867348,54.181786,167.01678,180.74376,95.60713,86.35713,137.28238,86.682144,165.66168,173.03377,81.44636,196.53398,269.9258,168.36278,142.19977,200.08455,132.00378,186.9098,185.85641,60.63942,103.044365,35.110172,73.022804,52.370316,119.91602,189.37645,125.10381,105.188354,154.0824,224.58502,102.89539,119.53497,63.185856,58.79936,135.16197,59.542496,363.36768,46.27081,83.39196,87.62864,123.09597,108.1915,170.26369,77.6868,81.08863,160.73482,176.23618,178.7545,72.23912,46.795242,43.526627,247.5181,30.6324,88.97789,83.76599,166.06958,106.56079,90.3217,87.43562,66.96132,89.082726,67.49805,165.9493,121.02852,124.1852,221.26633,121.08557,217.48628,123.306015,60.46874,117.7777,226.38112,77.74371,159.37454,148.04128,126.9845,104.8954,98.31616,86.55496,180.44142,282.44174,152.53337,64.120575,152.49556,94.73656,137.7474,2458.7578
MYL9,21.714485,7.3996954,15.871643,11.633822,48.337402,15.253668,17.041075,15.425842,11.363621,28.186432,24.403965,20.675827,12.385844,16.282263,5.421491,53.27726,19.804092,69.267006,17.36186,6.0370297,5.7769933,21.084156,23.38176,16.146614,12.788567,16.48427,12.874751,20.614088,22.05401,12.870408,25.275242,45.026493,24.47758,25.415192,26.020142,12.660347,25.609371,25.02663,7.972187,15.935695,6.8386736,11.775362,7.496731,10.918573,26.561432,19.13168,13.205059,18.774426,33.36366,23.391577,18.599531,8.292732,8.821852,20.910164,6.9927816,58.246082,4.2381263,13.620403,9.984684,16.60545,18.418444,29.25508,11.334771,9.432032,23.984156,29.078985,26.957876,9.590241,6.6960764,3.935159,41.845146,3.5393307,13.54465,8.591986,25.898642,15.965283,13.745773,13.5787525,11.416684,9.112648,10.051447,27.372162,17.157661,16.93191,25.670034,18.078796,38.366604,18.070879,9.241342,16.595026,23.272785,9.059255,21.28294,18.833685,23.221008,24.598543,10.561539,14.453346,24.536667,38.83731,18.037798,7.5881367,21.561499,19.685743,20.995424,388.53094
MROH8,14.376403,7.5909767,11.8003845,9.263907,40.65352,12.484063,9.735247,8.343048,3.4006503,23.732262,14.818471,17.234715,11.634354,19.269476,6.25681,9.407732,12.318617,19.812498,11.4536705,4.793568,3.3664818,19.057934,17.877726,13.5552635,6.0146866,11.238346,10.435475,16.499714,17.52389,5.64235,21.220886,21.961882,16.356524,10.152094,20.825603,10.094882,19.355232,12.0404215,2.867789,9.723012,3.4452584,4.839828,3.1590514,4.984917,14.9152565,6.0854874,11.658061,22.434067,17.167315,12.696173,8.415694,7.014086,5.7117367,12.968971,5.8520703,60.29479,5.352704,7.0933657,8.639438,13.649927,17.615883,24.924086,8.909506,7.0634375,14.23596,11.817385,15.78905,6.851741,4.670547,3.9555736,19.719868,5.162237,8.281386,7.308369,16.814863,8.026217,10.033606,13.922365,4.6301985,5.5537295,5.0532055,14.909133,17.590342,8.167413,31.09409,11.686827,23.588806,10.057014,7.955479,12.731361,18.520746,7.656692,12.365561,20.027729,12.079718,13.955007,2.14683,7.513739,19.432865,30.817127,13.031941,7.76935,15.561694,21.625565,16.137936,295.77448
ZFAS1,659.7149,259.79993,487.88446,381.65363,1412.2952,515.8937,503.62637,479.31686,296.19653,905.56226,641.51044,662.18225,377.2043,518.2141,222.24,693.6788,491.2334,1445.581,467.59528,229.06128,204.98227,739.4452,755.28973,474.80667,556.313,683.39386,412.6859,718.46857,841.6672,351.08618,845.7109,1315.1985,891.80334,645.6671,884.58887,527.654,869.1597,744.0181,231.11089,503.7923,177.09015,300.3448,243.8814,326.89264,828.2366,411.46783,455.68915,629.22253,840.57135,478.0457,528.2112,284.4926,269.22537,587.0704,294.87473,2226.897,226.7976,407.2511,431.90298,550.87585,518.07776,853.1612,332.6235,376.38324,775.40106,888.06744,808.96234,346.25998,237.41275,240.16573,1243.9913,125.69418,382.45953,376.08414,669.65137,460.45078,400.61813,397.15338,304.38376,403.4115,315.39096,739.17426,570.8726,497.46973,987.2541,427.20914,988.1746,551.86536,332.82703,504.40314,683.7433,423.5407,682.71814,717.63873,609.8479,499.26596,310.79398,418.70782,794.8864,1228.7834,679.7248,251.39813,666.6153,509.843,589.94464,11717.764
FAM210B,286.27353,125.01992,204.88701,198.77629,620.8445,231.32623,233.49414,214.26717,136.40463,407.64734,272.64844,309.3094,199.75812,278.42078,103.99502,224.78238,204.81996,560.01666,188.51825,114.02693,106.67692,356.0786,384.4938,214.43765,150.1244,270.57587,187.95387,319.83078,354.98495,156.09436,389.6114,532.80634,365.99384,262.06293,421.0046,229.1339,388.5739,320.67157,116.18713,221.34691,60.57964,144.72934,123.83974,149.17046,320.99454,190.01039,208.0707,297.76907,440.0068,190.86647,238.08174,119.62249,115.75428,274.02173,119.30163,849.93677,96.23387,160.99185,185.18341,256.45886,227.12709,358.5014,154.59196,180.96646,334.84015,354.11533,353.05182,126.4094,102.23729,86.34024,447.16364,54.778877,170.42635,193.58841,339.19238,209.928,180.03024,179.2853,119.10929,180.64537,223.17938,333.79916,313.24353,295.53156,501.28336,216.50816,429.42978,259.46002,127.7976,212.65375,292.57993,149.06871,301.99197,317.43127,253.37616,223.09955,195.94182,178.44812,364.1297,555.7922,334.55627,89.26019,345.1028,208.17229,283.21457,5174.9253
AURKA,367.46378,144.5291,302.84174,233.11546,1041.236,386.99133,322.22568,331.3741,159.08351,610.5492,434.47336,464.06827,221.94087,317.04974,120.94502,304.7024,291.72037,797.8133,311.83606,132.72629,136.48933,427.1867,555.61145,339.4234,173.96687,336.19293,300.38834,473.19925,507.70004,211.06932,619.75586,817.065,554.598,414.90833,581.4224,292.76385,563.1164,438.37817,123.74515,277.28088,84.889435,224.9704,138.54953,178.43825,484.78064,252.26047,266.16336,394.12155,503.533,280.68924,355.54443,156.85191,171.66231,410.90958,180.47154,1393.807,122.011375,242.526,286.7505,423.59473,378.39694,597.238,257.76273,243.80225,505.43683,532.8801,516.2668,188.2198,134.03992,108.75751,666.88916,87.84457,238.83301,210.4618,424.97928,264.11322,255.09802,277.51422,165.92612,252.46678,197.43579,523.97217,375.82568,337.76688,653.4878,297.25296,698.24866,409.65338,217.14297,299.08572,398.60547,215.02538,408.41602,449.88113,401.14908,360.31006,138.85089,249.35406,534.0427,822.56635,465.6335,109.12737,447.89648,346.0299,414.74127,8220.423
HELZ2,14.05309,4.92246,11.496256,10.892961,26.773329,11.318062,10.592723,15.170045,6.226367,22.796225,17.80685,19.869751,9.693264,13.716282,4.8097,16.27444,17.134293,40.300606,12.582026,7.744528,6.407361,15.07432,15.779978,11.061183,8.734505,13.282659,9.587773,22.169455,19.30771,10.971543,16.16053,36.387436,11.394646,17.987272,21.154377,13.772066,25.829945,16.812664,6.4021635,9.935494,9.120338,4.532478,5.880946,7.919007,23.047314,12.062121,10.443386,17.352737,29.073622,13.396103,12.731999,5.8213515,7.642081,12.549607,5.096595,53.176586,5.957132,8.876476,7.5653434,15.2175,10.302959,17.275255,8.607207,8.811539,18.724794,25.483929,16.669495,14.729378,5.3874016,6.782033,38.922127,1.7878568,8.22762,5.7420583,19.056158,12.56894,8.775635,10.818062,7.306158,8.45183,10.76087,18.047655,14.602497,14.234727,22.59243,13.631917,33.56094,13.540875,7.5725036,13.93622,18.93725,7.8408394,15.545767,18.770056,12.181602,14.218882,5.6349688,10.62686,20.247578,33.091022,21.297014,8.142212,17.226265,8.925776,19.394579,266.91852
PRSS57,764.68176,323.19873,674.8687,517.53595,1875.7899,705.8413,646.7224,646.4692,397.7801,1081.6036,1066.1138,844.9956,466.83173,678.1976,280.49054,816.56635,865.26917,2175.4304,673.08887,336.29172,258.65042,877.7144,1100.2415,610.39844,687.44147,1010.99915,557.32263,1247.352,1029.7664,390.115,1095.776,1802.7676,1060.024,1047.976,1138.932,630.2197,1110.7451,916.3315,301.65485,590.23816,200.49103,406.194,311.73016,387.9181,1034.8845,529.5168,585.85645,812.8386,962.9535,634.0596,749.5729,363.03568,305.6273,831.75214,391.3247,2652.9065,263.71472,486.21307,521.8851,761.341,645.54956,1066.5336,469.13678,482.1334,1036.7361,1171.2161,973.8797,420.58765,276.96378,258.6393,2510.2966,150.9558,480.24268,352.20334,873.5283,612.56885,529.7182,534.73346,372.94815,483.41934,405.95724,1058.324,665.9839,657.4218,2041.2329,628.80206,1269.5486,687.9133,403.42252,607.22845,1006.7721,463.62317,1028.8704,956.10095,757.4074,695.1304,310.6449,594.5832,1042.4335,1532.66,839.9165,270.749,921.93085,727.6621,794.31537,15581.818
CFD,770.29785,305.04102,520.1222,456.32642,1624.511,601.91693,576.6509,529.5619,351.99606,1043.2217,791.88776,759.942,384.18378,589.1798,229.66351,2022.517,1090.9319,2502.9973,610.1396,269.8865,257.59445,771.3242,885.6825,547.6402,404.81815,668.22174,500.09555,817.1521,943.6594,379.64862,1001.4943,1481.7507,886.77893,853.64667,1044.0873,594.3363,985.5624,897.12524,269.10416,548.64606,200.6961,384.53467,287.5223,414.2545,853.1825,502.02765,499.5744,666.305,860.1754,553.9531,622.93976,306.71863,306.8275,699.86273,334.6452,2209.7783,260.9284,445.6991,478.92734,651.05664,583.28735,983.40753,416.78006,437.69263,831.911,949.695,924.61115,318.6695,257.74805,230.34167,1229.2368,136.25876,430.1787,349.7932,754.9001,518.33167,449.5808,457.40015,307.84344,394.56827,356.9192,874.8894,605.9433,575.63617,1115.9244,525.14233,1215.9324,578.12994,395.49753,590.514,1006.1263,374.2036,752.15955,819.8163,687.8487,581.53296,310.90778,494.39606,872.2542,1426.5917,915.5729,227.97714,767.6181,542.9235,678.9781,13153.58
CNN2,285.04456,98.58182,210.14012,163.08371,614.38635,246.20656,209.53745,206.09064,114.92967,363.4131,300.99045,275.8979,149.2968,229.82886,93.43332,477.05658,303.71155,851.468,226.51187,86.68014,100.843285,292.1873,354.9979,219.33926,136.49057,242.05246,179.39874,309.69733,319.1066,137.60739,365.3411,598.3642,349.12164,325.43338,375.46292,206.77211,366.66492,324.36163,105.10152,207.96486,73.91211,141.39153,109.92654,152.94855,366.58948,195.8984,198.09052,262.0205,355.02637,200.4396,248.77428,121.3868,118.22881,271.79684,110.847885,893.76135,95.86612,174.61412,184.29938,246.03175,214.47934,331.20258,149.73085,151.75993,323.3771,417.97562,339.24896,134.41133,88.1318,94.91118,522.94385,61.080627,164.66464,129.2953,298.55182,189.1944,178.25916,183.6473,125.80501,164.83981,140.15125,336.39777,230.01155,220.16188,413.61572,216.6439,394.3922,248.03624,131.26657,204.93604,357.06964,147.92326,267.5663,282.50903,240.5022,250.2034,115.341415,170.14536,343.29074,521.5454,287.02808,83.05141,290.15076,205.41737,250.6122,5143.334
POLR2E,514.8157,210.60243,361.27313,300.99963,1083.1755,411.63416,393.8955,367.88104,238.49913,700.0492,517.72186,564.6727,331.764,465.4336,212.96083,549.01575,429.82635,1153.1287,364.96964,200.35742,200.01376,622.8352,616.4866,353.9938,308.46606,474.40588,369.86603,586.6599,570.78766,262.6777,656.6571,916.2656,608.8749,507.83325,737.2169,420.9412,662.14105,571.7226,182.85266,346.12653,133.62987,248.77719,216.96202,253.46393,600.85187,334.87634,343.2177,533.5371,655.5772,359.00443,432.18005,225.96304,210.93431,463.4913,219.21228,1627.7749,185.87749,285.41727,306.06558,453.48813,405.7625,644.6865,276.36356,289.49567,592.2964,618.02374,580.8127,237.84126,198.39328,181.57896,801.70917,112.7379,296.31308,240.62001,547.6223,376.8124,335.97845,342.20947,228.30937,311.69,249.9436,590.53235,427.171,406.58533,768.6937,399.2594,756.6354,461.7044,249.34564,352.3686,588.4557,276.90466,514.9367,524.72046,486.7749,401.8558,239.65506,288.76505,610.7749,973.3269,591.1222,164.60033,542.209,384.49164,496.26172,9089.307
CBARP,7.564236,2.0256982,4.0651217,4.213333,17.451017,6.029118,5.5537972,5.263221,1.9700668,121.17013,8.451147,8.565596,2.9430718,6.9162817,1.727304,5.0390525,15.301947,10.908343,5.788221,1.996339,2.6881053,5.275293,7.897105,6.685195,2.7544093,6.290247,4.7170496,5.3088284,7.449851,3.3829112,11.461703,9.179054,7.313014,7.087702,8.687657,6.390795,8.591145,6.6703253,3.9298034,5.8991346,2.191642,4.4886336,2.3497746,5.1624107,6.994175,4.5180087,4.043838,5.9245763,7.2066784,6.10874,6.251486,3.2794008,1.7006943,6.599519,2.660068,23.70774,2.12673,2.757081,7.316374,6.6998596,4.5383253,10.514891,3.467507,4.4761715,5.216992,11.274341,7.535333,2.4628787,1.9777471,2.8443244,11.894785,1.5058086,6.051361,3.1068509,7.4300137,5.0239506,1.5268172,6.407723,3.7404773,5.0092797,5.661132,9.421494,6.400585,6.9269257,11.007629,7.612222,11.565293,7.8051834,3.5504897,5.386122,7.267599,3.2791636,8.971908,6.297362,7.7643185,5.520396,2.169512,4.7367153,7.466588,17.007795,7.196582,1.1268314,9.138421,3.8889446,6.370147,132.04321
MIDN,343.90652,136.34145,230.7583,200.02615,738.5371,285.80933,269.68396,245.24982,164.61792,463.3602,355.755,326.86707,181.04861,266.05786,108.995255,300.89627,279.8388,762.06836,234.51183,108.616264,110.11449,352.49017,393.23187,235.82278,165.53658,325.9333,217.2572,373.39304,419.02652,164.31198,443.52667,674.59503,431.8131,319.5522,484.17535,258.1094,434.64676,382.4391,107.64035,239.70618,69.32377,167.02092,119.7335,182.0861,432.43387,230.01285,225.36649,330.58023,413.64056,229.07953,283.75064,154.48198,137.52145,314.86496,140.02518,915.3224,112.967415,228.63388,213.14795,299.11356,264.76367,435.95877,188.77295,173.6254,404.38437,450.99503,419.11407,238.56772,123.55748,102.59587,617.6479,76.75203,208.47353,173.17122,352.02112,217.19952,221.75632,200.28914,156.70424,208.1389,175.50589,394.35648,301.83386,262.16486,514.55505,283.37848,516.22253,323.03168,163.60886,258.70306,353.855,169.6827,335.56848,372.78308,307.44012,251.37225,146.75214,212.51006,426.94818,622.88544,351.64767,111.30489,344.4949,236.35666,310.8789,5991.104
REEP6,160.43892,68.66293,113.66074,127.21619,351.90674,126.37274,117.69851,163.47194,80.39957,226.51663,167.09322,185.16255,97.83515,137.85605,54.67956,125.803406,115.285,337.61398,103.716415,57.870625,123.18376,216.28944,254.89899,123.82224,79.305984,143.36499,91.02481,176.62648,266.82742,84.00409,201.3047,272.8966,287.13016,148.58148,210.28166,117.86352,206.68729,166.74709,67.52,119.043304,30.248861,80.422966,104.40056,75.72886,192.14114,106.22339,141.15059,169.19568,359.47455,98.14801,133.35625,78.51571,63.565994,135.93811,71.99445,452.74225,46.549263,79.7169,103.78342,145.5312,118.73923,175.07999,93.47511,89.81253,181.34848,175.9973,205.5182,88.98324,50.864662,32.68385,254.60107,23.319256,114.15584,121.3746,188.80092,151.0999,116.1238,116.99355,73.0632,97.17086,99.27295,186.63303,146.22021,154.68275,271.5202,143.47441,301.07983,139.55997,73.871765,101.53728,187.38763,77.903046,164.82072,171.25742,138.02713,118.75252,80.748665,103.50606,207.84122,325.20547,196.86972,48.70864,190.76285,113.066895,139.45346,2795.674
MKNK2,206.47578,81.18703,138.94154,120.68374,446.94824,178.43535,148.19124,143.92316,93.332634,287.85806,257.489,208.71043,114.72049,179.6468,68.37168,208.2711,171.07619,485.65323,145.48962,73.132065,66.61019,225.47476,229.6524,148.70265,112.48848,189.05441,132.05818,216.62819,233.86609,91.09903,257.0507,431.2331,272.80597,202.94759,286.14767,155.42645,273.94806,233.79893,70.90922,149.00127,45.205635,97.51299,68.64891,91.72728,270.1388,140.65283,141.83267,188.37608,257.53845,132.6293,176.86794,90.53631,82.55642,188.0715,88.41137,564.72687,72.55534,137.36958,139.30382,172.45349,161.82294,251.75,103.483025,118.98676,220.62251,296.37988,248.28044,96.69282,61.29961,60.481564,363.52026,38.515503,118.61798,107.654655,213.7084,142.14354,126.4712,120.24047,93.38179,117.964294,110.51344,236.48094,291.0751,167.80962,326.4848,162.07935,343.2026,188.81609,94.436,135.18288,204.88116,97.71148,206.93843,202.53476,187.09085,153.95137,71.49971,133.43327,246.86314,371.7293,211.79236,61.562668,210.4166,151.65018,171.97041,3602.084
GADD45B,17.351992,3.579806,11.995708,8.378695,30.17475,15.264089,14.728844,15.839452,8.435151,34.37116,18.406227,13.692019,9.508789,10.656364,5.767327,20.022242,14.992158,38.102562,18.863253,7.085692,1.8200299,12.122041,18.759476,11.703041,11.881591,16.69186,10.014901,18.104523,17.430944,6.524328,20.92238,42.088566,16.927677,22.153955,33.67309,11.375193,27.940779,18.869043,7.8006945,10.363536,3.9461038,6.8629766,6.4492235,6.2466774,16.993128,8.889153,10.333748,14.446807,18.014193,15.892396,15.377751,5.631116,6.834301,11.522301,6.678068,55.180454,5.5027523,7.531033,12.166157,23.756323,14.718736,23.022348,8.506723,5.769225,18.45238,21.282492,25.759577,8.355418,6.2101874,8.792376,38.882923,6.1183434,8.084024,5.7716856,18.058,13.643268,5.126155,8.425973,4.4285846,10.95084,9.837664,21.972065,13.311529,14.545683,26.100847,11.066793,39.185394,18.19479,10.404454,10.606957,14.001911,12.569632,17.399181,15.06373,20.070673,12.446123,7.3332696,10.840499,21.42104,33.27511,20.15778,7.2215743,14.990739,13.347232,13.532092,323.88306
CTB-50L17.16,7.332195,1.9432193,6.5115523,3.7964559,19.778278,5.9994907,5.5793195,5.081437,2.2888174,9.8507805,8.647664,6.226885,4.9865823,4.7394357,1.7737409,3.8274372,5.614989,16.984262,4.0869017,2.1002643,2.3601506,6.6216936,10.460249,5.374094,2.4071503,5.9663863,4.9830937,8.619427,14.936007,5.7301064,10.470069,15.193829,5.3760147,5.111805,12.095274,3.475914,9.225611,8.647233,2.6430345,4.936121,0.65756184,3.038484,2.7091484,2.5025284,7.5489883,6.4116874,4.078231,9.961817,7.3433976,8.895091,5.9185867,4.206872,3.187719,6.435475,2.7269533,16.353277,2.253537,3.7181406,6.9173646,7.713204,4.7712345,9.112214,4.2274213,2.8442771,9.71919,12.654149,8.174086,3.9169528,0.77436286,2.626043,17.06157,0.52416027,3.2806792,3.050962,5.3050365,3.316061,6.4082026,7.49577,3.7844577,4.5019803,1.6037635,13.208074,8.642401,3.7908976,13.728975,6.6400213,9.641509,3.4026842,5.338758,5.067147,8.443159,4.700398,15.02463,7.45156,8.301609,5.9692254,2.539551,5.91857,9.014265,13.781137,6.367103,1.030534,8.266002,5.715371,8.716897,142.68356
SEMA6B,11.98216,2.3434777,11.574463,7.3330235,36.773277,10.509894,9.2262125,10.103813,6.3380632,14.014644,16.249855,13.959083,10.091042,10.567278,2.8452754,9.110082,9.065299,32.637115,12.290899,4.7893395,4.474243,14.662329,19.172125,11.932647,5.7576594,12.31793,11.627848,16.672417,15.690078,7.8970833,23.549618,29.129883,17.048523,18.912106,20.151188,13.852479,17.267324,12.596167,4.3100243,10.239299,0.8916599,7.837055,6.8174887,4.872452,12.708851,6.730839,7.0326557,14.7948065,11.422545,8.8724575,10.512464,8.0640335,4.518487,14.401793,7.37863,39.465527,4.1824627,9.793185,13.8472395,11.6868515,14.695037,18.539331,6.4783807,7.0326257,16.573895,11.611545,16.404728,7.5353203,4.359105,6.473412,33.68372,4.1678624,5.879504,5.3913574,12.225994,6.099784,7.0110593,8.776229,5.468681,6.8620667,7.7639046,20.088118,15.0622635,9.802591,23.92694,9.685405,22.535658,13.490431,6.7618837,15.12034,12.85907,6.860888,13.241688,15.554713,14.667543,10.332254,3.9210072,10.92211,18.480751,31.443783,16.55598,2.1974487,11.651279,13.909668,14.610801,275.2351
PTPRS,150.14635,65.29429,117.9697,79.41292,296.76166,110.11242,113.68738,108.86141,62.182686,188.37381,170.88474,146.01544,86.97629,128.73593,56.131893,104.08855,120.375626,321.82455,100.28024,52.53448,50.668217,152.15092,171.07735,106.92511,70.86843,131.2366,96.53821,167.2134,151.12256,60.407562,183.88982,258.58075,140.85774,133.35808,189.24689,118.16288,203.41568,159.61958,49.10222,109.03167,26.20429,73.4396,49.25758,73.1755,238.03473,101.67137,91.76333,145.94102,174.90485,100.2381,129.75465,57.434452,57.096836,135.26918,54.793316,415.0396,31.579544,87.6372,96.41471,119.01554,122.479065,180.88872,85.73285,66.481514,174.01639,175.89967,168.51982,68.9121,47.543976,28.178255,241.92592,25.742516,76.91739,65.86219,156.49544,95.90791,90.750656,87.866325,70.19232,70.837685,80.49803,178.17122,123.24034,108.97618,261.309,109.94678,223.724,135.12794,64.6539,117.637405,145.82417,74.09118,161.20418,163.92896,132.55293,103.92305,58.047783,103.110916,187.44772,269.24762,152.59227,44.14643,144.22725,98.5009,138.99211,2535.3403
DENND1C,4.5381427,2.654015,3.4784503,2.9331486,13.970348,3.7188685,3.4893053,4.697886,3.6311674,6.4481015,6.2690353,5.788743,4.3443027,9.359086,2.725362,25.426908,11.597328,38.208076,3.7669344,2.212625,3.1100214,5.502549,5.634662,5.058921,4.0634513,5.104473,3.233628,6.1184635,6.2151456,2.3028598,8.813066,17.897566,6.8888927,7.207552,9.052729,6.8993297,9.891821,8.297033,1.5968169,4.5665574,1.5601827,2.3807597,2.36678,7.149044,9.04492,6.558002,6.516784,3.4862988,9.733207,2.1780043,6.1408253,4.838722,2.5649233,4.1251307,2.9783988,16.234194,3.398233,3.8383923,3.591671,5.565646,3.9429972,7.10315,2.2105906,3.5025897,5.822906,9.067106,9.020706,3.0484385,0.11416501,2.4366014,15.01572,2.6280935,4.7518673,6.67712,5.8550425,3.2459366,4.620825,3.2619011,2.7799177,2.3091388,3.5178223,10.474152,4.610471,4.136657,4.4904976,8.394743,9.978181,3.442577,2.9640481,2.9461682,18.53151,5.1549716,5.4921885,8.229077,3.1344953,4.24252,5.368726,5.614553,5.846195,14.481931,6.185091,1.062525,5.326371,5.9541216,6.383361,94.6954
C3,19.272116,2.8495388,5.6377954,5.5439973,25.421833,10.33289,9.350885,7.4040375,4.9033275,15.754797,15.677229,9.880833,6.797491,14.906019,3.6022878,32.485638,23.479654,50.44178,15.191328,8.627668,10.790215,19.896896,16.829311,10.840804,2.1401062,12.094517,10.275,11.88918,13.812837,8.366367,20.15957,28.583364,6.07586,18.009375,26.187145,9.581263,23.97337,9.839524,3.329239,9.9431095,5.18188,4.5823364,7.5876784,13.791529,17.15065,15.403645,9.898713,16.078583,21.340199,107.92043,7.684328,7.4820786,5.327197,6.37136,7.431682,28.92957,2.3859408,7.501156,7.863986,14.571606,13.854523,10.477414,7.2742453,5.154948,19.240292,14.079507,13.114178,8.452161,4.859284,6.25072,29.388048,1.4432085,6.06386,4.838498,12.467611,17.73843,9.8491,5.3155174,7.3958697,10.957291,6.135471,14.74382,14.325527,11.408419,32.87783,10.386108,36.810028,10.540139,8.603339,10.072557,25.862722,8.2119255,12.111063,15.180592,16.589005,12.623703,8.356581,6.0958066,15.470561,22.89762,12.446676,3.5309606,16.62593,6.5096993,13.014451,229.40276
MARCH2,24.721462,18.45496,28.979332,25.347776,67.54205,25.590456,30.422436,21.665747,22.947857,43.76239,38.065586,35.091316,19.174528,31.161264,10.370258,76.49329,36.59552,111.76584,25.357239,12.835144,12.465102,68.158516,45.238686,26.348616,18.640104,30.932508,17.388536,40.00697,64.679184,16.93966,39.423645,62.263855,36.175823,33.02652,49.196312,27.854786,51.37294,55.42502,14.510045,24.579544,14.277359,12.246587,13.897327,24.9196,53.814285,30.742794,26.725498,39.425144,60.84424,23.828587,24.350733,13.508203,17.275068,32.333557,11.7639265,95.14447,14.48441,11.482473,20.385773,21.926899,28.687445,41.24481,18.922516,21.992113,47.225143,36.786106,40.2124,20.336472,7.402567,8.70089,61.954636,5.881847,30.300072,21.812197,35.440247,23.095978,22.571749,24.744833,17.09354,22.841442,18.431177,38.01035,33.373215,33.02478,57.84786,21.598457,45.01801,26.73232,15.434033,19.486443,64.03059,13.637747,30.915676,39.667774,27.732605,24.442951,42.18901,17.313904,40.08772,66.78485,44.789417,17.307283,43.256687,24.965902,32.933723,566.5264
MYO1F,129.10863,59.142128,81.96658,57.3085,244.50877,88.6014,96.821045,81.05735,82.41325,146.06021,158.97043,96.53814,58.229214,94.24828,32.550926,522.12744,282.14798,883.05536,137.23389,57.93248,44.819668,127.949814,132.83806,91.295654,76.22679,70.55989,71.31571,134.4164,111.41228,49.447746,153.2911,253.50337,148.65575,194.6846,182.51224,93.49718,179.72813,180.68776,33.767406,86.89716,55.485374,55.982845,45.586857,63.58012,182.5736,94.215775,85.735596,121.0468,177.58511,97.600006,111.822716,59.494717,45.994846,111.45959,55.145218,387.2281,41.689957,78.82204,78.55395,91.38937,82.55522,129.21867,64.06161,55.75844,137.2131,179.60254,137.6595,60.513855,29.247423,32.1204,305.79596,14.119446,48.34433,62.421368,123.931625,75.24081,69.63957,73.67086,67.823235,50.229607,58.576588,134.87126,113.86072,90.11513,160.7568,92.6925,144.61145,100.733795,51.639774,79.28387,260.23877,49.572388,155.04892,123.20876,105.55159,83.85132,66.28593,70.16063,130.97527,227.67744,112.35503,39.918602,117.66484,70.12896,110.2387,2032.6208
ICAM4,111.77432,36.348965,72.80052,69.942,219.2855,87.83418,81.09749,81.818756,55.442062,137.31406,117.884094,115.10625,55.174156,84.84847,36.71268,166.30008,107.507744,272.04498,66.070724,32.183945,37.051235,132.03036,123.091415,79.94316,51.64308,90.13911,61.245853,132.90448,127.895256,52.147125,137.2522,204.4841,137.55835,90.59633,155.45113,90.20366,140.73817,115.78323,42.890797,81.2022,20.457071,43.634342,37.85949,58.68438,135.20134,84.86788,75.37129,120.138,204.54771,79.95344,84.99887,40.77296,37.43931,102.14604,49.2937,291.7188,35.04353,55.192802,59.28384,81.5246,80.33163,120.8953,58.126286,64.39766,122.92056,140.28172,128.18155,50.13862,31.878607,25.410486,155.1613,19.094496,75.84823,64.541466,122.27603,84.6745,74.53891,69.99025,37.25589,65.46986,52.862747,113.89752,83.71144,85.59799,165.39493,77.26012,131.07858,91.617874,46.59489,73.28072,202.45863,52.71576,110.55315,115.09701,95.8594,79.716805,50.839,59.74131,122.76096,214.91037,107.49019,32.234257,117.497314,67.39467,94.54028,1787.488
