gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
TWISTNB,0.000113278205,4.9284954,0.00018838343,0.00018324277,14.450795,0.00010865279,0.00011215392,1.0183223,1.1873633,0.00011681517,1.1865379,0.00011682364,0.0001756481,3.3779154,0.4355458,0.00011487,0.000112130314,0.00012042385,0.00012438436,0.00013583069,0.00011732936,0.000164273,11.406572,0.00010240103,0.00012437337,9.7353404e-05,3.0921636,0.00012276348
PIK3CG,1.8064471e-05,0.14695102,2.7496068e-05,4.271592e-05,0.9995022,1.9106035e-05,2.1194512e-05,0.5442323,0.10920326,2.2409724e-05,0.54281485,2.8330993e-05,2.0933603e-05,2.0705397,0.27015945,2.5102629e-05,2.4898472e-05,2.9116793e-05,1.9060159e-05,2.542815e-05,2.0997119e-05,1.9169225e-05,0.448762,2.0343168e-05,2.6303043e-05,2.1738413e-05,1.8202087,2.1789672e-05
DNAH11,2.5856507e-05,3.9480896,3.8107206e-05,4.0331714e-05,6.056977,2.6581656e-05,2.3985876e-05,0.1030867,11.419352,2.4438512e-05,0.39220527,2.6727992e-05,2.8878547e-05,0.7583429,0.06648168,2.4463403e-05,2.7452843e-05,2.8163522e-05,2.3276214e-05,2.5098498e-05,2.7268183e-05,3.2755004e-05,9.118911,2.565594e-05,2.3165163e-05,2.1623502e-05,1.3473022,2.2251359e-05
PTN,6.156899e-05,6.5644965,9.4250034e-05,9.08918e-05,57.8041,6.4359374e-05,6.405467e-05,0.41438589,7.383953,6.442435e-05,1.3085318,6.211148e-05,8.243162e-05,0.6400137,0.09539114,5.8555466e-05,6.361439e-05,5.1247283e-05,7.514513e-05,6.447433e-05,6.0447936e-05,9.085795e-05,59.770973,5.2134466e-05,6.555356e-05,5.551347e-05,0.9410675,5.8686743e-05
CAV2,0.00010944474,37.782944,0.00015126268,0.00015984636,60.441578,0.000110223205,0.000107941334,7.1977715,6.024725,0.00010785958,3.5524487,0.00011917905,0.00014954273,6.1352453,0.32029775,0.00010641705,0.00011584136,0.00010926379,0.00012067534,0.00011992884,0.000113782226,0.00015017275,36.13463,9.893815e-05,0.00011016036,0.00010250898,1.6215562,0.00010673357
CAV1,0.00019583365,171.13063,0.00026360727,0.0003810811,171.01996,0.00019161626,0.00021523736,40.81051,3.512896,0.00021722693,15.585716,0.00027431504,0.00024186153,33.558723,1.5411465,0.00023790973,0.00024105466,0.00024300732,0.00021266342,0.00026105403,0.00022025463,0.00022947947,17.201416,0.00020931146,0.0002462366,0.00022858959,9.986767,0.00021548137
LFNG,0.0002616652,5.6300116,0.00044142667,0.0004021848,8.113374,0.00023385303,0.00023550275,0.7373156,0.9028664,0.00026124637,0.37494218,0.00025369215,0.00043937413,2.7589881,0.29487312,0.0002496943,0.00023900034,0.0002547612,0.0002772282,0.0003088828,0.0002777595,0.00038754317,6.90167,0.00022937269,0.00027808905,0.00021176967,2.3955798,0.00028185052
CPVL,2.0984678e-05,2.2927415,3.0272578e-05,3.7038357e-05,2.612281,2.098556e-05,2.3751862e-05,7.261639,0.35935143,2.4091109e-05,1.2637119,3.0531322e-05,2.9671517e-05,16.413694,0.8757671,2.4486517e-05,2.7352666e-05,3.2077227e-05,2.1439359e-05,2.6668136e-05,2.6456493e-05,2.6169877e-05,1.2903839,2.32228e-05,2.7636064e-05,2.355299e-05,5.835534,2.6128035e-05
CYP3A5,2.8774648e-05,1.2901752,4.3460135e-05,3.6945257e-05,11.3120165,2.5708381e-05,2.7070273e-05,0.514235,1.3681828,2.8006763e-05,0.2754369,2.661458e-05,3.9679224e-05,0.39215437,0.044589035,2.5624091e-05,2.805069e-05,2.5466143e-05,3.381638e-05,2.9667848e-05,2.9581264e-05,4.069762e-05,11.692404,2.4998577e-05,3.0583604e-05,2.3197514e-05,0.27293664,2.7828848e-05
PCOLCE,7.904963e-06,3.096533,1.2389033e-05,1.2120415e-05,4.5689545,7.875701e-06,7.108647e-06,0.34921452,0.8878603,8.054053e-06,1.9570228,8.505274e-06,1.1836026e-05,0.98257875,0.08340988,7.776092e-06,8.350382e-06,8.503909e-06,8.116204e-06,9.066352e-06,8.942599e-06,1.0983169e-05,2.871244,8.082649e-06,9.247335e-06,6.9477824e-06,0.48821825,8.812047e-06
SERPINE1,1.5875585e-05,0.8676396,2.5407391e-05,3.0910924e-05,4.1929154,1.7039114e-05,1.7418271e-05,4.0833497,0.72114235,1.8668508e-05,1.286315,1.9921512e-05,2.3093653e-05,1.7388642,0.08273041,1.802776e-05,1.8372666e-05,1.7489117e-05,1.934395e-05,2.1331625e-05,1.869868e-05,2.3861929e-05,1.6874623,1.51962795e-05,1.8261631e-05,1.6266977e-05,0.7631111,1.7386172e-05
SFRP4,2.8182042e-06,0.71979344,4.170523e-06,5.891466e-06,0.3681986,2.9096818e-06,3.2758744e-06,0.23965718,0.057745703,3.3601511e-06,1.0831976,4.40666e-06,4.263728e-06,0.45962965,0.02439894,3.5273563e-06,3.5066123e-06,3.7834197e-06,2.8349912e-06,3.831879e-06,3.3449562e-06,3.6510535e-06,0.32473594,2.9046212e-06,3.5397816e-06,3.3109297e-06,0.12790856,3.541318e-06
TSPAN13,0.00032225464,51.866062,0.00051643624,0.00059077,92.06506,0.00033946193,0.00034182056,2.3278623,9.990548,0.00034723623,1.8508286,0.0003895315,0.00050227204,5.40591,0.6575977,0.0003373488,0.00035087788,0.0003520601,0.00037269405,0.00041204286,0.00035185422,0.000493662,73.56178,0.0003021032,0.00036574362,0.00030261237,4.74854,0.00032787843
RARRES2,0.0011975555,71.80572,0.0021871328,0.0020602662,75.54626,0.0015273944,0.0013060007,6.739335,11.76014,0.0013032223,18.404745,0.0013382644,0.0018408713,5.974577,0.43279505,0.0011131102,0.001201841,0.0010693097,0.0015747438,0.0013548766,0.0012356559,0.0023173988,32.6898,0.0011388832,0.0012325352,0.0010742006,5.578059,0.0010455691
AGR2,0.00048625752,35.085712,0.00075314805,0.0007578336,161.05199,0.00049291993,0.00049483706,1.3057582,61.49347,0.0005042287,1.9859403,0.00049013266,0.0007229431,5.4901996,2.3277555,0.00047159745,0.0005133545,0.0004721024,0.0005330998,0.00055138144,0.000512055,0.0007043411,210.90204,0.00043371867,0.0005224599,0.00041484996,6.0388556,0.0004666878
GIMAP2,1.1829429e-05,0.5836577,1.4577226e-05,1.8042614e-05,1.1018753,1.0398159e-05,1.1937667e-05,1.3547697,0.37276372,1.1327653e-05,0.40449327,1.4569492e-05,1.4123237e-05,2.9523408,1.1172665,1.229632e-05,1.3786811e-05,1.539325e-05,1.0574797e-05,1.3859701e-05,1.28803895e-05,1.355703e-05,1.1818084,1.2711946e-05,1.3674151e-05,1.2287332e-05,1.6697986,1.3297866e-05
TMEM176B,0.00029240336,2.484065,0.00050015055,0.00047529474,2.4817479,0.0002758729,0.00028021287,1.5560971,1.4957498,0.00030282853,1.3131293,0.00030477325,0.00051873655,6.2953544,1.3334422,0.00030685726,0.000276909,0.00034094809,0.00031383237,0.00037116592,0.00032998042,0.00043591094,4.9807935,0.00027897302,0.00033235605,0.00024455515,4.960455,0.00034583738
AEBP1,1.7332195e-05,1.6125395,2.1800146e-05,3.07287e-05,1.5289863,1.5697406e-05,1.7361857e-05,1.1261768,0.22258653,1.7514254e-05,4.4330797,2.233438e-05,2.0695516e-05,1.4699072,0.24860935,1.8318058e-05,2.0687114e-05,2.2529e-05,1.5845644e-05,2.2019558e-05,1.7574435e-05,1.9629544e-05,0.5485004,1.8985875e-05,2.1012505e-05,2.0059364e-05,1.3726457,1.8225372e-05
OGN,7.382373e-06,0.82153964,9.873668e-06,8.747143e-06,1.0448989,6.4074134e-06,7.103559e-06,0.24548191,0.08277813,6.335499e-06,3.0677464,8.289862e-06,1.02736585e-05,1.2698089,0.020948455,7.207855e-06,9.487745e-06,9.168871e-06,5.7479906e-06,8.56358e-06,8.022014e-06,9.700679e-06,0.3735407,9.56395e-06,8.5211495e-06,8.592909e-06,0.38147804,8.869995e-06
ASPN,8.601983e-07,0.6948903,1.1061456e-06,1.2580464e-06,0.63271713,8.2637195e-07,8.2162444e-07,0.56190807,0.10538415,7.189352e-07,2.1635995,1.0915581e-06,1.0990117e-06,0.6542328,0.02086229,7.879717e-07,1.0209277e-06,1.2032084e-06,8.049161e-07,9.938576e-07,9.531871e-07,1.1179437e-06,0.23112205,1.0261449e-06,8.8666343e-07,9.626142e-07,0.12020828,9.0168606e-07
AKNA,3.657482e-05,1.7404453,5.380876e-05,7.848838e-05,4.20131,3.7678223e-05,4.169841e-05,1.6917803,3.9484217,4.1055035e-05,1.4339734,4.7887082e-05,4.1805633e-05,4.465902,0.4943166,4.393127e-05,4.8256577e-05,4.7686797e-05,3.8959664e-05,4.7941092e-05,3.884336e-05,4.0380004e-05,5.67791,3.5829227e-05,4.6781868e-05,3.8764043e-05,5.646098,3.8392143e-05
TNFSF8,4.6929126e-06,0.069107585,6.8174363e-06,1.1542769e-05,0.5176902,4.970021e-06,6.0380903e-06,0.18653245,0.021038692,6.345181e-06,0.11210844,7.818671e-06,5.2698797e-06,0.84029406,0.13156885,7.0395045e-06,6.7663677e-06,8.1281005e-06,5.4501243e-06,7.293535e-06,5.6497693e-06,4.962561e-06,0.07092784,5.1986767e-06,7.0565875e-06,6.3697694e-06,1.2021565,5.8617406e-06
ENG,1.5181886e-05,1.9658287,1.9040668e-05,2.1223477e-05,2.8057191,1.4844624e-05,1.7186305e-05,9.421859,0.43646666,1.5979322e-05,1.6657143,1.74968e-05,1.6917676e-05,10.489735,0.4460941,1.597971e-05,1.8258643e-05,1.8614004e-05,1.6986109e-05,1.5459833e-05,1.636902e-05,1.8682467e-05,1.7714286,1.3602676e-05,1.729803e-05,1.4953819e-05,2.688715,1.6824679e-05
AK1,9.2095135e-05,47.11811,0.00014331845,0.00013020611,46.237442,8.4106934e-05,8.419003e-05,2.2479777,14.846335,9.248515e-05,1.9248531,9.765248e-05,0.00014534387,3.9711852,0.25195515,8.761882e-05,9.2964605e-05,8.956436e-05,8.946712e-05,0.00010638332,9.703816e-05,0.00012452087,49.291954,8.422319e-05,9.7841505e-05,8.212318e-05,1.4141873,9.593755e-05
NPDC1,0.00030628935,6.798695,0.00048976566,0.00047657537,21.318264,0.00029060055,0.00028924466,13.472251,3.6043673,0.00030724012,3.6604092,0.00031866296,0.0005475402,7.928042,0.5771091,0.00031396386,0.00030005217,0.00034720026,0.000320861,0.00037666003,0.00034353774,0.0004362968,23.838955,0.00028427312,0.0003402511,0.00025825627,2.2668586,0.0003809557
PTGDS,3.7752907e-05,4.7976623,5.434302e-05,8.8281944e-05,5.8504457,3.607624e-05,4.373745e-05,9.612438,0.2512295,4.4517787e-05,13.551886,6.562735e-05,4.4616136e-05,11.45712,0.5154682,4.886159e-05,5.6167817e-05,6.853755e-05,4.4243523e-05,6.138355e-05,4.788655e-05,3.8631882e-05,1.0203879,4.3138894e-05,4.8506554e-05,4.558922e-05,5.747711,4.418508e-05
GATA3,8.248907e-06,0.54276085,1.1119029e-05,1.3805266e-05,4.842939,8.744232e-06,9.096898e-06,0.7945925,0.35850385,9.691534e-06,0.18050194,1.0183397e-05,9.805565e-06,3.6603942,0.1431522,9.800762e-06,1.0845555e-05,1.2287119e-05,7.7345585e-06,9.026748e-06,8.827061e-06,9.200099e-06,3.831873,9.04665e-06,1.18520275e-05,8.786279e-06,4.6033626,1.1054867e-05
CXCL12,7.0784527e-06,1.3841782,1.184089e-05,1.1490029e-05,1.6754018,6.686869e-06,6.7808433e-06,5.272864,0.34497863,6.9214825e-06,2.2292974,8.316368e-06,1.0683837e-05,3.8984065,0.11724317,6.1443116e-06,6.806318e-06,8.609699e-06,6.870528e-06,7.7093755e-06,8.18396e-06,1.0503591e-05,0.5799632,7.855977e-06,7.54698e-06,6.1774035e-06,1.0874817,8.516358e-06
SPOCK2,7.3250485e-05,78.13711,9.881918e-05,0.00012864973,82.42695,6.802752e-05,7.392578e-05,1.5839229,1.5728334,7.971668e-05,1.0282463,9.289034e-05,8.976981e-05,10.341464,0.28681535,8.021787e-05,9.148124e-05,9.43834e-05,7.5018805e-05,7.772865e-05,7.9605044e-05,7.610834e-05,3.6743114,6.677525e-05,8.8094916e-05,6.935961e-05,15.00621,8.3973566e-05
ACTA2,3.4553454e-05,4.3142176,5.290832e-05,7.19225e-05,12.529814,3.8078906e-05,3.9217033e-05,5.6169353,1.0600461,3.947902e-05,16.242973,5.1217135e-05,4.7963247e-05,2.8439705,0.66216946,4.142822e-05,4.7420668e-05,4.3917218e-05,3.861205e-05,5.12275e-05,4.015884e-05,4.4901673e-05,3.2764943,4.299308e-05,4.852591e-05,4.4260378e-05,2.7547987,3.9169743e-05
DKK1,4.7089243e-06,4.735664,6.878595e-06,5.9530216e-06,9.884437,5.039146e-06,4.164299e-06,0.0455751,0.37668407,4.9693344e-06,0.15100026,6.5236627e-06,5.879794e-06,0.34978104,0.037307065,4.5346924e-06,5.698727e-06,6.5041977e-06,3.6552108e-06,4.1766325e-06,5.81053e-06,6.554315e-06,4.9952617,6.0097123e-06,6.736074e-06,5.2027335e-06,0.046634533,6.5978834e-06
PPIF,8.452479e-05,4.083421,0.00013231952,0.00015804992,14.380571,8.412188e-05,9.226595e-05,1.1094323,1.8347477,9.6224896e-05,1.3229624,0.00010517839,0.00012157756,5.523443,0.59694606,9.9204066e-05,9.607244e-05,9.861417e-05,9.800986e-05,0.00011054081,9.33791e-05,0.00011407609,12.597218,8.322501e-05,0.00010625831,8.758231e-05,3.9338388,9.733256e-05
KRT23,6.414996e-05,1.815527,8.306512e-05,8.855207e-05,48.302696,7.143091e-05,6.635165e-05,0.05932332,6.3521194,6.290987e-05,0.5859021,7.5472475e-05,7.181837e-05,2.7573757,0.18486443,6.3344516e-05,8.3934916e-05,7.859629e-05,5.3125423e-05,5.9376052e-05,6.522083e-05,7.048678e-05,51.82958,6.2744395e-05,7.188872e-05,5.943389e-05,0.27569222,6.9412854e-05
CSF3,2.763322e-05,2.500995,3.5759935e-05,4.198123e-05,6.7977324,2.83958e-05,2.6351863e-05,1.3069031,2.1374967,2.9026884e-05,0.38177323,2.8706527e-05,3.2982312e-05,1.1304007,0.056345984,2.488316e-05,3.282481e-05,2.9348355e-05,2.3941766e-05,2.9879915e-05,3.2685828e-05,3.201541e-05,7.114183,2.5078472e-05,2.9292172e-05,2.6210653e-05,0.50480205,2.2704993e-05
RGS9,2.7432723e-06,0.82890147,3.730548e-06,4.26952e-06,0.93105584,2.3988684e-06,2.9235143e-06,0.10697535,0.0036831163,2.8356976e-06,0.05540597,2.9320313e-06,4.2625734e-06,0.28265956,0.04956486,3.1517918e-06,2.9619996e-06,3.7486684e-06,3.227085e-06,3.7456227e-06,3.424421e-06,3.6422048e-06,0.07755485,2.931848e-06,3.5176356e-06,2.7523163e-06,0.473876,3.8288194e-06
P2RX1,1.6686938e-05,0.28411496,2.250542e-05,3.9165625e-05,0.96437013,1.7241471e-05,1.8788514e-05,0.588801,0.050314214,2.0292107e-05,0.8612179,2.5017007e-05,1.6497961e-05,1.8541824,1.1850665,2.1268552e-05,2.3090639e-05,2.7210259e-05,1.5257233e-05,2.1831742e-05,1.8249402e-05,1.5616472e-05,0.17084543,1.6984834e-05,2.045194e-05,1.8548137e-05,2.0610783,1.7735822e-05
RASD1,0.00017920209,7.737187,0.0002953344,0.00030830063,10.259394,0.00017829693,0.00018585597,1.4299784,2.8024538,0.00018734921,2.0201614,0.00019884994,0.00027386606,1.4526842,0.22374856,0.0001845506,0.00018217269,0.00019425743,0.00020511544,0.00021539401,0.00018595363,0.00026184833,9.949664,0.00016181677,0.00019356824,0.00016062864,2.7814589,0.00018395066
SLC6A4,3.299577e-05,7.323121,4.9289927e-05,4.044871e-05,6.60305,2.9807888e-05,2.7512788e-05,4.3414946,0.1467358,3.180676e-05,0.41122255,3.4405544e-05,4.2786392e-05,2.99017,0.23905739,2.6898782e-05,3.133798e-05,2.6111107e-05,3.750797e-05,3.0153606e-05,3.316421e-05,4.7997488e-05,1.6047614,2.9465496e-05,3.1364012e-05,2.8379895e-05,0.60945797,3.2505483e-05
ALDH3A1,0.00046945462,12.861822,0.00066043844,0.00076402206,307.87973,0.00053170754,0.00051760953,0.46681944,65.745544,0.00047637953,0.8879348,0.00048427904,0.00063394546,3.3096285,3.412982,0.0004488284,0.0005388011,0.0004622889,0.0004705931,0.0005063949,0.00045107628,0.0006323947,356.6758,0.00039584353,0.00045451635,0.000398519,2.96152,0.0004124687
ICAM2,0.00010657992,2.9497,0.00015752157,0.00023708434,4.79669,0.00011143668,0.00012434152,16.832825,0.67393476,0.00012164272,5.240782,0.00014327919,0.00010816844,14.384172,1.0569435,0.00013007602,0.00014157909,0.00014865113,0.0001029657,0.00013643448,0.00011096872,0.000113452355,1.474503,0.000119434306,0.00014458124,0.00012303979,5.639453,0.00011602459
B9D1,0.000111777386,3.011397,0.00019548916,0.00021684919,4.9923887,0.00014685017,0.0001180199,0.23386046,5.0841026,0.00013325686,0.7115052,0.00012119084,0.00018631275,0.59438676,0.0924546,0.00011394403,0.00010978689,0.000115875875,0.00012001391,0.00013987682,0.0001233906,0.00020065543,7.581452,0.00011163141,0.00012278784,0.00010109553,0.79962075,0.000109706765
CCL7,1.9713796e-06,0.0819792,2.5970553e-06,2.2078902e-06,0.25406882,2.256652e-06,2.0691093e-06,0.062448543,0.04618166,1.855973e-06,0.029497989,2.0580098e-06,1.4875735e-06,0.70380056,0.08010931,1.7978883e-06,2.1877056e-06,2.7540218e-06,1.4771497e-06,1.5020079e-06,2.0437478e-06,2.7960675e-06,0.09213455,1.871237e-06,2.1305898e-06,1.5059204e-06,0.3210266,2.1498627e-06
CCL2,5.0423492e-05,8.379695,6.46419e-05,6.4772285e-05,12.399783,5.2143216e-05,4.8191225e-05,6.9072223,1.0577297,4.5384924e-05,3.9680889,5.551749e-05,5.518275e-05,5.83255,0.80611974,4.647062e-05,4.8951617e-05,5.468413e-05,4.6750225e-05,4.4643646e-05,4.582677e-05,6.27386e-05,3.2916808,4.9948474e-05,4.8770977e-05,4.3777487e-05,2.9971485,5.3208256e-05
CCL8,2.925148e-07,0.10221038,3.1517115e-07,3.6520933e-07,0.10901834,3.3783982e-07,3.3134526e-07,0.35623986,0.010819229,2.9259297e-07,0.15374225,4.071006e-07,2.6540607e-07,0.36867127,0.024092851,2.8712364e-07,3.5392628e-07,4.093555e-07,2.7508202e-07,3.386581e-07,2.853386e-07,4.2521643e-07,0.039739713,3.1326914e-07,3.5983203e-07,2.5888832e-07,0.040479854,3.4038828e-07
CCL1,3.054616e-07,0.0014777607,3.6305465e-07,9.10104e-07,0.009770915,3.3733295e-07,3.761435e-07,3.930645e-05,7.822998e-09,4.444966e-07,0.006965214,5.5527505e-07,3.677618e-07,0.042733215,5.6524084e-07,5.10261e-07,4.7227653e-07,5.52281e-07,3.0861574e-07,5.2544533e-07,3.7185868e-07,3.135502e-07,4.3422594e-09,4.000558e-07,4.8202884e-07,4.6100791e-07,0.050552394,3.515712e-07
ABI3,1.503455e-05,1.3582422,1.879018e-05,2.5700487e-05,1.6509608,1.35533655e-05,1.6541266e-05,1.5500758,0.23860112,1.7329055e-05,0.6919932,2.1619999e-05,1.5927226e-05,6.4891233,0.282105,1.8865758e-05,1.9837877e-05,2.2216533e-05,1.4181956e-05,1.7273216e-05,1.8085357e-05,1.5368438e-05,0.60581386,1.5095951e-05,1.9048464e-05,1.8010676e-05,4.994067,1.7054923e-05
COL1A1,4.3561573e-05,3.6984963,6.5635104e-05,6.9776324e-05,9.703399,4.785225e-05,5.39583e-05,0.67642933,1.2656287,4.2058582e-05,5.6798725,4.4785225e-05,5.7375008e-05,1.2057996,0.11254464,4.4405573e-05,4.7973233e-05,4.1958792e-05,5.3554195e-05,4.91482e-05,4.285421e-05,6.5078864e-05,9.231116,3.7528327e-05,4.9358656e-05,3.6090863e-05,0.62231725,4.0217386e-05
SGCA,5.0398316e-06,0.14377958,6.061986e-06,5.313972e-06,0.29060483,4.339932e-06,4.3526943e-06,0.4115557,0.0685783,4.649259e-06,1.1838146,5.0489434e-06,5.411553e-06,0.31167167,0.020263702,4.7335925e-06,5.5548753e-06,4.9331716e-06,3.4308964e-06,6.077512e-06,4.4891963e-06,6.000777e-06,0.05101176,6.379038e-06,6.391791e-06,6.2368126e-06,0.257679,4.998895e-06
SLC16A6,7.2390453e-06,0.42330235,1.1570081e-05,1.3796794e-05,1.085877,7.3174674e-06,8.052901e-06,1.0015045,0.23740888,8.068377e-06,0.20049019,9.47115e-06,9.716422e-06,2.9391003,0.14558136,8.7637545e-06,8.874109e-06,1.0155895e-05,7.3274555e-06,9.635872e-06,8.123898e-06,9.49624e-06,0.99132454,8.135644e-06,9.586267e-06,8.0576565e-06,1.0132618,8.261744e-06
PMP22,1.7702452e-05,9.208413,2.0304558e-05,2.6348585e-05,8.540623,1.7276492e-05,1.8882049e-05,3.5815349,0.6882032,1.6358461e-05,3.524515,2.2238211e-05,2.0248088e-05,7.1865883,0.54978037,1.8394268e-05,2.1196774e-05,2.2382088e-05,1.7347968e-05,1.8512343e-05,1.9292778e-05,2.0454596e-05,1.4878621,1.6351776e-05,1.8423989e-05,1.817823e-05,3.097364,1.6795955e-05
SULT1E1,1.1028235e-05,0.2594196,1.6110223e-05,1.851857e-05,8.352808,1.4194307e-05,1.3401289e-05,1.1228361,0.97935855,1.0882173e-05,0.37518933,1.1080695e-05,1.5936612e-05,0.62276804,0.01883081,1.1565527e-05,1.20928635e-05,1.2233986e-05,1.3812455e-05,1.20027635e-05,1.1897705e-05,1.6527965e-05,8.521283,1.1045692e-05,1.0691726e-05,1.0807567e-05,0.14944467,1.1196742e-05
ODAM,4.325482e-05,17.787727,4.995029e-05,4.064311e-05,2.8347044,3.2512584e-05,3.317567e-05,0.15291755,0.46530858,3.4817476e-05,0.2593237,4.5781344e-05,7.558694e-05,0.53302604,0.028129455,3.934223e-05,4.6514804e-05,4.1718053e-05,3.5367073e-05,5.4125965e-05,4.871076e-05,5.4095526e-05,14.794586,4.1662228e-05,4.5425044e-05,4.088196e-05,0.069503956,5.470973e-05
SMR3A,2.0586351e-06,0.76417047,2.4545986e-06,1.8279666e-06,0.11828943,1.588302e-06,1.4942997e-06,0.0007158766,0.013447728,1.5924544e-06,0.022692665,2.166024e-06,3.8552694e-06,1.9657864e-06,1.5635718e-08,1.7734174e-06,2.1375201e-06,1.9117738e-06,1.6792203e-06,2.5943773e-06,2.2358472e-06,2.713218e-06,0.8908675,2.0217187e-06,2.1924936e-06,1.9530476e-06,3.528343e-08,2.6606492e-06
AREG,0.00015461787,25.085445,0.00021698695,0.0003049832,34.44851,0.0001575471,0.00016861601,8.709945,5.266223,0.00018134652,3.725436,0.00021677217,0.00020110999,28.053581,9.565185,0.00017740738,0.00019638056,0.00020778071,0.00015987246,0.00018935106,0.00017988478,0.00018278601,22.578957,0.00015197536,0.00019036507,0.00016552594,13.179296,0.00016805569
INPP4B,2.5544468e-05,0.64472634,3.971664e-05,3.8851023e-05,11.835513,2.3814808e-05,2.4744586e-05,0.37980786,1.6106428,2.5207748e-05,0.39392847,2.6036843e-05,3.9100494e-05,0.94457215,0.097828135,2.5196712e-05,2.5047377e-05,2.7277294e-05,2.6376685e-05,2.9220513e-05,2.662355e-05,3.540801e-05,12.243874,2.2550748e-05,2.7373319e-05,2.0993148e-05,1.495569,2.7024227e-05
IL2,2.7815627e-08,0.03963238,3.847015e-08,6.1330326e-08,0.1389552,2.585156e-08,3.392733e-08,0.0015823047,0.033072263,3.536741e-08,0.00439677,3.306667e-08,2.7103628e-08,0.11454741,0.0010856407,3.921943e-08,3.3065845e-08,4.4108244e-08,3.367021e-08,3.8388325e-08,2.7896657e-08,2.9064296e-08,0.094703116,2.6049076e-08,3.99416e-08,2.8597977e-08,0.15639858,2.9660775e-08
CPE,0.00028546073,2.5506246,0.0005084303,0.0004952378,6.6201615,0.0002771994,0.00027447517,3.552783,1.3059016,0.00028791666,2.6050737,0.0003092998,0.00055044587,4.6491294,0.3936267,0.00028602313,0.00026627115,0.00032951077,0.00028530994,0.0003620159,0.00032701629,0.00042802986,7.3246307,0.0002726362,0.00033477118,0.0002318477,1.0457895,0.00034144823
SOD3,8.812017e-05,53.748817,0.00016091832,0.0001962902,52.343754,9.777901e-05,9.97071e-05,2.007212,2.4783072,0.00010604436,5.1646595,0.00011019608,0.00019835902,2.5091624,0.23407048,9.7295524e-05,9.209887e-05,9.5758216e-05,0.00010039004,0.00012164023,0.00011477587,0.00013715087,10.3635,8.4790125e-05,0.000114697046,8.038085e-05,1.0386482,0.000116872725
CLNK,0.00040060404,4.453497,0.0006757593,0.0005461189,1.0860507,0.00037880184,0.00036314866,0.16930208,0.70361966,0.00039492786,0.428097,0.00037661585,0.00054577645,1.1418284,0.4241472,0.0003496113,0.00037891028,0.00035272294,0.00046704657,0.00038729803,0.0003838536,0.00059996237,5.096775,0.00035677693,0.00038090764,0.00032898752,2.5584342,0.00037028993
SH3D19,0.0002909276,7.3795896,0.000362934,0.00038275105,26.087608,0.0003055869,0.0002858738,1.9438587,7.818408,0.00024591404,1.1506543,0.00025552354,0.00025539397,3.8690321,0.35380003,0.00025281898,0.0003437718,0.00029545792,0.00020735228,0.00019440042,0.00024040388,0.0002809791,22.95803,0.00021027209,0.00026872405,0.00021250355,0.7459063,0.00024053345
CRYAB,3.124969e-05,37.29986,4.4107142e-05,4.5932768e-05,41.017597,3.2211952e-05,3.0187512e-05,2.2899601,0.4275599,2.9997003e-05,7.00988,3.7337304e-05,4.349284e-05,2.344376,0.2753026,3.0162824e-05,3.316549e-05,3.4311302e-05,3.1785985e-05,3.4710025e-05,3.482364e-05,4.1789885e-05,2.6500823,3.3322118e-05,3.3637672e-05,3.176121e-05,0.98380315,3.345634e-05
ZBTB16,0.00013208041,9.547516,0.00022874556,0.00022725406,12.400435,0.0001260982,0.00012802164,3.7082481,1.6293677,0.0001389652,2.0302992,0.0001460515,0.00024697845,3.7374785,0.57246006,0.00013777663,0.00012966737,0.00015268911,0.00014198157,0.00016840297,0.00015118853,0.00019270167,8.089298,0.00012657508,0.00015681489,0.000113403425,2.068636,0.00016822839
CRTAM,3.800048e-06,0.58641624,5.732252e-06,8.074435e-06,1.0211625,4.4508793e-06,4.8925754e-06,1.9712487,0.11799685,4.876218e-06,0.32104668,5.0833205e-06,5.1284383e-06,3.897138,0.30430835,5.1519437e-06,5.103536e-06,6.378012e-06,4.018046e-06,4.9561795e-06,4.4113285e-06,4.623233e-06,0.29619536,3.809488e-06,5.134147e-06,4.165141e-06,1.8856045,4.599097e-06
EHD1,4.025285e-05,9.307037,6.132662e-05,7.868604e-05,12.979992,4.078623e-05,4.400004e-05,0.7129314,1.5404985,4.4674758e-05,1.384232,5.438504e-05,5.5496253e-05,2.6883285,0.40437,4.6535908e-05,4.7836722e-05,5.0561564e-05,4.4066175e-05,5.1734736e-05,4.6396293e-05,5.218469e-05,6.811034,4.087493e-05,5.225424e-05,4.3908858e-05,2.882402,4.6055633e-05
MS4A6A,7.41676e-05,3.529519,9.397868e-05,0.0001354029,7.3150597,7.301103e-05,8.405866e-05,6.47657,0.7868715,8.5299325e-05,2.1969235,0.00010957213,7.839122e-05,33.708363,1.988619,9.061437e-05,0.000102342994,0.0001215333,6.9916816e-05,8.953097e-05,8.959705e-05,7.665128e-05,3.0434928,7.823381e-05,9.246015e-05,8.458027e-05,14.937336,8.658619e-05
