,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
MS4A1,1.4431816e-13,0.0,0.0,-7.4270154e-09,0.0,,,-2.4983585e-05,0.0,1.4029655e-12,0.0,,-8.443544e-15,-7.947286e-10,2.6605592e-05,,0.0,1.5741336e-12,,-3.1386287e-14,,0.0,0.0,0.0,,2.498462e-15,0.0,0.0
FBXO32,-2.4409707e-15,5.3197144e-08,-1.9559463e-12,6.5747536e-09,-9.05413e-05,,,0.0,4.651045e-08,1.2635607e-09,-1.1541248e-05,,1.5063976e-10,-1.7782052e-07,0.0,,8.66725e-12,-6.005851e-14,,7.0563055e-14,,-4.3711623e-08,-5.1850697e-05,6.914199e-13,,-2.2260536e-09,1.3035583e-07,4.5321884e-14
SST,0.0,0.0,0.0,0.0,-1.680851e-08,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.252874e-07,1.0837208e-10,0.0,,0.0,0.0,0.0
NRG1,-1.13064315e-11,-1.2631337e-05,0.0,0.0,0.0001312078,,,0.0,-1.16045534e-07,1.3382524e-12,-3.4059797e-10,,1.0117892e-12,1.3245477e-10,9.636084e-08,,0.0,-1.0373646e-12,,0.0,,4.4637265e-08,7.2956714e-06,3.7080382e-14,,-1.168232e-09,-2.8443336e-07,7.264291e-11
KIT,1.5208655e-10,-6.0577632e-12,-3.9978833e-11,8.429541e-13,0.0009925643,,,0.0,5.9054446e-07,1.002048e-10,-4.7683715e-09,,1.2972389e-11,-2.6861827e-07,0.0051789014,,-2.510856e-14,6.1300084e-12,,1.2208713e-16,,-1.2914608e-06,0.00015659217,-3.1506549e-12,,-4.8393282e-11,5.330086e-06,-2.5793826e-16
HYDIN,-1.0056261e-11,5.7712197e-07,0.0,1.2550629e-10,-3.5090066e-05,,,0.0,-1.570897e-07,2.560703e-12,0.0,,0.0,0.0,1.0114426e-05,,4.4567388e-13,-3.0874307e-14,,0.0,,4.0537458e-08,-0.00014920997,2.497863e-14,,4.622365e-11,0.0,-1.9786743e-11
TSC22D3,2.2533432e-10,-0.00022580284,-6.5809753e-11,2.6166083e-08,-6.814978e-05,,,-0.000102405,-4.3069216e-05,-9.236853e-09,-0.0004739316,,-8.8623164e-11,0.00021507846,0.000984784,,-1.0301469e-10,1.2555625e-09,,-1.9162142e-11,,-8.748048e-09,0.00025787298,6.4643145e-11,,-2.0824655e-09,7.072967e-06,-1.6006356e-11
ERG,-3.9636443e-14,1.4901161e-10,9.907921e-11,1.433859e-15,6.802895e-08,,,1.1121063e-05,0.0,-1.9640012e-13,0.0,,-1.6438974e-10,0.0,1.8050994e-05,,9.0410123e-13,2.2437283e-14,,0.0,,0.0,1.6479758e-06,3.2352877e-13,,1.156384e-12,0.0,1.1626581e-12
SLC34A2,-3.6982828e-10,0.006743435,1.1434518e-12,-6.793678e-10,-0.0004897707,,,4.5385063e-05,-2.9758287e-06,-1.8845219e-11,7.756558e-06,,-1.3976499e-09,-7.6823765e-09,-0.00018577582,,-1.2567383e-11,-3.8265852e-10,,9.438659e-13,,-1.8523129e-09,-0.0036540579,5.8495285e-11,,4.7171145e-10,0.0,1.7161746e-10
DRC1,0.0,2.1670758e-06,0.0,0.0,5.4460642e-08,,,0.0,-6.079674e-08,4.3152432e-10,0.0,,-1.0055202e-14,0.0,0.0,,-8.452204e-11,-5.5183305e-14,,-3.1003212e-17,,2.8197729e-09,8.495276e-05,0.0,,7.123255e-13,0.0,-6.458332e-16
WDR66,6.819175e-14,-4.857996e-14,-2.2547416e-14,-1.1770464e-10,-0.00014529705,,,0.0,-1.9516854e-06,-6.534723e-10,0.0,,-2.8085667e-12,1.3245477e-10,0.0,,3.1509586e-16,-2.543165e-10,,-6.5772765e-16,,-8.196629e-10,-0.00012511555,6.9322395e-11,,7.7389005e-11,5.8233738e-08,2.8246713e-15
DUSP2,-2.5774333e-10,-2.6961266e-05,2.490079e-12,-4.813313e-09,-4.4761246e-06,,,-8.748174e-06,-3.2003108e-08,-2.1483362e-09,-7.5354576e-05,,1.0395056e-12,-1.8668241e-05,7.883827e-05,,2.9982783e-12,1.3443711e-09,,-1.5210295e-11,,1.01422906e-07,-9.948464e-05,-1.17946e-11,,-1.2398599e-09,6.4814108e-06,-1.5194357e-12
UBXN11,4.1638534e-10,6.53042e-07,-8.013372e-11,-3.4946919e-09,1.5686217e-05,,,0.0,3.2359872e-05,-1.9622524e-10,2.3357443e-05,,8.5171e-12,3.110879e-05,-9.298686e-05,,1.99232e-12,1.3424861e-13,,2.0177542e-12,,-6.526634e-09,-4.6091394e-05,2.7843875e-11,,-6.736155e-11,-3.8129473e-09,-3.0729367e-11
DZIP1L,2.7646287e-15,-7.6422117e-07,-2.8101133e-10,-1.9565304e-13,-8.2136485e-06,,,0.0,-9.2845696e-08,-1.0951194e-12,1.7029898e-10,,5.231223e-16,1.3245477e-10,-1.3350613e-05,,-1.9576228e-13,-5.6306112e-14,,0.0,,6.459465e-09,4.044241e-05,-2.7482594e-14,,7.230697e-11,-4.863739e-08,4.9422847e-17
CD1A,2.0941444e-09,0.0,0.0,-2.5421792e-13,0.0,,,0.0,0.0,-9.398698e-11,0.0,,0.0,0.0,0.0,,0.0,8.009371e-13,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
CD1C,-2.1970079e-10,0.0,9.44936e-13,-7.036324e-13,0.0,,,0.0,3.0039685e-14,-3.0840325e-10,0.0,,-1.6495931e-14,-2.6490954e-10,0.0,,-2.8258576e-14,8.919498e-13,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
DNAH3,-3.3889734e-13,7.337704e-06,0.0,0.0,0.00015308619,,,0.0,-1.955642e-05,-4.7007406e-16,0.0,,-2.245775e-14,0.0,-2.9294977e-05,,0.0,-3.1845332e-14,,0.0,,-1.3277797e-09,-1.310096e-05,0.0,,3.086467e-11,0.0,2.4204962e-16
CD1E,3.1212646e-10,0.0,-5.438807e-13,3.3048376e-14,0.0,,,0.0,5.164224e-15,5.2103255e-10,0.0,,0.0,0.0,0.0,,1.9187599e-13,3.9825977e-13,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
NCF1,-4.2280858e-12,2.4842133e-05,-9.332042e-11,1.1796658e-08,-0.00016478253,,,2.1956126e-05,4.658332e-08,-3.891165e-09,-8.875945e-05,,-1.387943e-13,-1.3238854e-07,-0.00043866583,,4.2560374e-12,1.3759939e-11,,3.029473e-13,,6.7152073e-10,-3.2664837e-05,-2.0340908e-12,,1.0305554e-10,1.17899155e-07,-7.178175e-12
ALAS2,0.0,0.0,5.3619687e-12,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.3401519e-15,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,-5.686068e-16,0.0
NBL1,1.7949436e-09,1.244396e-06,2.6614716e-13,-1.0857792e-09,-0.00033525264,,,0.0,-1.1494473e-05,2.3059903e-12,9.92764e-05,,2.132366e-10,3.973643e-10,-2.2384855e-08,,-1.6667721e-10,4.0596507e-14,,1.2688681e-13,,6.8474925e-08,-0.00027015642,-7.0575538e-12,,-3.4820877e-09,-4.075885e-06,-9.732641e-13
CDA,-1.0696897e-12,0.0,2.0808327e-12,1.7913188e-12,9.890196e-06,,,0.0,0.0,3.2413942e-13,0.0,,-1.771549e-11,0.0,9.749996e-07,,0.0,-2.490891e-11,,-1.5631394e-17,,1.4948468e-07,0.0,0.0,,-2.317978e-15,0.0,-1.4163754e-12
ADAMTS4,3.9735893e-12,9.1120603e-07,-2.2837425e-11,2.744438e-12,-1.9280558e-06,,,0.0,0.0,6.3974178e-12,-1.6961779e-07,,-7.817832e-10,0.0,-1.3245477e-10,,2.8238444e-13,9.6174194e-14,,1.6786426e-16,,0.0,0.0,-7.776823e-13,,-5.912801e-14,0.0,-8.153216e-12
FCER1G,1.2074637e-08,-0.00071911037,3.6474265e-10,2.5605914e-08,0.0003639207,,,7.726704e-05,-5.023674e-07,9.183707e-09,-0.00044265977,,-7.139139e-10,0.00031290393,0.005350553,,3.490831e-10,-5.938832e-10,,1.0707646e-11,,-5.7216827e-08,0.00032710552,1.8673321e-10,,2.6256464e-09,-4.2893507e-06,3.3238107e-11
STC1,-1.0508577e-14,2.6717782e-07,5.4337815e-12,-8.2642495e-12,-0.00020297787,,,0.0,-4.3229542e-10,5.5178376e-14,0.0,,8.0954604e-10,1.3444159e-07,0.0,,4.982656e-13,2.892722e-13,,-2.5798194e-16,,6.8299205e-10,2.6639502e-06,0.0,,1.6833449e-09,0.0,-3.6540364e-13
C1QC,-9.2374325e-10,0.00022146227,1.637483e-10,1.3354843e-08,-3.944584e-05,,,2.9472312e-05,-1.7863132e-06,-3.3452152e-10,-0.00068835303,,3.4763675e-11,0.00033151626,0.00019212435,,5.206818e-10,-7.2012135e-10,,5.375343e-12,,7.209018e-18,0.0002821364,2.137988e-10,,3.2349534e-10,-5.8979467e-06,1.2743903e-10
RCAN1,4.2003206e-11,-0.0001485445,-4.1250644e-12,7.0095185e-10,3.4877526e-06,,,0.0,-2.8701926e-08,2.8201588e-09,-3.15266e-06,,3.8974376e-11,1.8411212e-08,-0.00018347426,,5.4386156e-13,-3.0678116e-12,,-9.8065365e-17,,1.5061649e-07,0.00017987947,1.7763124e-11,,1.2796621e-11,-1.4101863e-06,7.846219e-12
CBR3,-9.462395e-10,3.9436577e-06,-1.5312031e-12,9.18401e-10,-0.00063912326,,,0.0,1.6582145e-08,-1.409197e-10,-1.3490405e-05,,-3.2693843e-13,-9.185738e-08,5.695555e-09,,8.1897455e-13,-9.202952e-14,,-1.4324855e-15,,4.7290026e-08,-0.000112580725,1.922628e-11,,-5.688718e-10,0.0,1.8137242e-14
ACTC1,2.152919e-15,0.0,0.0,5.4449402e-14,0.0,,,0.0,0.0,0.0,7.583346e-05,,1.3732349e-14,0.0,0.0,,0.0,3.3164453e-15,,0.0,,-1.2646442e-08,0.0,-1.686697e-14,,0.0,0.0,0.0
SCUBE1,-9.406042e-12,0.0,0.0,0.0,0.0,,,0.0,9.257979e-15,0.0,0.0,,0.0,0.0,0.0,,0.0,-2.7719008e-14,,0.0,,0.0,-8.636364e-05,-6.0220485e-14,,0.0,0.0,1.5337174e-17
PADI4,0.0,0.0,0.0,3.2462902e-15,0.0,,,0.0,0.0,4.3500923e-09,0.0,,0.0,0.0,0.0,,-5.2234326e-14,6.130811e-11,,3.7743987e-16,,0.0,0.0,0.0,,1.1158972e-13,0.0,0.0
BTG2,2.4877275e-10,-7.8776844e-05,3.7548848e-08,-2.0840668e-08,0.0013290436,,,-3.8787286e-05,-3.988831e-05,-4.8933826e-09,-9.266119e-05,,-1.5753803e-11,8.976439e-07,0.0006815874,,-2.284336e-10,2.0384474e-09,,1.4427471e-12,,1.0997414e-06,-0.0014134279,-6.464199e-11,,-8.949677e-10,7.775368e-06,-3.2469374e-11
C1R,-8.798765e-12,0.0012108121,1.0489255e-11,-4.5541387e-10,-0.00036359022,,,0.0,-3.1086113e-08,4.4386057e-12,0.00039643553,,2.1420819e-10,-6.903145e-05,-0.000120833814,,-9.6594184e-11,5.180908e-12,,3.851326e-14,,2.1998217e-08,-0.0009934139,3.9983957e-11,,-3.571665e-09,-7.1525574e-10,1.3917055e-11
RGL4,0.0,0.0,5.2770867e-16,-1.4227805e-15,4.87566e-08,,,0.0,2.1671426e-14,4.2428094e-13,0.0,,-7.229563e-15,0.0,-1.0046694e-07,,0.0,3.4117556e-11,,-5.4468444e-14,,1.5165931e-09,0.0,0.0,,5.9143684e-12,1.1198521e-06,-1.16259e-16
CCDC17,2.5330536e-12,-8.0660507e-16,-2.7639163e-12,-6.9545654e-11,-4.11769e-06,,,0.0,0.00021016545,-6.483209e-11,0.0,,-1.3491728e-14,8.927597e-05,-3.2195848e-07,,-6.590117e-16,-2.4382203e-13,,0.0,,-3.766596e-09,-9.1405454e-05,6.513209e-18,,2.53064e-11,-1.0967255e-08,2.3209694e-15
SPON2,1.4741763e-10,-1.0919199e-05,1.6221586e-14,-2.498007e-09,0.000478644,,,-5.9604643e-10,6.166857e-05,-3.1834737e-09,2.8701596e-05,,-2.8495672e-12,-8.051588e-05,-0.00016731236,,2.2318503e-11,-1.9124348e-12,,1.9347747e-11,,-4.9082395e-08,-0.00064897334,-2.568393e-11,,1.5543513e-11,2.6723742e-06,-4.1256238e-11
TPPP3,5.1233615e-11,0.001478885,6.87846e-13,8.078326e-10,-8.590488e-05,,,-5.9604643e-10,0.00041958434,-3.0489938e-10,-2.3054224e-06,,-7.592646e-10,-6.225374e-09,-0.00015865445,,7.857611e-12,-5.6272144e-12,,5.7734634e-16,,3.5429517e-07,-0.0013888502,2.3147985e-11,,-1.6095922e-09,0.0,2.8444444e-10
AGRP,-2.0746145e-13,-3.5426703e-11,3.2504513e-11,-9.890954e-12,-0.0001041587,,,0.0,0.0,-1.1002245e-13,-3.2112068e-05,,7.5647073e-13,2.1666951e-06,0.0005662176,,-6.802166e-14,-2.9361235e-14,,6.2589343e-13,,0.0,1.7403434e-05,2.5546853e-13,,6.8951646e-18,-5.931655e-08,1.7374447e-11
PIP,7.3902606e-17,0.0,0.0,4.5415863e-10,1.8235818e-06,,,0.0,3.7459035e-05,-8.648707e-10,0.0,,-8.989436e-16,1.0596382e-09,0.0,,1.2907644e-16,8.3447735e-11,,-1.1058546e-17,,-6.5551553e-10,0.0004086784,0.0,,-3.9090207e-09,0.0,-3.2972972e-15
TNFRSF13C,0.0,0.0,0.0,-1.8072077e-08,-6.2605473e-06,,,0.0,0.0,5.54445e-13,0.0,,8.2710994e-17,-6.6227385e-10,0.0,,0.0,1.4365428e-12,,0.0,,-2.5655524e-08,-2.4058602e-08,0.0,,5.6645037e-14,1.5497208e-09,0.0
PTGIR,-5.922235e-14,4.2500346e-06,0.0,-3.1143504e-10,0.0,,,0.0,0.0,-1.7517576e-10,8.058803e-06,,-1.1369648e-14,0.0,0.0,,7.6570796e-14,1.6832048e-12,,-9.886811e-16,,-2.453965e-08,-8.9862864e-05,-5.919058e-11,,1.1022063e-14,0.0,1.4732417e-13
TFF3,-9.675802e-11,1.30811795e-05,-1.0541486e-07,-4.486845e-09,-0.00054815476,,,0.0,-7.5877535e-05,1.0009393e-09,1.7029899e-09,,-5.990601e-10,-7.6823765e-09,1.2342375e-07,,-1.5270545e-10,-3.6270087e-09,,-4.706209e-13,,-1.4004245e-06,0.0017686527,9.834122e-14,,-3.2805094e-09,-2.0235777e-07,-4.525475e-12
TFF1,1.9599282e-14,-6.2137843e-07,0.0,0.0,-1.2695363e-11,,,0.0,-3.2857294e-08,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.2768392e-09,-1.1845479e-05,0.0,,2.0781753e-10,0.0,0.0
RSPH1,-1.3602945e-12,0.0001970131,-3.7320225e-17,5.1946376e-09,0.00012572292,,,0.0,0.0005751147,3.2772868e-10,-2.252204e-07,,2.0866737e-13,0.0,-5.496608e-05,,1.6592129e-10,-6.0401696e-14,,-4.919044e-16,,4.600772e-08,-0.00089439563,4.278631e-11,,9.676168e-10,-2.384186e-10,-5.489111e-14
ITGB2,-8.327517e-10,-6.685334e-05,6.3458454e-11,4.1394976e-09,9.568246e-05,,,-1.27465e-05,-1.9634396e-07,-1.1113344e-09,-4.07749e-05,,1.8375082e-10,2.7627879e-05,-0.0003512659,,8.3792587e-13,-2.0120028e-10,,-6.437635e-13,,-9.291053e-10,9.54468e-05,-1.5890187e-12,,-4.6306606e-10,4.101056e-08,-1.0109823e-11
C21orf58,-4.630534e-11,-1.9547231e-07,7.7090336e-13,4.697538e-10,3.2562977e-05,,,0.0,3.3268723e-05,-1.1549466e-12,0.0,,2.7568497e-10,0.0,1.10387643e-10,,1.1259283e-10,9.7338695e-14,,-4.1849076e-19,,7.221038e-09,0.00016736168,3.867069e-11,,7.136484e-11,-6.6533666e-14,3.4146538e-10
S100B,5.1767124e-09,5.8114527e-09,2.0167472e-12,-9.205337e-10,0.0,,,0.0,0.0,-2.414191e-09,-0.00011274638,,3.5985432e-14,0.0002452676,6.590287e-06,,-5.695257e-14,4.776362e-13,,-2.6955025e-13,,-6.158636e-10,0.0,7.093888e-13,,1.2076208e-08,-2.1630525e-07,7.0063834e-15
C9orf116,1.5451154e-12,-1.0782369e-05,-1.434105e-12,5.067564e-10,5.6956696e-06,,,0.0,2.3326759e-06,-1.8903401e-10,2.5667292e-05,,9.8954006e-15,1.3245477e-10,-4.3313194e-05,,-5.3714082e-11,-1.2802692e-12,,-8.4590483e-14,,1.5749174e-08,-0.00091285433,-2.7271744e-15,,1.5979842e-10,3.579074e-16,-6.086379e-14
CFAP157,5.1477583e-11,8.911024e-18,0.0,-2.8179358e-13,-5.9298964e-06,,,0.0,-4.7659873e-06,5.1991814e-11,0.0,,1.3431793e-14,0.0,-0.00012270953,,2.6162625e-10,-1.5500454e-14,,-4.016333e-16,,5.5362236e-08,-0.00027453146,2.3860973e-15,,-3.4452486e-11,0.0,4.5621618e-10
TMEM190,9.976943e-12,-3.169477e-07,6.4710697e-16,4.5415188e-10,-4.3958145e-05,,,0.0,0.0003429418,5.5189553e-10,-4.5980726e-09,,-1.3616111e-14,0.0,-1.4063037e-05,,7.43807e-11,1.8450164e-10,,0.0,,7.1967634e-08,-0.0007018491,1.1552879e-17,,-9.0891383e-10,0.0,8.858338e-14
JAML,-2.1867093e-10,-3.3529712e-09,8.575369e-11,8.8261953e-10,5.8043657e-05,,,0.0,8.760752e-08,1.0243751e-08,-1.5158921e-05,,-9.94484e-13,-6.714132e-07,0.00049728254,,6.326172e-14,8.113434e-10,,5.751818e-14,,6.572996e-10,-6.67572e-08,1.2213533e-11,,4.95138e-16,9.4502475e-06,1.4746471e-11
CD3G,-3.748534e-08,0.0,0.0,-9.550197e-10,-6.170291e-05,,,0.0,-1.2940214e-05,-3.851064e-11,-4.010456e-06,,-1.972754e-12,-7.328722e-07,-6.273367e-05,,-9.424904e-13,-9.471656e-12,,-3.375906e-14,,-1.2284365e-09,0.0,2.133989e-12,,2.3943352e-12,1.7999235e-05,0.0
S100A1,-5.4187617e-13,0.0,1.0549859e-11,-5.7836377e-18,6.606158e-06,,,0.0,0.0,2.7969405e-15,7.769012e-05,,2.0011887e-14,0.0,5.1227236e-08,,-3.2764235e-13,-1.6652738e-16,,0.0,,6.7076165e-08,-0.00012942233,0.0,,7.118038e-10,0.0,1.044693e-13
CXCR5,0.0,0.0,0.0,1.9093678e-11,0.0,,,0.0,0.0,3.6166079e-12,0.0,,1.1612264e-15,0.0,0.0,,0.0,3.649934e-16,,0.0,,8.560044e-09,0.0,8.2228384e-17,,0.0,2.384186e-10,0.0
FCRL3,0.0,0.0,0.0,-1.4927e-12,0.0,,,0.0,0.0,0.0,0.0,,0.0,-5.9604646e-09,0.00010435966,,0.0,6.983707e-14,,-2.6954076e-13,,0.0,-1.0837208e-10,3.7831067e-16,,0.0,0.0,0.0
AZGP1,3.6510053e-12,0.0004243656,0.0,-5.0220306e-10,-8.685616e-05,,,0.0,4.402303e-05,-1.6700186e-10,-1.7029898e-10,,1.1606339e-10,0.0,0.0001609376,,2.2942586e-15,-6.477158e-16,,4.35e-17,,-1.0767319e-06,7.733979e-05,0.0,,-1.3896794e-08,0.0,-1.03983106e-13
FGFR4,7.18167e-13,0.0,-4.678014e-16,1.5090954e-12,-7.4509912e-06,,,0.0,0.0,2.7631144e-15,4.32232e-05,,9.752157e-16,-0.000100025536,0.0,,0.0,0.0,,0.0,,1.3660029e-09,6.343661e-12,-1.4600099e-14,,-3.7425868e-11,0.0,0.0
SCGB3A1,2.6708125e-09,-0.0031111084,5.7952454e-12,-2.045205e-08,-0.00047465056,,,-8.428435e-05,-0.00013340921,1.3299503e-08,0.0003429124,,6.951671e-11,-2.0745729e-06,0.0007024353,,-1.239215e-10,1.0320805e-09,,-4.392907e-13,,-1.249904e-06,0.00961529,8.2897744e-11,,1.7246913e-08,1.192093e-10,3.000248e-10
DMKN,1.5043734e-10,0.0010517958,3.478948e-14,1.7855593e-09,-0.0005113191,,,0.0,1.1187617e-05,-1.685339e-12,3.3233846e-07,,-4.233212e-11,0.0,-1.2379109e-05,,-1.2535604e-10,-4.6072614e-11,,6.9087344e-15,,2.9194192e-07,-0.0018152806,-8.333376e-12,,-5.5580522e-09,-6.6876413e-07,-1.4650381e-10
COX7A1,8.2539505e-12,-4.4703483e-10,8.8815213e-13,1.7086732e-13,-0.0003039544,,,4.556775e-07,6.768337e-07,-7.180478e-10,0.00021840495,,2.34528e-11,6.092919e-09,-4.1852512e-05,,-1.9115074e-14,-1.34708295e-11,,8.625867e-15,,3.0447504e-07,0.0001744411,-1.9159459e-11,,1.1279897e-09,0.0,-6.071177e-12
IKZF3,3.5652984e-11,3.7706953e-09,6.253286e-12,-4.56365e-09,-2.9542043e-05,,,0.0,0.0,-1.1609375e-11,-2.2138869e-09,,1.2270859e-13,-3.395478e-07,-1.0247198e-05,,-8.7881037e-13,-6.0982274e-12,,-1.0490249e-13,,-8.4107885e-09,-8.906305e-05,-8.9587016e-15,,-2.0770297e-12,2.014935e-06,-3.1684075e-16
ITGA5,3.3188903e-12,0.0,-2.8140296e-11,-8.446825e-11,-6.1886974e-05,,,2.4233228e-05,-3.9892126e-15,3.747814e-10,-7.242765e-05,,-1.0526298e-10,7.947286e-10,-0.00017290008,,4.180742e-11,-2.327309e-12,,1.1992362e-13,,2.5205856e-14,5.8435234e-08,6.54568e-13,,-4.9299422e-11,-1.6761422e-06,2.209114e-11
CD300LG,0.0,0.0,1.7856439e-11,2.2523933e-17,0.0,,,-5.836785e-06,0.0,0.0,0.0,,2.174834e-17,-1.3245477e-10,-5.067143e-05,,1.5906872e-17,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,8.0507914e-16
AQP5,1.3774275e-10,-0.0003533067,0.0,-1.7431674e-09,-0.00093461626,,,0.0,-0.00017284139,-9.341967e-12,-1.10322235e-05,,1.9079886e-14,0.0,0.0,,-6.184575e-13,2.5344163e-12,,1.2705331e-16,,-9.869578e-08,0.0003800138,0.0,,-4.476892e-09,0.0,7.170104e-15
GRASP,-9.703415e-13,-2.6832642e-05,4.227742e-11,-7.144665e-11,-1.1598831e-07,,,0.0,-1.1389907e-15,-1.205487e-09,-6.249998e-05,,-2.0325146e-11,-1.2366242e-05,5.0487255e-05,,-5.099013e-13,1.229487e-11,,-6.121103e-14,,-2.0374733e-07,0.0,-1.10695834e-10,,-1.4575294e-10,8.2927943e-07,-1.3365119e-11
ASGR2,0.0,2.9802322e-10,0.0,0.0,5.4466902e-05,,,0.0,0.0,-6.9215474e-11,0.0,,-1.319391e-15,2.6490954e-10,0.0,,4.1492156e-14,-2.1260408e-11,,0.0,,1.560036e-08,0.0,0.0,,2.0918579e-18,-5.819201e-07,-4.080232e-17
CCDC78,2.361448e-12,5.9604643e-10,-2.6507092e-13,5.149412e-10,2.8244736e-05,,,0.0,1.2105296e-05,2.6746003e-10,6.4219494e-05,,7.230546e-15,0.0,0.0,,1.6027793e-13,-8.8788416e-10,,5.2398305e-16,,1.5224312e-08,-0.00017082405,-3.8997016e-17,,-8.056489e-11,0.0,8.386407e-11
ZG16B,7.45932e-15,0.0,8.096986e-14,1.3480809e-09,-0.0015697115,,,0.0,-0.00047147123,1.668548e-10,0.0,,3.0776376e-17,0.0,3.625211e-05,,0.0,1.1958142e-12,,0.0,,-1.2567183e-07,0.0011846466,0.0,,4.175137e-09,0.0,1.6732319e-13
PDZK1IP1,-5.440091e-10,0.00016539235,0.0,1.1242651e-12,-0.0006925243,,,0.0,-1.2271922e-06,5.8016003e-10,-1.7029898e-10,,4.8235756e-11,0.0,4.17557e-06,,-6.457182e-11,1.6647413e-15,,0.0,,-2.8036359e-08,-0.0007092385,6.1431107e-13,,1.06262305e-10,0.0,1.16295294e-14
TAL1,-1.5174926e-13,0.0,4.907778e-12,-2.0660013e-13,-4.4484772e-13,,,5.9604643e-10,0.0,3.073923e-11,0.0,,1.3034232e-13,-1.4967389e-08,9.377216e-05,,3.7873003e-15,1.1988944e-14,,0.0,,-3.0819387e-15,0.0,-1.5791413e-13,,0.0,0.0,3.3428018e-13
BSND,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,2.2764056e-07,2.5282082e-10,0.0,,3.9409644e-09,0.0,0.0
RBP7,5.904976e-14,-4.6982168e-05,-8.699747e-11,3.2713968e-12,6.416109e-05,,,0.0,1.1279033e-08,-5.0943638e-11,-8.355209e-06,,-2.0560251e-10,-1.8808576e-07,8.7997294e-05,,1.1215039e-12,2.836233e-11,,0.0,,8.332747e-09,-0.00011436376,1.276518e-16,,1.0555907e-10,-1.1921195e-10,4.354989e-11
PDPN,-1.5333178e-09,-3.3137203e-06,0.0,4.952688e-12,-7.775656e-06,,,0.0,3.6228216e-16,9.064743e-14,9.489826e-06,,-1.13295484e-10,0.0,0.0,,2.7699527e-11,-1.492528e-09,,7.268737e-16,,4.817956e-10,-4.9735e-05,1.0719664e-13,,-2.6942928e-09,1.3900565e-15,0.0
LAPTM5,-5.7885835e-10,-0.0004043191,-2.3753063e-10,6.3753474e-09,0.00026388268,,,-0.00018483918,-2.9039122e-05,2.8831917e-09,-0.00055915,,-1.7943254e-10,0.00024380327,-0.00101777,,2.4830185e-10,-1.1110334e-09,,-1.1626762e-12,,-3.0598368e-09,-6.5054555e-05,2.4867945e-11,,-3.284492e-11,-6.390465e-06,-2.2326722e-11
UBXN10,5.6495417e-13,6.3830616e-05,6.766513e-16,2.5566355e-10,6.985665e-08,,,0.0,8.402426e-05,2.2443469e-11,0.0,,-1.1387115e-12,0.0,-2.9933339e-05,,-7.888307e-11,9.32123e-16,,5.8391947e-16,,3.7341398e-08,-0.0005374016,8.1219104e-16,,3.7554425e-11,0.0,9.2800845e-15
CAMK2N1,9.109665e-12,-9.18819e-05,2.5643029e-15,-2.3824573e-10,-1.7443093e-06,,,0.0,-6.7857595e-09,1.6704964e-11,0.00021238675,,3.3875203e-13,-4.7228073e-06,-1.3245477e-10,,-6.655887e-13,0.0,,-4.2470055e-16,,-1.2430027e-07,-0.0001510332,-1.696709e-12,,2.0317752e-10,0.0,2.0121322e-14
ALPL,-3.2377567e-10,6.5661065e-05,5.2640395e-13,9.199874e-13,8.43463e-05,,,0.0,-3.1261618e-05,-7.814465e-12,-2.7247837e-09,,8.6284224e-10,0.0,-8.7878655e-09,,4.000628e-15,6.049038e-14,,0.0,,2.3654813e-08,0.0004839158,-2.781562e-16,,2.1876988e-12,0.0,1.0838553e-12
TTLL10,0.0,-8.933996e-18,-7.117554e-15,3.0827862e-14,-3.6273796e-06,,,0.0,2.6165677e-07,-1.2500426e-11,0.0,,6.983734e-18,0.0,0.0,,3.0618356e-16,4.6410407e-13,,0.0,,2.3982354e-08,-2.9688468e-05,0.0,,6.2471087e-12,0.0,4.519179e-14
MXRA8,6.1563424e-12,-1.7881393e-09,0.0,2.7003953e-17,1.1875411e-08,,,0.0,0.0,-1.4871941e-15,7.277423e-05,,-1.1672435e-13,-1.3136268e-05,-2.6848582e-07,,3.832787e-12,8.949443e-16,,1.1303863e-15,,5.210031e-11,-1.4226479e-09,1.5258189e-13,,0.0,0.0,0.0
