gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
GCHFR,1.7454001e-10,0.00025573414,3.2014058e-10,1.38330005e-08,0.0013779604,1.6165484e-11,3.368573e-14,0.0005773347,0.00010813264,1.2047725e-09,0.00011228949,2.213183e-09,2.804076e-10,5.571002e-06,0.0009028416,1.6099637e-08,2.2361227e-10,5.568029e-11,0.0,2.2699238e-12,1.0436969e-09,2.8078705e-07,0.0011232045,7.7728476e-11,1.6743305e-08,1.8996346e-10,0.00022600728,5.6994603e-11
IFI44L,1.2626944e-10,2.9839622e-10,6.7943325e-11,3.248318e-11,0.00022176586,7.660726e-11,1.9297765e-11,0.0,1.2451257e-05,3.505539e-10,2.6377004e-08,1.0635598e-09,1.2372608e-12,1.4623006e-07,0.00011456283,0.0,8.433715e-13,6.81286e-13,0.0,3.252475e-15,2.2039405e-10,1.9112099e-08,0.00016240354,1.6831593e-11,1.0254781e-12,2.4782445e-11,3.8236276e-06,1.8640624e-11
ARHGAP29,2.5333544e-10,2.9914972e-05,1.09079724e-10,1.1708391e-09,0.0004646319,4.621178e-11,3.818774e-11,4.0869454e-09,2.4938428e-05,6.4816373e-12,1.8175749e-07,1.8488472e-10,1.175278e-09,3.9802657e-08,6.0023747e-05,5.533726e-10,1.816456e-10,1.052916e-11,0.0,0.0,5.3647965e-11,5.9312036e-08,0.00013984607,9.428328e-12,7.501819e-12,9.607655e-10,9.583533e-07,4.5943017e-11
CLCA2,9.080074e-12,0.0,0.0,2.209228e-10,0.0013751792,0.0,0.0,0.0,5.3369244e-05,5.814615e-11,1.06164364e-07,0.0,0.0,0.0,4.9341593e-09,6.709991e-10,5.5812993e-13,1.8368398e-10,0.0,0.0,2.975355e-13,3.7010576e-08,0.001353745,2.0679949e-17,1.4669547e-11,4.6829773e-11,0.0,1.4792244e-17
CYP1B1,1.590006e-11,7.430736e-06,9.401088e-11,6.140351e-10,0.00010002253,3.7094013e-12,3.835279e-13,2.8864236e-10,5.4468077e-05,1.6614071e-10,7.234597e-05,7.028658e-14,7.5805286e-11,2.8629214e-05,1.9228912e-05,1.4853573e-12,1.4825632e-11,6.863286e-12,1.4388431e-13,1.788658e-16,5.2793867e-11,1.2723592e-09,0.00021478558,8.3761306e-14,1.3426548e-13,1.2267957e-10,7.464165e-07,4.4288663e-11
EMILIN1,9.503135e-13,4.7109303e-08,0.0,1.1448243e-09,2.5991913e-09,4.1368157e-14,0.0,0.0,7.5002317e-06,3.338426e-10,5.3832883e-07,0.0,4.0128102e-11,4.635917e-10,9.078853e-09,5.548513e-13,1.01509e-10,1.20880716e-14,0.0,2.2525384e-17,6.5293254e-10,2.814613e-09,1.0591674e-10,4.554527e-11,0.0,4.5019262e-13,0.0,2.6645773e-14
CH25H,3.37392e-10,5.927596e-05,2.3008708e-11,1.8848187e-09,0.00024267504,1.0738155e-11,1.02313537e-13,5.6863545e-08,2.6883456e-05,7.4412365e-10,7.2526504e-08,3.8918174e-13,6.9232654e-11,7.745127e-06,5.740847e-06,1.1726468e-11,9.5863824e-11,2.2203404e-11,0.0,1.865442e-13,8.6002264e-12,3.451896e-08,0.0002913083,1.3022002e-12,3.0083696e-13,4.5849917e-12,2.1765302e-06,3.1838668e-12
DUSP5,2.4079095e-11,1.4919811e-10,3.0340275e-11,1.8182202e-08,0.000320854,2.1986904e-11,3.0556363e-11,0.0,6.566873e-05,4.5702007e-09,5.1072114e-08,3.9673093e-10,5.1265082e-11,6.6227385e-11,1.6943539e-05,1.1760301e-10,6.2390496e-12,1.0534548e-10,0.0,6.094066e-14,7.429116e-12,1.7200696e-07,0.00066757365,4.845514e-14,5.6320093e-08,2.6875856e-11,3.9152932e-05,1.8211892e-11
KIF20B,1.39493425e-11,3.1137486e-05,1.1124226e-11,3.00581e-09,0.0007120361,3.2532546e-13,2.6737586e-14,0.0,7.860926e-05,5.8806615e-10,2.0875983e-07,1.3519086e-09,8.9430975e-13,2.8248296e-06,2.9974935e-05,9.1734553e-10,5.171907e-11,6.9944935e-12,0.0,2.0539863e-12,1.4593619e-09,1.3045748e-08,9.665879e-05,1.38167785e-11,1.7921319e-09,1.4149853e-11,5.55365e-06,5.891012e-12
ENTPD1,6.3147653e-13,2.3774719e-07,4.868742e-11,1.697234e-08,0.00013453484,1.8756713e-11,1.3161796e-11,1.1545694e-09,2.1904018e-05,3.5550038e-10,0.00011263575,0.0,1.9564224e-10,2.8312206e-08,2.3318029e-05,1.3755783e-09,2.4148945e-12,8.310087e-11,0.0,2.3422526e-15,4.653432e-12,1.5338465e-09,2.0444788e-05,6.5781304e-11,1.1118231e-11,2.0597326e-11,1.795612e-05,1.4852872e-11
RBP4,3.9145562e-11,3.6926533e-08,1.1725047e-10,2.3253723e-09,2.410118e-06,9.7965566e-11,0.0,1.2408797e-09,4.758347e-08,7.0394125e-12,4.121458e-06,0.0,7.350298e-12,8.193518e-06,0.0003019436,7.649393e-09,7.921889e-11,4.4843713e-13,0.0,1.3777664e-14,9.139525e-13,1.6132632e-09,2.3820998e-05,4.2738795e-11,0.0,3.586914e-15,1.034217e-05,1.2908652e-11
STAT4,5.826883e-11,0.0,0.0,1.5010643e-09,1.2706843e-06,0.0,1.2192505e-16,0.0,1.12384605e-05,6.9349115e-10,1.2512286e-05,0.0,4.146461e-13,1.5544429e-05,2.9795268e-05,0.0,1.9988995e-13,3.6673036e-11,0.0,2.047046e-11,1.31620175e-11,9.173268e-11,5.8974134e-08,1.7940188e-14,7.506907e-16,4.121854e-16,0.000113219015,8.620371e-13
SLC40A1,3.0013128e-10,5.9637587e-05,2.3666225e-11,5.208218e-09,0.0005861542,3.1829047e-12,7.468033e-11,2.3212591e-05,2.032422e-05,3.927435e-11,7.0162787e-06,2.4788624e-09,2.712154e-10,2.5067064e-07,3.908123e-05,7.2667705e-10,2.5495997e-10,4.741446e-13,0.0,6.119716e-17,4.875887e-11,3.0894713e-09,0.00026531823,1.3950045e-11,2.7413102e-10,3.10237e-10,3.902319e-05,1.3798616e-11
MNS1,2.4878119e-11,0.00014250736,1.3916253e-13,1.4052311e-10,0.00014681047,6.072614e-14,2.7414458e-17,0.0,0.00024812395,9.4725955e-12,5.4969185e-09,2.0383534e-10,3.5730267e-13,0.0,5.8174035e-05,3.5821086e-09,2.7037891e-11,6.719902e-14,0.0,0.0,2.4409398e-11,1.121692e-08,0.00039193901,1.10042826e-11,4.3518265e-09,5.812644e-11,7.748604e-10,1.6131377e-12
RASGEF1B,1.4915147e-11,1.1822831e-06,1.6764205e-10,1.3401015e-09,3.3546894e-05,1.93234e-11,1.3922488e-13,1.8835873e-08,3.8037066e-05,8.5747237e-10,2.528344e-07,1.490466e-09,5.790816e-11,2.2936943e-06,0.00036372413,2.9512806e-09,1.1138538e-12,8.616188e-11,0.0,8.9693384e-13,3.8004296e-12,1.6740626e-07,0.000117720825,3.1543254e-11,3.135634e-09,4.360725e-11,4.9707476e-05,2.067749e-11
IL21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.732382e-17,5.528102e-14,0.0,0.0,0.0,0.0,0.0,1.192093e-10,0.0
MMRN1,2.779437e-10,4.4759432e-10,8.444789e-12,8.902446e-09,1.0223501e-06,2.8208364e-11,0.0,8.6592705e-10,2.9345293e-15,9.438645e-10,3.355597e-08,0.0,7.741629e-09,2.6441614e-06,9.772876e-05,0.0,4.8040994e-12,2.990983e-13,0.0,9.329379e-17,1.4962723e-12,0.0,2.2534321e-05,1.5398402e-13,1.4016556e-12,2.5202247e-13,2.2304059e-07,2.2306584e-10
CXCL9,5.1704295e-13,4.0409933e-09,3.5019722e-16,6.249696e-14,5.4166976e-05,3.453635e-15,0.0,0.0,2.2872327e-07,2.1481657e-11,2.3193714e-07,0.0,3.261703e-14,0.0,3.7823477e-07,0.0,1.5227501e-14,5.353868e-13,0.0,0.0,1.1512388e-14,0.0,1.5832447e-05,3.7713803e-14,3.9375632e-13,8.362302e-13,4.1723253e-10,1.19862065e-14
CNOT6L,5.9390964e-11,2.4854166e-06,2.7975133e-11,9.794922e-10,0.0002760381,3.8836295e-12,4.3701872e-13,0.0,3.9165403e-05,3.0829703e-10,2.9734636e-07,0.0,1.6042984e-10,3.5562587e-07,1.2815211e-05,1.8759965e-09,2.269015e-12,6.818693e-12,0.0,2.555035e-12,1.3784701e-11,1.967627e-07,0.00010043768,7.2260674e-12,6.230017e-10,9.4972884e-11,5.942868e-05,1.0388503e-11
ANXA3,1.4678601e-09,5.3653486e-05,2.7935298e-11,1.5723775e-09,0.00080490776,1.6380022e-11,8.218937e-12,8.6592705e-10,0.00010928178,5.385727e-11,5.2859104e-05,3.660844e-09,1.3972667e-10,9.934108e-09,3.9338485e-07,6.0851973e-10,5.3246477e-11,5.356549e-10,0.0,1.0112525e-16,4.2793694e-10,3.8787942e-07,0.0011433009,8.605706e-12,3.0704445e-08,1.3886212e-10,2.664897e-07,4.230729e-11
LEF1,2.2864477e-14,0.0,3.5258226e-12,9.265744e-11,4.347879e-05,9.47243e-13,2.573447e-13,0.0,2.98452e-05,1.994103e-11,1.4968847e-07,0.0,5.0881315e-13,0.0,4.6739672e-07,0.0,1.3698769e-11,9.745876e-14,0.0,7.364506e-14,2.8723101e-13,1.3233651e-08,1.1023006e-06,2.131461e-14,2.6065633e-15,1.06279525e-11,2.3430586e-07,1.8396351e-13
SLC39A8,1.5349433e-09,0.00036852964,3.0850186e-12,1.9469326e-08,0.0007523864,1.4584053e-12,6.089545e-14,0.0,3.5157696e-05,4.0377665e-10,1.4447091e-05,6.245425e-10,5.040121e-10,2.1598042e-05,7.467519e-05,2.1261433e-09,9.094961e-10,5.662488e-11,0.0,9.811667e-12,8.99136e-10,6.718472e-09,0.0005235236,4.6866226e-12,1.3969257e-08,1.7114218e-09,4.982421e-05,5.3381527e-12
KIF21A,2.5447525e-10,1.7642677e-07,2.0177581e-16,3.5809853e-09,0.0005966445,1.4873675e-14,0.0,0.0,0.00022515465,6.9427034e-11,7.4771424e-07,1.3647999e-09,4.1776682e-10,4.2974616e-06,2.0930473e-07,6.4943566e-09,8.387739e-11,2.5165476e-11,0.0,7.2707416e-13,1.2399462e-11,1.7928734e-07,0.00069751596,1.9040155e-11,1.8913644e-09,8.3959895e-11,3.4258217e-06,1.1056985e-12
KLRG1,7.03072e-11,7.4599056e-11,4.0136706e-11,6.2073535e-10,8.980453e-07,1.5484896e-12,0.0,0.0,2.9009504e-06,2.6491742e-10,6.230388e-07,0.0,1.8514188e-11,0.0,1.3277856e-05,0.0,4.247689e-14,1.6409861e-12,0.0,3.1080045e-12,3.2212748e-12,1.9599302e-08,2.2244702e-09,1.3640766e-14,3.0310298e-16,2.0518022e-16,1.3339817e-05,9.879402e-13
CD27,1.459091e-11,0.0,1.5451414e-14,1.0376004e-07,1.226212e-07,0.0,0.0,0.0,7.3246396e-05,1.10518995e-14,1.7192228e-07,0.0,2.4943318e-13,6.6227385e-11,1.9736637e-10,5.6562833e-13,1.1922826e-12,8.941858e-13,0.0,7.6808655e-13,1.0215303e-13,1.8669162e-08,4.9171317e-06,1.8560432e-14,0.0,1.760284e-10,0.00012318887,2.979496e-17
GLIPR1,6.532071e-10,1.9992546e-08,6.5994835e-11,5.265222e-09,3.058955e-05,2.1270742e-11,5.823193e-11,7.439026e-09,5.7946592e-05,2.1693674e-09,7.7285034e-07,0.0,1.2643086e-11,8.036355e-06,9.5946896e-05,8.400253e-09,7.182864e-11,2.0542397e-09,3.0393223e-14,9.377475e-14,1.2487748e-10,7.689544e-09,4.538804e-05,4.184431e-11,2.2150688e-09,3.31009e-11,5.679412e-05,5.96701e-12
PHLDA1,4.8234977e-10,6.215519e-06,8.370203e-11,4.8344404e-09,5.628607e-05,6.3665094e-11,5.2486158e-11,5.4842047e-08,5.494805e-05,7.726461e-11,2.9565932e-05,1.0107034e-09,6.381757e-11,7.580879e-06,0.00017329623,9.467645e-11,6.337639e-11,3.0420193e-09,0.0,1.1817112e-12,1.0142219e-12,3.724876e-07,0.0003161594,4.776791e-11,2.1936255e-08,6.54048e-10,2.051736e-05,1.3897965e-11
DUSP6,1.8251915e-10,8.962397e-05,6.615334e-11,2.6904843e-09,0.0011616858,7.827365e-11,8.920087e-12,8.197443e-08,6.282959e-05,6.8932277e-10,1.4139451e-05,5.0500026e-09,8.8876445e-10,1.9398298e-05,0.00014703827,2.7067755e-09,3.580976e-10,6.797138e-11,4.1215295e-14,2.0114028e-13,3.9199763e-10,1.2349955e-07,0.00026649135,1.1419265e-11,1.4577114e-09,8.1992513e-10,3.7449212e-05,1.9518187e-11
LUM,3.4028602e-10,9.349798e-06,2.0458821e-12,2.993299e-09,7.150243e-06,0.0,1.0365638e-14,3.4850698e-06,1.4770034e-05,1.26916715e-11,0.00023400945,0.0,4.4295023e-12,1.39739775e-08,8.717114e-06,0.0,1.2772144e-12,6.772382e-12,0.0,7.8994455e-14,1.0365578e-13,0.0,2.4784518e-08,1.8316772e-10,1.0457341e-13,4.941629e-13,0.0,4.583681e-11
ASCL1,2.4505436e-13,0.0,0.0,1.7439071e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2609854e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9301402e-06,1.9010201e-06,1.7552976e-15,0.0,1.0382806e-17,0.0,0.0
CCDC65,1.9927967e-13,0.0,0.0,2.0454218e-13,2.834868e-06,0.0,1.5536624e-13,0.0,0.0001089485,4.1122796e-11,4.9226134e-10,5.9874206e-10,1.387357e-13,8.000268e-08,0.0,3.1318115e-09,1.35736615e-14,8.456641e-15,0.0,1.6990055e-15,6.8584115e-14,4.469206e-09,0.00017645356,1.0386228e-14,3.5388725e-12,2.1774028e-12,3.1135684e-17,4.0021646e-15
ITGB7,1.5460486e-12,0.0,0.0,1.5365375e-08,9.803988e-05,3.312229e-15,7.782466e-15,0.0,1.5363596e-05,1.1431318e-09,1.9690454e-09,2.6873328e-13,1.72079e-12,3.7087335e-09,8.2791905e-07,6.9557315e-09,0.0,3.001176e-12,0.0,5.9896207e-13,6.3868242e-12,1.34031195e-08,4.084634e-05,5.3992563e-14,3.4065661e-10,3.1033058e-11,1.1452031e-05,1.6847004e-16
GALNT6,5.8934047e-12,0.0,8.503658e-12,7.1084283e-10,8.638508e-05,1.4599768e-13,2.4165877e-13,1.6677755e-06,5.3435015e-05,4.3836476e-10,1.0042132e-07,0.0,1.07587925e-10,1.9798676e-07,5.7615784e-05,3.9951145e-09,9.445193e-11,2.6867573e-12,0.0,1.5667274e-15,5.029082e-13,2.181991e-08,0.0003614082,2.1681807e-16,2.4301285e-11,3.133787e-11,3.450066e-05,1.0052206e-12
LPAR6,2.8714986e-10,7.4599056e-11,3.7883776e-11,6.104903e-10,0.0001620931,2.0934818e-11,3.8499048e-11,0.0,2.7831355e-05,1.1773651e-10,4.9267157e-08,0.0,3.9746353e-12,2.9032678e-06,8.865369e-05,1.4681621e-10,2.1059543e-12,2.5059113e-11,1.7915682e-14,3.774778e-13,7.723797e-12,7.650654e-08,0.00022075493,1.161501e-13,9.141734e-10,1.599757e-11,9.422636e-06,5.463267e-12
VPS37B,5.090469e-10,4.7101457e-05,1.6554057e-11,1.4678874e-08,0.00036630695,1.8033222e-11,2.116953e-12,1.5447867e-10,5.369492e-05,2.1817083e-10,2.108704e-06,1.218682e-09,1.0679497e-10,3.7793918e-06,7.006796e-05,4.238204e-09,1.8780418e-12,1.6488479e-11,0.0,2.2968446e-12,1.4435324e-10,1.526291e-07,0.0006281134,9.8225655e-12,1.0319724e-08,3.196563e-10,2.9782988e-05,2.1930463e-12
RHOF,2.546038e-10,9.366167e-07,1.7949501e-12,5.67661e-09,8.280821e-05,0.0,0.0,2.8864236e-10,8.504603e-06,2.183991e-09,1.4142754e-08,1.2710661e-09,2.0818643e-10,3.8411883e-09,2.3246588e-05,1.7457912e-09,2.9884847e-10,3.727744e-11,0.0,7.052299e-12,3.7649352e-11,2.2926928e-08,6.731316e-05,7.901888e-12,1.3050985e-09,5.583775e-13,1.1406146e-05,1.0302433e-12
GPR65,2.2154074e-10,8.578891e-09,6.555017e-11,9.781093e-10,1.62342e-07,1.131347e-12,4.6255314e-14,0.00014490813,2.2982892e-06,1.8011984e-09,9.940965e-09,0.0,1.508085e-11,6.4799056e-06,0.00070141134,1.9315765e-09,5.177382e-12,1.655185e-10,2.8677798e-14,6.637142e-11,5.5550363e-11,1.1676495e-09,3.8144176e-08,2.250637e-12,2.5891095e-13,2.535434e-11,4.4141543e-05,1.1151896e-11
AK7,2.3101074e-12,7.4599056e-11,3.65087e-18,1.790333e-10,5.6389377e-05,2.624241e-14,0.0,0.0,4.63369e-05,5.2017628e-14,0.0,2.8906487e-14,4.8692915e-14,0.0,0.0,8.028646e-10,2.4269295e-12,1.8232249e-15,0.0,0.0,2.5898153e-13,1.7435578e-08,0.00013280514,2.0259114e-16,3.8152517e-10,6.570803e-13,0.0,1.2263545e-15
FBLN5,2.2320575e-10,4.1048654e-07,1.8193201e-10,4.2124254e-10,0.00020454096,7.010102e-11,2.9053637e-12,7.0071093e-10,3.833018e-05,4.808627e-12,3.242506e-05,8.833099e-10,1.5281992e-10,8.60956e-10,9.939427e-05,3.8651824e-09,3.394266e-12,7.369453e-14,0.0,3.0695032e-12,4.817606e-11,4.50335e-09,9.023998e-05,6.922599e-11,2.3366062e-12,3.061227e-10,2.4437905e-09,2.317513e-13
WARS,3.8732104e-10,4.0999596e-05,1.6170275e-10,2.5948095e-08,0.000480787,3.480613e-11,3.5750722e-11,3.6498824e-07,6.7572306e-05,3.2457064e-09,1.0122841e-07,1.0578577e-09,4.880392e-10,5.3374424e-07,0.0004896684,4.7994853e-09,4.608366e-11,9.40814e-11,0.0,5.1049003e-13,2.1092865e-09,2.575991e-07,0.00038897252,3.253817e-11,5.5844596e-09,3.8371983e-11,1.7540418e-05,7.5556006e-11
DUOXA2,8.330695e-15,0.0,0.0,0.0,0.00031026878,0.0,0.0,0.0,2.9857367e-05,1.6337729e-13,0.0,0.0,0.0,0.0,4.473638e-09,4.985026e-10,4.7444215e-13,0.0,0.0,0.0,1.8529536e-18,4.11449e-12,0.0004699784,0.0,1.3840005e-08,1.3505038e-13,1.0595321e-06,0.0
FGF7,2.0488795e-10,1.675642e-05,9.447819e-13,6.740359e-10,7.281193e-05,6.975196e-14,1.2068278e-14,4.6798134e-13,2.1566508e-05,5.459158e-12,1.0156541e-05,0.0,1.1796594e-10,6.6227385e-11,1.8420862e-09,0.0,1.2173102e-11,2.1806558e-11,0.0,2.5095712e-16,1.3127594e-12,1.1810083e-07,1.6297006e-05,2.0147573e-11,2.7410248e-17,1.5352122e-10,0.0,3.4051643e-14
HDC,2.168849e-10,4.6255144e-07,0.0,3.9524872e-10,4.2431114e-07,2.5970415e-12,3.2790199e-13,0.0,4.3755696e-07,2.996846e-13,5.779612e-05,0.0,5.0013247e-15,4.2556176e-06,2.6456119e-05,0.0,3.3557933e-17,2.063292e-14,0.0,2.3375208e-15,0.0,9.166873e-16,9.832585e-08,5.6539064e-15,0.0,3.8966213e-14,0.0,0.0
PSTPIP1,1.3590852e-11,0.0,2.8671098e-11,1.12318176e-11,8.460382e-09,0.0,0.0,0.0,3.412366e-06,2.100109e-10,7.532009e-07,0.0,2.139997e-12,1.1258655e-08,2.7236989e-05,0.0,2.6888219e-11,7.932067e-12,0.0,1.8228535e-11,2.9998428e-12,4.1888036e-08,2.6479186e-10,1.3307915e-13,0.0,6.4746805e-14,1.922369e-05,1.1398638e-12
BCL2A1,2.1237333e-10,5.9690433e-06,2.0433177e-10,5.6184795e-09,4.5982833e-05,2.0435687e-12,1.02656775e-13,8.872024e-05,4.534155e-08,3.982994e-09,7.520174e-05,0.0,7.127366e-11,1.2923645e-05,0.0013019143,7.0039636e-09,8.937194e-12,2.1925203e-10,1.3200324e-14,6.8672493e-13,2.1218177e-11,1.7421747e-09,0.00021277776,1.1415416e-10,2.2104692e-12,1.6177398e-10,3.506823e-05,4.0782804e-11
DNAJA4,1.4679109e-11,2.3647528e-06,2.8539612e-11,2.3523987e-09,0.00016382958,3.2931264e-13,3.3511497e-15,0.0,6.7096655e-05,3.3486275e-10,3.5669545e-05,4.4116694e-10,4.624381e-12,1.5731163e-07,9.818165e-05,1.4162201e-09,5.787988e-12,1.0613268e-12,0.0,2.2574276e-13,1.6257088e-11,2.5132215e-07,0.00053578004,1.1248938e-12,4.399224e-09,1.15922646e-10,2.7505093e-05,5.0699362e-12
TPM1,1.13032455e-08,8.973512e-05,7.7804416e-11,1.6120305e-09,0.00054937246,3.4410398e-11,1.9805973e-11,0.00023255199,8.518693e-05,2.3028697e-10,4.4270626e-05,2.6069266e-10,1.6384633e-10,1.4428497e-05,6.19541e-05,9.934374e-09,1.9284764e-10,1.9402232e-11,0.0,3.6815685e-12,6.0935576e-11,9.269648e-07,0.00051521155,2.2130875e-10,1.0700048e-09,1.2644455e-10,1.5026138e-05,1.1478731e-11
CYP1A1,4.1863946e-13,0.0,5.935594e-16,9.975435e-13,0.000121088866,0.0,0.0,0.0,4.356567e-05,2.4417538e-12,0.0,0.0,5.3841305e-16,0.0,0.0,0.0,0.0,2.3943824e-16,0.0,0.0,2.0892088e-12,0.0,1.0247183e-05,0.0,0.0,4.170404e-14,0.0,1.7072771e-16
RHCG,0.0,0.0,0.0,5.7129586e-15,0.0002948854,0.0,0.0,0.0,0.0,5.327018e-13,0.0,0.0,1.413485e-14,0.0,0.0,0.0,2.7599909e-13,6.5631046e-13,0.0,4.663789e-16,0.0,1.3699949e-08,0.00027932256,3.3167184e-14,5.0984843e-09,1.9026732e-17,0.0,0.0
MCTP2,2.018959e-11,4.2625612e-07,0.0,1.0448085e-09,0.0002937884,7.447298e-15,0.0,3.047765e-10,7.899583e-06,2.6228991e-11,1.5614216e-08,1.10345406e-10,2.1121226e-11,1.5527644e-07,1.4116406e-05,0.0,9.3291146e-11,2.283708e-12,0.0,1.3958615e-11,1.8839605e-11,1.7622247e-07,0.00019015733,9.880454e-12,3.9064516e-10,4.098327e-11,3.1858683e-08,9.892609e-13
ITGAX,6.9875303e-12,5.467551e-06,1.3270884e-10,5.4716887e-10,8.238801e-06,3.1929064e-11,0.0,2.2426212e-09,1.2936787e-06,4.1691026e-10,4.7972508e-06,0.0,4.478107e-11,3.4125742e-07,0.00042567344,3.272112e-09,7.794303e-12,9.950131e-11,0.0,5.4293538e-14,3.3576423e-12,6.080506e-09,1.5861724e-05,1.2723851e-10,4.4613196e-17,4.6214187e-12,2.8535731e-05,1.2281946e-11
TGFB1I1,1.2157711e-10,1.9456142e-05,4.969055e-11,2.5741267e-12,0.000100797406,6.478703e-12,5.7938016e-12,3.0827357e-10,1.4592309e-05,2.0183486e-13,4.619201e-06,2.3415547e-10,3.2595978e-11,2.1631126e-06,3.8815796e-07,5.844747e-11,2.4783444e-11,7.582529e-14,0.0,1.8622302e-19,3.8663858e-10,7.114997e-09,4.3780426e-05,1.2230124e-10,3.323713e-14,2.1129474e-12,0.0,4.2364966e-12
IGSF6,3.4240017e-11,1.2523428e-05,2.627616e-10,1.1806249e-09,8.598666e-06,1.9367775e-15,3.7126894e-12,7.064014e-08,1.432804e-09,6.5941214e-10,4.3382606e-05,0.0,3.4083084e-11,1.8844863e-05,0.0008521167,1.9875937e-08,4.115907e-11,1.207498e-10,4.08793e-14,2.0856991e-16,3.1764402e-12,8.811125e-10,1.5344396e-05,6.4895554e-11,4.6953614e-13,8.3690914e-14,1.6932989e-05,2.8225106e-11
CMTM3,2.7463457e-11,2.37225e-08,2.5791582e-11,6.590644e-09,4.7869908e-06,2.1890953e-12,4.781694e-13,2.2211111e-07,1.0323675e-06,4.7569872e-09,2.6003801e-05,7.713814e-11,1.1763067e-10,4.1900475e-07,6.5784676e-05,1.8018117e-09,3.9735842e-10,4.1632867e-11,3.9525132e-15,1.2958286e-11,1.1812255e-11,3.4665604e-08,2.756216e-05,5.861385e-11,4.2960784e-11,2.3663654e-11,2.1367723e-05,5.016585e-12
CDH11,3.7889514e-11,7.620294e-08,7.5468295e-12,9.887066e-12,1.8234916e-05,1.9395572e-12,2.3071762e-11,0.0,9.419436e-06,1.6223147e-15,2.2691689e-05,3.5405045e-13,1.5943596e-10,1.3245477e-09,1.982318e-06,1.3667794e-11,1.2187676e-10,9.926488e-16,0.0,0.0,5.005834e-14,1.6377262e-09,4.0226532e-06,4.637786e-11,2.3817293e-09,2.2115873e-11,0.0,1.0157774e-11
CDH13,7.194378e-14,3.9910493e-08,1.031152e-12,3.0437544e-09,1.6964924e-06,7.536402e-11,4.230301e-12,2.2983266e-09,5.722643e-06,3.5838965e-16,1.4879851e-05,2.3321308e-13,1.8070338e-10,0.0,0.0,0.0,3.6398063e-14,2.4702549e-16,0.0,4.2817267e-16,7.803663e-15,8.479367e-10,2.712593e-05,6.1670863e-10,5.3645012e-17,2.5062187e-11,1.414448e-06,1.03848094e-14
IRF8,1.5378904e-10,7.310707e-09,8.661068e-11,5.9680643e-09,4.9243463e-06,2.807341e-13,9.7970245e-15,1.8800153e-09,3.5280147e-05,7.1699557e-09,9.1357615e-06,0.0,1.8165964e-11,4.3707546e-06,0.00017078423,3.4133267e-09,1.850027e-12,8.118501e-10,0.0,4.422064e-12,2.5672374e-11,3.27685e-10,2.705331e-05,2.0976901e-10,3.6356623e-16,5.1875452e-11,8.1851016e-05,1.677897e-11
SKAP1,1.981825e-12,0.0,1.5045212e-16,5.3267932e-09,1.3533806e-07,4.8981925e-15,2.9396988e-15,0.0,5.5869805e-07,1.0909154e-11,7.0778975e-07,0.0,3.5424558e-12,9.8645685e-08,2.1828968e-05,3.6498825e-11,8.8609876e-13,3.9927176e-12,0.0,5.521454e-12,3.575048e-12,3.9285297e-07,0.00011051071,1.349033e-13,5.5334414e-11,1.13268586e-13,1.0083305e-05,9.74782e-16
LRRC46,1.3446126e-12,7.4599055e-10,3.7494714e-13,9.3499965e-11,2.1487638e-06,0.0,9.8751424e-14,0.0,0.0001045621,4.1878984e-10,6.891659e-09,7.4888623e-10,7.017483e-14,0.0,7.617842e-05,2.3191375e-09,1.1600077e-14,1.2395232e-12,0.0,5.2330085e-14,1.8316525e-13,2.3818775e-08,0.00019779919,2.422315e-15,1.1950071e-13,4.749798e-12,5.364418e-10,3.100961e-16
ABCA8,1.5208258e-10,4.570684e-07,3.8599592e-11,5.0473333e-16,8.939233e-05,0.0,0.0,0.0,2.9622745e-06,4.601653e-13,9.4010924e-05,0.0,6.875159e-15,7.285012e-10,5.328892e-08,0.0,3.480953e-10,1.6499064e-16,0.0,0.0,1.3619925e-11,3.5743715e-09,3.252045e-05,2.466029e-13,0.0,1.7428093e-14,0.0,0.0
ADCYAP1,6.3828367e-15,1.4919811e-10,0.0,1.1420197e-10,0.0,0.0,0.0,0.0,0.0,7.599232e-12,0.0,0.0,6.573552e-14,0.0,7.6440765e-06,0.0,1.9990728e-12,1.2900082e-10,0.0,0.0,0.0,2.27306e-07,7.835985e-07,1.134204e-15,0.0,0.0,0.0,5.751462e-17
