,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
LPCAT1,0.7007709370289041,1.3478717269715836,0.06125380941311958,0.1278693105473042,0.02387307635001007,0.08289534694939565,0.034674655142351504,0.04395831683291489,0.03284338160998506,0.09324665777953445,0.06517355210973536,0.5060800758386437,0.05392457050749477,0.07961572301286847,0.09119111286393929,0.08741990398530457,0.0908689808911819,0.26555692218405813,0.0,0.40556802889429205,0.383239545201037,0.03121249031794207,0.03766152963095261,0.04151312322529594,0.004721407958158218,0.04803614399015304,0.07298433702752426,0.07491159800184537,0.254938484375461
C16orf89,0.20295743518234416,1.164974900456766,0.004133121971253772,0.010219272167509015,0.020333036573278843,0.0034299480145465575,0.008357764421417151,0.005721289537369411,0.08348231570638803,0.01197295346157793,0.19478788108010536,0.19818264205284264,0.018607184623267763,0.009632930001061274,0.00627674095895008,0.27640189478170174,0.05302187670724752,0.011343594195511118,0.0,0.006014252400827185,0.24486652503025716,0.041472815079463154,0.26927513394272967,0.027595429752872037,0.008779307567096762,0.2329604785472676,0.00606928747807825,0.009390363891639298,0.11076356403503491
CD8A,0.0035153296499768633,0.002657943799533146,0.0008547232082892555,0.050343836981724406,0.0038102473450589286,0.0011797086585853861,0.0038954173934316427,0.0024672396867693397,0.004076296020924492,0.01426096822526363,0.015387521589480573,0.0,0.008135321557737996,0.0033777646027139826,0.023579485633579273,0.058543722820551605,0.0,0.01618970279448421,0.0,0.3234967615657294,0.18502639501310308,0.0063235234397275766,0.0017173613393053528,0.005310488697942564,0.0015780683118286753,0.0018529842749864338,0.5602904914365786,0.0024592820196915415,0.2813763198428875
CNKSR3,0.07402092408326524,0.10738985153291056,0.12396988393829002,0.004728973285571371,0.10011500247827876,0.40056782876224684,0.26719500275232694,0.07234421343441275,0.04579701005675393,0.005167685196668494,0.020010712115431144,0.1425229132607402,0.3837364677612264,0.0043202420266221855,0.01877557050511533,0.021414129055057386,0.11918525490115141,0.004538619622797105,0.0,0.003210662737762283,0.014967826822717103,0.15464763852444485,0.11220068149324172,0.03066254064874878,0.10248617730843608,0.06908518978232066,0.004518272550161483,0.1943639966441854,0.07617071930980608
FAM92B,0.006296229655235533,0.0040513069946021265,0.0026964417696340197,0.028289574048436645,0.011869819185891113,0.0019464881536665059,0.0033873679685603574,0.002412482336859601,1.1031108539500476,0.0019865219158949946,0.004408288724438433,0.062239193656618674,0.002966113294571629,0.0017153637010493617,0.006737117524044157,0.5989663063932426,0.007584985474156159,0.009036516774936394,0.0,0.0020483934790045213,0.002155612389826875,0.08146132898402823,0.033978487437324636,0.004607355917497365,0.013709609781963769,0.014578351521236071,0.01944685184400018,0.010669382055604708,0.007303678916468741
CHST9,0.0055484633071560775,0.004325111347854198,0.0017057943994340102,0.01688204184845655,0.5869099627575701,0.0,0.0,0.0014706110486241192,1.0977737252790882,0.003723663488278822,0.00451295803388085,0.14508618787549968,0.003653209293124451,0.001390903706918603,0.007935670250974941,0.5686160994141715,0.023685806536394727,0.008973548751639977,0.0,0.00043182867702824763,0.01753881420485325,0.2153681717831254,0.4789947541650477,0.0021128460722690426,0.1658512686527289,0.3929867535852292,0.02397623486159602,0.011961704007079094,0.004179328462144565
THY1,0.0015644505911905167,0.0016156718434998524,0.004488801456746507,0.005998369104190619,0.0018189878258748917,0.0427437878647222,0.04539119648819229,0.0037630179508127345,0.0014443207912955695,0.005644340276912181,0.5453154229363697,0.0,0.005220087010926097,0.0016068979203701015,0.004395016702744718,0.0,0.5177296851154515,0.005593727903987369,0.0,0.0074742213750690414,0.004199940741714887,0.0015474914250579346,0.0003158689439452142,0.20329357737559678,0.0,0.0012901521978198236,0.0041483368747989,0.022407326726929765,0.014547219756942172
DNAAF1,0.008237090818025181,0.006353980113608145,0.0029244295156501164,0.050991083892760275,0.018098343491297998,0.001719553004648312,0.00909203452643101,0.004476751435873278,1.386212536185089,0.027334235781743862,0.007989212273855269,0.031961274675250714,0.004723756184749418,0.021104597346461543,0.008533423531744003,0.5976893961177989,0.0043626665860308856,0.09190264546626502,0.0,0.003998116749643468,0.007692937291727371,0.16013496947908418,0.04069298529126612,0.004739326527500175,0.027552860209756076,0.02219581827355511,0.023033490350915172,0.012990768215369186,0.012260351459293885
ROBO4,0.002923136305469357,0.0019285800974045133,0.2569799603526177,0.0014817057738927858,0.0017681864240251298,0.642120870651788,0.684495904094733,0.7631948841861259,0.0017509853940913221,0.007077762692126477,0.013253390371135189,0.0,0.4167638788971832,0.0032526955702087226,0.003696561257769315,0.0,0.019882184608044366,0.0028541462413653857,0.0,0.0034221680406632997,0.004789526805375602,0.0,0.0007997090221897095,0.007871756314882876,0.00040019150189959875,0.001809060627364797,0.0019293480353061924,0.3237725782751281,0.11900277271514914
ABI3BP,0.20272877378659931,0.005601096795360551,0.3885129774230952,0.0056327525830892206,0.007988840569518839,0.08501309482489067,0.06350424419776057,0.012431345174636987,0.0058001651698420635,0.00547449067942813,0.8253715809190184,0.054706180269234246,0.26394682218941623,0.005109153502791499,0.0070324363112913004,0.0,0.5028785686980395,0.00529466099151173,0.0,0.003944200450421457,0.01157760908359976,0.0009386001752161565,0.010386411271322381,0.12859068459628664,0.002865793668316781,0.009114485422111034,0.002613290112844219,0.4628544468029465,0.07043569236632384
ANGPT1,0.0020940482249000416,0.001261831424301251,0.0025747832940302413,0.001341497925156225,0.008935626656307765,0.0022689207590289285,0.0,0.0019282989407104453,0.009780160369860036,0.002475442965142495,0.2486041623391167,0.0,0.004184229219694427,0.0011241866734418582,0.0032616646073055397,0.0,0.02025482803597826,0.0037297434487797146,0.0,0.0016035554161123232,0.0007682782020607965,0.016585947724046503,0.0047201906644801245,0.40047216901107674,0.0015499543815832323,0.01617122025292397,0.000846452128137857,0.0026568252319765138,0.014752176406239178
ABCA6,0.005137144075895249,0.0038987805499383324,0.005442452225817206,0.007457965094974379,0.004057312669344503,0.002294269441598126,0.0,0.004089772714766622,0.020958395145529846,0.027745908498774677,0.4281998473095877,0.0,0.017649004157405272,0.0040296592854274435,0.002841599405819045,0.025379282850839992,0.07237131982367051,0.003577656368872984,0.0,0.0011051562874957528,0.0022790992164908384,0.013623702826362053,0.006612023754527432,0.010843390385768106,0.0008509946301789795,0.005024433304498192,0.0018067787510623987,0.0037342458793355898,0.01350254276444229
UCHL1,0.005895573938067283,0.0038934542457853046,0.004122750207516354,0.02003387286576108,0.012255492862044061,0.001719553004648312,0.0,0.0014425347738484494,0.019620183364634877,0.004598992068339217,0.16713222108128784,0.2592185486132491,0.011688766076158645,0.008096634859198518,0.004157592469174321,0.0,0.12012160631704344,0.003217742775044318,0.0,0.0036720361182612203,0.013734270456443388,0.2028821104727948,0.0032685658259104227,0.10855764203664595,0.0023934648205504905,0.010624559226732347,0.0012616960254895743,0.004877324254138013,0.006786191121344758
GBP5,0.001416790963045433,0.0015357317583955682,0.009338190799051547,0.04514127584003998,0.004723626015306193,0.021714354330826604,0.005409258442188273,0.028128077522670183,0.03471573309060941,0.07214567996068517,0.003597324025014799,0.0,0.003259712871297035,0.040073996212420956,0.01766099524409217,0.06807939455895293,0.002567944873081021,0.09669423228034148,0.0,0.2356033212570291,0.12688147936364286,0.003755964699157464,0.012982843044642775,0.0020528875683436254,0.01399612737545373,0.003834615205621716,0.17922528888344236,0.017971036522243158,0.12833323688518228
CCDC173,0.008158790728579859,0.008566006289926997,0.0018749334400151422,0.011405587310795759,0.0054889343314713755,0.0026281744932843292,0.0,0.002551615908514324,0.6232033443467186,0.0036034061774616838,0.010861063749165803,0.050013429319282494,0.008650877092273003,0.0016298487850669118,0.012819371608821838,0.3648885451603883,0.01245042482106593,0.004832837990320006,0.0,0.003501533977245677,0.009308164091659951,0.05584286871800771,0.015716462577522877,0.007120475581786403,0.0062570714582474585,0.009831935657990187,0.014434878877243514,0.006846510821585417,0.006842132667157322
PDLIM3,0.08702230085608648,0.0973057215547358,0.12044710967509063,0.010737974887833299,0.005914303208253514,0.16238727450628565,0.1593458479750433,0.10908353354101183,0.010779953783890102,0.005912773407924538,0.5762897244845014,0.0,0.27561158194763963,0.004298253773216603,0.010022910217712098,0.038790445381832274,0.5298150824849908,0.005292573104333721,0.0,0.005479000955078402,0.029837226106502114,0.017685181805311194,0.005230094113242685,1.1326862450151474,0.0,0.033446656183993964,0.0027443413632596363,0.1733594153951081,0.09057710180046118
SORBS2,0.07664846715058943,0.17219864834348744,0.3288984093532545,0.012163777967882853,0.10170532629471961,0.36200129692193916,0.43229092001585384,0.2660795362755011,0.3896319457217437,0.00386751746259092,0.04453509499843258,0.05857932139273539,0.01678711758064194,0.003979830354138895,0.006353645052286157,0.10548642250539948,0.12793164312960292,0.004599512503705922,0.0,0.011193820085222551,0.03622197494776856,0.3206162189249176,0.24116732515903538,0.6897419119101433,0.15561338485264348,0.3674797037805119,0.0066400017989218995,0.4768630852336978,0.11725548939831391
JAM2,0.001854802036924527,0.00170147996433792,0.7141969878521574,0.008328871356751782,0.00212713132117075,0.8958562198322753,0.7636458998661751,0.5131134223051927,0.0025498658590724834,0.009326922628364372,0.04727285615870763,0.0,0.0139366985382953,0.003391398775207332,0.00558982277212845,0.0,0.010741133364269623,0.003741287856971552,0.0,0.0036490996874631774,0.007323824596827005,0.0026533042631351924,0.001057297751068567,0.012359376075158962,0.0006264042373794305,0.0013392365905808166,0.0024964103246410373,0.6197499257708783,0.24671519282028279
ADAMTS1,0.01595722748269193,0.10028879375494773,0.40902940910389807,0.007547206124164561,0.048923891325365905,1.0200669855595041,0.7539405883642454,0.06517452511910692,0.0055058703085325116,0.006140100039375336,0.6193449253646175,0.0119462881297143,0.25057513116880065,0.008937254990261455,0.010899959232144424,0.0,0.7321081225449821,0.005817292402857713,0.0,0.05922721137354357,0.027972727248733318,0.01570813223302851,0.004094552456346208,1.0398629478243673,0.009407749890726099,0.025775152897384142,0.00674140239773823,0.4511743903314273,0.2129276379198169
OXNAD1,0.017697323061902474,0.02863124982701931,0.016959415574202667,0.038129632108121723,0.030776058673739958,0.01935708884619144,0.0226176362336323,0.012822785338735269,0.030319066077101317,0.02657382197388138,0.024758176402734852,0.032227690745170214,0.02248952473250352,0.031044360107951988,0.08122331688029344,0.0,0.03313501032743887,0.024246069278000992,0.0,0.10472754859586098,0.06010631490440495,0.03367504938631649,0.027318810466563773,0.013803635815742715,0.02072831048708156,0.023165042927991375,0.264202422954779,0.015730923089693,0.07914162871894595
DKK2,0.0003064782024039068,0.0006882109469737163,0.7613792133646187,0.0005861356767522118,0.0005784072064584054,0.0052559553410020205,0.222042530135512,0.01072497333862468,0.00037512149214979066,0.003526423214524122,0.018562156646751038,0.0,0.00935743554290486,0.002730696814554787,0.002602299854779801,0.0,0.0015848337425388367,0.0015867147097482206,0.0,0.0013387551850394526,0.007989514033547458,0.0016320479929409183,0.0004739119762977622,0.0028457615537539993,0.0,0.0003866248979017859,0.00070910844266432,0.010308013913387785,0.06688326707005672
SAMSN1,0.014226453201550375,0.015147550721837735,0.0516158664415949,0.40933256325716033,0.005591033627159646,0.02049434818581705,0.016076984546290068,0.012879524292442627,0.006434715287746328,0.7151989663577336,0.013682689535227149,0.0,0.02187913483116088,0.5608410009577985,1.7537923667257114,0.29900127527847425,0.02590068304157737,1.1847782191204743,0.4784398436150317,0.3216885470967384,0.35712946800604084,0.004446567217997411,0.00367762080825665,0.015179910247672429,0.0058616276624885175,0.004704229026161169,0.7809145545411068,0.04954748205661764,0.1930858267027455
XAGE2,0.023348887189743775,0.07789755213438639,0.0009104986593948564,0.0006008878451342774,0.00023699882041294131,0.0,0.0,0.00037001889835488913,0.0048245278231863285,0.0007075083357505559,0.0007877930616716471,0.0,0.0025878261472649716,0.000987923416085912,0.0013076919020830044,0.0,0.0025976379427677977,0.0007455606895930449,0.0,0.0004819572630660615,0.020723774290467636,0.0,0.009695517189771833,0.001594942565785902,0.0,0.0004801322097649135,0.0005217961594253894,0.0007600011011595941,0.01789291415871385
PIK3AP1,0.003619021405309109,0.004663659152197474,0.02001582708799776,0.13638608464313545,0.0015122726817490397,0.0070773209469738516,0.006410325680746396,0.007572750878652933,0.01341932476416676,0.20565603862556825,0.002955349722746359,0.0,0.006001651461597263,0.2595567128781609,0.05204566762986416,0.07824615692195219,0.009404164018033874,0.3379764182405222,0.0,0.11464186231426998,0.11384350331860013,0.015189105200470347,0.005765763495868139,0.005113906279655906,0.006172115036934109,0.08318275688015717,0.028544130640778143,0.013262945893590764,0.046840737198665924
TTN,0.08854946163205762,0.6427815037345247,0.008044156946957407,0.07553822868025092,0.004264735828938818,0.0,0.0,0.00562708755781648,0.009613393130881038,0.01102955905808391,0.008144204179366453,0.0119462881297143,0.16222118593377657,0.008292369389817991,0.0224087211229941,0.017894876865367157,0.007855168629487456,0.007477370846561704,0.0,0.005466765427918876,0.1035226978322335,0.005018421706583974,0.008557582541341296,0.012827306925914807,0.006935259136408003,0.003483272265607955,0.031016300373853545,0.010309214688108073,0.0642998425640861
VSIG4,0.023646383248984697,0.035749109635402315,0.1635041843945934,0.037808303345756605,0.00148890619032158,0.04008123044071242,0.03946028919995666,0.04976833331092798,0.006243636470975652,0.7324118001791655,0.02867220712892987,0.0,0.04565156298257993,1.7127223845710107,0.06741355306577976,1.4837107256392466,0.09892032632108637,0.49537884961940465,0.0,0.03233413346350449,0.6408222839544253,0.00220760467867642,0.004959538618925619,0.03633247436628478,0.0010790275011015836,0.03458068657532451,0.016050540020929954,0.12454369026477707,0.08233350694216664
OTOA,0.002748116231538669,0.0031987461366523484,0.015943355494007,0.002516690479881738,0.00043497850378615817,0.0,0.006277510565816021,0.0024294449503539646,0.0006978964923484419,0.06530456525316486,0.0018365019354593818,0.0,0.0039531764839424366,0.16602187183841316,0.009328783312172078,0.12656692760574517,0.002105260571480694,0.04220998598467518,0.0,0.0017232267904225057,0.041698556075209114,0.0,0.0008292763320050402,0.0018422056166368158,0.0,0.0006028440593535855,0.0014371090864311955,0.008801378488949118,0.007325015882835721
SPAG17,0.0021953260103192464,0.0025121793524601594,0.0010194136000931107,0.007873290826904078,0.006417023061973228,0.0,0.0,0.0008323827633349013,0.8339894532962536,0.002160562111196319,0.002627550522979903,0.048354985271072286,0.0026257241106646604,0.0009710429937376254,0.004670231106448147,0.37321767852559556,0.004996224115879686,0.003800506435105721,0.0,0.0007088905796212771,0.0008557538144487625,0.0780385560795115,0.02136766686848956,0.0008154966047178127,0.008045608177874643,0.010677727243440535,0.008135935465822105,0.00483084456372392,0.002787927658794748
SLC26A2,0.10621543079973299,0.028655855646189377,0.16844743056504682,0.02949942291941287,0.18056960597863728,0.15038199126908458,0.3371026685162776,0.2745607658443697,0.12078538407911196,0.06160987127442301,0.07644724122080981,0.0,0.058900112601445655,0.0559228364997358,0.4079175339251244,0.017894876865367157,0.07781745832466211,0.05734144770778454,0.0,0.03759108736842449,0.047755753675002656,0.1341853068802013,0.25699281925392115,0.04473750363487834,0.05593285291685856,0.4602718175292494,0.034304565208444764,0.16774718157639593,0.09109799159414865
SLA,0.008865571611428816,0.009873684460198375,0.03926518487092233,0.08892804408442846,0.0028088406160886674,0.0052703797725760036,0.006843267940788923,0.021379510194083278,0.003622205789624487,0.27430302247523414,0.008440506361347248,0.0,0.014272273079075627,0.44332353151416215,0.19580799398380438,0.4757494573502884,0.014233853811311606,0.4887303181215077,0.0,0.647028358050944,0.256625286921709,0.0004308018425462056,0.002274424204943572,0.008517242128100193,0.002025746457433827,0.003092784616183675,0.43211954037734784,0.031260083488289576,0.19680825972251245
CFAP70,0.010942547712731896,0.012257800575036027,0.004133403227168413,0.012021299977458457,0.025376735218707074,0.003336265534140801,0.004846342152163983,0.007206636410451712,0.7303513278126583,0.0024915799765560078,0.012404565069199616,0.0,0.005227766884811621,0.0025756457777588123,0.006991577215113546,0.2756900712394875,0.010353192747654904,0.005043330829437774,0.0,0.002620160130786712,0.0040595198731623264,0.10156461659054641,0.02982281815393281,0.006240878425236701,0.014643041364350544,0.022467670258077548,0.012477991821215617,0.012198752671431905,0.005362625880115519
WIF1,0.1107717996555844,0.9495399596546251,0.00522077155895665,0.0034250814674625834,0.004281826626867978,0.0,0.0,0.004463011015629216,0.0782552292617179,0.007044436427873849,0.03625905155107117,0.02497484319833212,0.017448715603373063,0.005803708335198719,0.0034954308998534937,0.15661048920542256,0.010328339663196403,0.0075698281480077005,0.0,0.0028689849662060563,0.2265261050242969,0.0029998911000603578,0.008772276736066013,0.06009801295775626,0.0,0.0077093699498320435,0.0020016620173257164,0.0045225516370441055,0.07237844856365153
KCNMA1,0.004562308462201037,0.017452099865084544,0.011293812688093284,0.01191045810959336,0.00846977287637563,0.0006207616454735285,0.0,0.002466944805454338,0.0024451874813009576,0.0836759077057374,0.01846898238800008,0.0,0.005937230232701378,0.23578267137462988,0.011655911934184006,0.27327826403787614,0.006638969741316833,0.09338939922750647,0.0,0.001884477818782416,0.09880152609107778,0.3148310507651674,0.01149813257381337,0.10282280479761838,0.007886374641372042,0.16776852135236878,0.0021259976554098563,0.008552464905288451,0.013406999654042526
BATF,0.014376871910872,0.043169708729917704,0.004749100399809741,0.07985241836417073,0.03914527379525753,0.01683372791353609,0.008973543504454595,0.010648466200464233,0.031872210553358524,0.07320240316565005,0.010703831110430684,0.0,0.029318818802552306,0.04413949818117828,0.6364551624873583,0.04632677657266519,0.018909752950907497,0.112836782498364,0.0,0.21716818464108617,0.09826541882212192,0.05291394481941152,0.06944001113455954,0.005472082788061056,0.06963309768347514,0.047393251248938464,0.32397170436622663,0.01374556708212996,0.10524436590780087
CXCL13,9.962313082753037e-05,0.00014628548145257425,0.00035128441801564065,0.001530805501679229,0.0016806961657593752,0.0,0.0,0.0,0.0003657184120485331,0.00033894209768914243,0.0011423329554447526,0.0,0.0007419337272043839,0.0002521045907464208,0.00046372216617431776,0.0,0.03468137262190307,0.0011852467756015865,0.0,0.0,0.0010213956764281704,0.0013705112199662922,0.0004899027422392233,0.0,0.00019075183569739905,0.0004819743659134883,0.013342528051140088,0.0004548291777636138,0.0008413098048917281
TSPAN7,0.1331492028650853,0.06274468688852532,1.27085920429844,0.004936202704384803,0.02753702372751491,1.1520663551560608,0.780760200099623,0.67584031520857,0.004479767600736622,0.004670238956952701,0.021439647103432644,0.0,0.37750330694624457,0.007594187065827524,0.047819425221286474,0.0,0.07117568942533836,0.006047640868732937,0.0,0.00459263406921616,0.030905829775096004,0.010406229850965131,0.00438097723161088,0.04256837794204636,0.0016993440700506452,0.005162520953020158,0.004289969323222138,0.9900495478512158,0.3530598431833419
RPGR,0.037059885980013293,0.05755272874466925,0.49401077194354853,0.09162364586808934,0.035840884823198735,0.46207111564984377,0.3946653989880144,0.4041767942623917,0.3801289730779705,0.049489311727730474,0.04154171870758475,0.10987704172760523,0.25698287192655156,0.06596740220657636,0.05973326237567809,0.2647096141923885,0.03250150444567592,0.058768308408596814,0.0,0.033886976349258566,0.045246025973299096,0.08652300290695443,0.033865933554223945,0.03216556810833505,0.021747830845595437,0.0320814609427683,0.0676950366572714,0.37861063847099846,0.1442372355760272
PPP2R2B,0.0006772306145425586,0.0005452125761883831,0.000896211710288248,0.009464835609686032,0.005815889455246213,0.0,0.0,0.0005422557751392863,0.008244470042442262,0.032724761753001194,0.0033522829135851813,0.0,0.017424912693374543,0.0017022529747059106,0.010703134429970618,0.06664566552820865,0.02209475869321745,0.006336194349510712,0.0,0.1512310109701552,0.03660724980770215,0.028979734836942446,0.012817734744290783,0.03223565016074626,0.005727517648905826,0.0016095820697533915,0.09876378437549861,0.0004589429415630479,0.06558011188750647
MS4A1,0.00036646051686425987,0.0008905158111008562,0.0009410298990298898,1.3252165154256057,0.0008004484482880766,0.0,0.005034241287069783,0.0008793658565153888,0.0013025285595077891,0.00535601371797264,0.00140647679072788,0.0,0.0009900391643864208,0.003980684785414067,0.0044263535761669,0.0,0.0,0.006148506292355347,0.0,0.008404013444712026,0.003729822367258223,0.0010041460901795164,0.0005033512087980096,0.0007075852465298719,0.0016247910327654694,0.0006804652509673263,0.020677973749094997,0.0008386350486508637,0.009599331685358516
FBXO32,0.013485345018333704,0.01698101987039587,0.011967426017575488,0.04110701947081898,0.1894772225758777,0.01676340647511108,0.03504029496207782,0.035446723818503764,0.06366483155801811,0.012332873035997428,0.05257495043657556,0.13541243615698084,0.009224061131013634,0.020783293856782334,0.0046249236833796606,0.09958406478036784,0.4109440040327313,0.01005523964828166,0.0,0.06782555657555756,0.022574220593014966,0.39613332249621663,0.1414671853194217,0.21104478132078522,0.625529420532871,0.14868773034275598,0.107292218949988,0.009239563042064742,0.04666925047136737
SST,0.0,0.0001511579263089011,0.0,0.0,7.966239663591434e-05,0.0,0.0,0.0,0.0001303195911227265,0.0,0.00024136208380177052,0.0,0.0,2.572312202740058e-05,0.0,0.0,0.00183280462149607,0.00012947273466046785,0.0,0.0,0.0,0.1337843129533046,6.386315170211836e-05,9.57973101035611e-05,0.0,6.0325076584064715e-05,4.8667247365716994e-05,3.764197259555157e-05,0.0
NRG1,0.11110806911456723,0.008897822403013114,0.001536665688196318,0.0034280218096510865,0.08258721121072485,0.009064885982735364,0.0,0.0007576153844273507,0.017687944221145065,0.018464948103578214,0.00995755556807107,0.09711057528687567,0.0016521327712335273,0.009673804295987864,0.003631442133043305,0.0,0.012922572891826144,0.10487738433819159,0.0,0.0010222815808208123,0.015482500048094728,0.014699824466143681,0.0046560506244816184,0.011189794122904669,0.003285869336628458,0.024555246072163077,0.0015456304742086022,0.026457932220683673,0.008760057542200288
KIT,0.001957909736173003,0.004386838702122366,0.012064363407683904,0.005632241799962634,0.026750698729567975,0.040813575534320856,0.015723694608118916,0.04917370341911557,0.00719569151474651,0.010519972452847432,0.0032174924309458716,0.0,0.005812051735397054,0.0032449807728235085,1.523674606695898,0.0,0.0020083475336111012,0.004962874549396234,0.0,0.008322256907334524,0.0018861892349504167,0.4958938494108451,0.056070889785024336,0.005202588902396386,0.03711260604910972,0.014120979957492884,0.007873933617719044,0.006876709539565063,0.012246603134635967
HYDIN,0.0071946003231480316,0.005953161229700312,0.0010674341677483934,0.004030643837078217,0.012288477534289329,0.0,0.0,0.0013904752556342331,0.7926078709728032,0.002247283184711228,0.009797306723462872,0.02250349705824521,0.001316933218960298,0.0013012795545900555,0.0023550495006407447,0.2585195895920612,0.015190469014695295,0.003218370645262177,0.0,0.0012698332830133876,0.0017523385529895838,0.0869913945495807,0.04049822688923179,0.0009050399101879443,0.013512300631816947,0.01292216622090454,0.007062469610825313,0.0034334071414012235,0.0028421467515809115
TSC22D3,0.34044026165614244,0.6239505353200027,1.127302718716435,1.8047958626818186,0.395261004599197,0.7071544926332999,0.46306059026517143,1.090015369887488,0.1603107634590818,1.2296503642228078,0.9904753250165055,0.1771747681086708,0.2656318401794838,1.0843718110742815,1.5863618453358699,1.2911854902075783,0.563293331860899,0.9990466988216208,1.3090526993763072,1.5683006835443518,0.8181703587544006,0.15974925632703918,0.21984461853238338,0.8154678222320538,0.21504637557068146,0.48823451540763396,1.7818694400300383,0.7576649373322558,1.1112416895171346
ERG,0.0009537757657710199,0.0009530604371780703,0.3671868574547137,0.0022388771459769283,0.00858176623098379,0.5399272259796499,0.557830641927212,0.2685664968034182,0.00125615167033604,0.002595259551382881,0.009551791534530603,0.0,0.2962648797735662,0.002640854660108955,0.09169540345020195,0.0,0.0016581674677005817,0.003128316029581267,0.0,0.001971321211585891,0.004658951928951274,0.0,0.0006919773607017779,0.018464891313201916,0.00012274879660226852,0.00262600182914987,0.001373209307732741,0.33743633998618866,0.11266447711734309
SLC34A2,1.3744831146621497,2.551339272857088,0.024381829196320936,0.02409458177192995,0.12261654277148525,0.012710836784826048,0.0033247722890310054,0.02256634617309662,0.4512614491110622,0.03860823861846827,0.022429100494292673,1.2453421572219108,0.05890026750509242,0.04108449462101271,0.035722909529169254,0.5946744146710636,0.1296486091459131,0.04522154340330451,0.0,0.02386465084298065,0.613838162221459,0.07130924172649501,0.20315632517430035,0.024038194341933192,0.10305563299580903,0.23318393284896585,0.01972579190652898,0.03335070013242332,0.25155417275972436
DRC1,0.002279262254819404,0.0014632364061380485,0.0009813714457150694,0.004510040319173565,0.00382658655097269,0.0021137961094041466,0.0,0.0008710825341585443,0.5478636795288776,0.0010611454749225727,0.0016689615710039085,0.0,0.001818954451650978,0.0007759494511390842,0.001424745603238694,0.21811403355096248,0.002664011312585814,0.0026126997479952313,0.0,0.000747760174198148,0.002653382866506729,0.039715569714735235,0.01938425304175139,0.0019936931199657838,0.006630210094579067,0.004492846897828475,0.006077780172771362,0.0031291779294365116,0.0011677169301530898
WDR66,0.009881693219853943,0.005774228594991779,0.0017979463430202196,0.009089085218186138,0.03771123849265932,0.002806843156038805,0.003841643167337102,0.0025115171745693833,0.6916880422318095,0.007233299671967561,0.01231745350221298,0.0119462881297143,0.010445563608431576,0.002029099145249674,0.0068349378972565435,0.23185216053349358,0.010854333056100986,0.006146941258332971,0.0,0.0015231902092054965,0.0028392750025561103,0.07243429176296941,0.02949948287676839,0.006588121964029442,0.025366834219276276,0.016689722468147258,0.011803605695369966,0.006044274894768793,0.005136925967702979
DUSP2,0.022086096570493832,0.023834842681641343,0.04948979746583132,0.5629516938245018,0.18872595771098022,0.087586245723151,0.05753465602032537,0.012606659241544313,0.03262450282671642,0.7429447753917994,0.0391050802645045,0.07358030993240144,0.030737426016883323,0.21517108037122976,0.39416804218634405,0.0,0.266710787872739,0.7703199527875626,0.7183891318497305,1.5359275916725423,0.2896435143810529,0.13694079925410843,0.0867140298445349,0.07280574799763115,0.07638729772242851,0.1768820077196973,0.8554514164922183,0.024377994862880954,0.6185059947834153
UBXN11,0.04696232956401412,0.036701712012158084,0.03940674189641778,0.05892038079722811,0.03330225324662415,0.03159505037853695,0.008248130870217116,0.012004392320717164,0.642880381433385,0.1347446391232876,0.03757689660391712,0.16719756000207672,0.053160055143524024,0.2591340328916114,0.07466732932891959,0.5199590787938988,0.0558464454932816,0.2711629662766248,1.0494162935934872,0.039896233036996194,0.15586846517070113,0.06566877146505157,0.04657633207572773,0.031792390317753945,0.037100621310756234,0.03359163494642933,0.0679310576272398,0.05152353304644644,0.04414451611247309
DZIP1L,0.004652403769320755,0.004493132647107196,0.0038439038988451768,0.003632639696878795,0.0035936535368586626,0.0022767231573066677,0.009381317859240308,0.0033146534963179107,0.3545007903622154,0.015979585693159375,0.03412390313863182,0.02250349705824521,0.005600238845763093,0.028374142295623628,0.002418544756407633,0.15608267427651948,0.021068668506762433,0.00762179674805988,0.0,0.0008372710228275427,0.019638349954482825,0.03285487370236261,0.012394807271187821,0.021216772051167277,0.003243333968392302,0.006572246843898888,0.0031595848287129876,0.0053216102660931935,0.0038786075501705676
CD1A,0.0011923501263253044,6.291400129173759e-05,0.0003279751751254655,0.004354080726791607,0.00010317250291680033,0.0,0.0,0.00012591199184440894,6.711499187840693e-05,0.08923646919947341,7.960859639484665e-05,0.0,0.00015719940190921276,0.0006384780171553393,0.00045325944941243,0.0,0.0,0.0051549443003012126,0.0,0.00020930389668156573,0.009882890475857647,0.0,0.00013655530795660866,0.0005081603298404444,0.0,0.00011485572820766944,0.00023247449479000602,0.0004514039271592165,0.008774347187925323
