gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
SOX4,5.0224342e-05,15.099317,7.2603754e-05,0.00014882383,6.523316,4.9209142e-05,5.5419936e-05,0.771884,-3.5800931,5.417109e-05,-7.3331366,5.687229e-05,5.8745176e-05,-15.014838,-0.08530853,5.8897753e-05,6.915441e-05,7.667512e-05,6.607974e-05,7.772892e-05,5.622826e-05,4.658269e-05,18.078905,4.187164e-05,6.9248796e-05,4.9025497e-05,-14.46125,4.6310015e-05
NRN1,9.620856e-06,4.4849315,1.8454057e-05,1.5638127e-05,-4.297141,9.29796e-06,8.462063e-06,-7.169063,0.018649872,1.1701081e-05,-0.6151844,9.5629475e-06,2.0596126e-05,4.5539064,-0.36042854,9.226708e-06,8.452026e-06,5.4915236e-06,1.3397153e-05,1.1053197e-05,1.1487745e-05,1.6261609e-05,-0.15453885,8.203889e-06,1.3208032e-05,9.322058e-06,3.5386424,1.3049535e-05
CXCL6,-1.0003259e-05,3.9411604,-8.926712e-06,-2.2179898e-05,11.750785,-5.7342622e-06,-4.8458173e-06,7.6258554,-1.28839,-8.0600375e-06,1.4773432,-1.1229996e-05,-9.383983e-06,9.92871,0.1760605,-5.6970875e-06,-1.0107409e-05,-1.049326e-05,-5.3155504e-06,-6.1202236e-06,-1.122801e-05,4.3879186e-07,-48.155235,-3.002142e-06,-1.0151521e-05,-8.110564e-06,14.543867,-4.678533e-06
EREG,-8.877095e-06,-10.634661,-1.3813445e-05,-1.9137946e-05,5.4187512,-6.5258855e-06,-5.2819214e-06,-0.64399153,5.8521247,-1.4233124e-05,8.421467,-1.8994191e-05,-1.026656e-05,-25.112366,0.5293197,-1.1095622e-05,-1.2798583e-05,-7.7781915e-06,-3.3431072e-06,-9.896008e-06,-8.7373155e-06,-1.1673131e-05,1.3168954,-1.2661154e-05,-1.5521815e-05,-1.274018e-05,14.852676,-1.6637066e-05
SCGB2A1,-1.5600153e-05,2.0019088,-2.1952852e-05,-1.6978815e-05,47.88815,-8.351204e-06,-2.1666528e-05,3.3633106,-28.6996,-1.2067554e-05,-1.0121497,1.1159289e-06,-4.654761e-05,-10.345955,-0.559467,-6.4105147e-06,-1.416681e-06,-3.544613e-05,-2.8129693e-05,-7.5876164e-06,-2.749044e-05,-2.8903676e-05,-14.780592,-6.880907e-07,-2.7596878e-05,-1.3018037e-05,2.1447496,-2.8335287e-05
MT1G,3.702603e-05,-0.61051315,4.3753233e-05,6.263304e-05,-0.75933254,2.8737062e-05,3.377029e-05,13.01821,4.784254,3.4806508e-05,3.9374728,3.7918242e-05,5.020374e-05,-35.938328,0.94276464,3.42723e-05,4.551795e-05,4.5358178e-05,4.062787e-05,4.2273987e-05,4.2502717e-05,3.111671e-05,-13.597,3.355363e-05,4.729031e-05,3.2149914e-05,28.221704,3.9087794e-05
MT2A,0.0004689998,-41.015392,0.0005771198,0.0009046919,20.66367,0.0004749645,0.00045179474,39.603497,25.609678,0.00050386635,32.487576,0.00057466934,0.0006708327,-202.40407,4.1506724,0.0005013445,0.00057076156,0.0005531943,0.0004939255,0.0005767135,0.00059948047,0.0005301283,-38.26689,0.0005572381,0.0005192289,0.0004604363,159.1608,0.0004903932
GPR18,-3.8317535e-06,-0.15907897,-3.48973e-06,-7.261204e-06,-0.29498774,-2.5668805e-06,-3.4367367e-06,-0.04151563,-0.024266979,-2.334388e-06,-0.07159243,-5.700939e-06,-4.3375935e-06,0.571269,-0.20080279,-3.1896564e-06,-5.64852e-06,-8.48299e-06,-4.7199874e-06,-5.1476786e-06,-4.9257824e-06,-2.1173546e-06,-0.0037249029,-2.8624218e-06,-2.9339044e-06,-3.0800347e-06,0.2247804,-4.010591e-06
EFNB2,-1.6836924e-05,10.117486,-2.1356798e-05,-2.3267077e-05,-6.2593126,-1.49844245e-05,-1.8804576e-05,-4.6606884,-0.3025037,-1.6971167e-05,-0.6666748,-1.976277e-05,-2.8209048e-05,-3.6099935,0.03468483,-1.908645e-05,-1.7460703e-05,-2.2824182e-05,-2.0291707e-05,-2.1270413e-05,-2.25201e-05,-2.0344884e-05,-0.12284143,-1.2840691e-05,-2.0970974e-05,-1.46964885e-05,5.470215,-2.2902792e-05
IRF1,1.5287424e-05,-11.293559,-1.3392708e-05,1.4141778e-05,5.3689275,1.3267284e-05,1.25045e-05,-8.045948,-7.1065016,9.06148e-06,4.4470363,1.5553422e-05,-1.287529e-05,12.107486,2.8852718,1.4870819e-05,2.4110526e-05,2.0427304e-05,1.48309955e-05,1.1955412e-06,1.3984097e-05,-4.898519e-06,7.8707147,1.589548e-05,9.857371e-06,8.320797e-06,-6.233591,-3.9772012e-06
SEPT6,-3.80863e-06,0.5152611,-4.4980748e-06,-1.1495527e-05,-2.2527318,-3.3322265e-06,-5.136986e-06,-3.904768,1.3955368,-5.0871063e-06,0.012705814,-7.121983e-06,-3.955361e-06,7.6249804,0.13651338,-4.896762e-06,-6.664003e-06,-1.1846208e-05,-4.569073e-06,-8.625524e-06,-5.5341197e-06,-4.050863e-06,0.27385986,-6.9731277e-06,-6.813519e-06,-5.512238e-06,-3.8012424,-5.686098e-06
PTGER2,6.847321e-06,-4.1044374,6.3171833e-06,8.122529e-06,-1.4016085,5.5167716e-06,5.852697e-06,-3.3313382,5.3505425,5.6132762e-06,1.2552518,7.349169e-06,5.605247e-06,-2.7398105,0.3011611,6.3626135e-06,8.082652e-06,8.537016e-06,5.3348626e-06,5.806896e-06,7.793108e-06,4.8507636e-06,-0.6625556,5.900043e-06,5.8454602e-06,6.5885815e-06,5.332673,6.57437e-06
KIR2DL1,-7.0704135e-07,0.56652397,-2.6970275e-07,-2.8273735e-06,-1.1061504,-1.1049751e-06,-1.4647422e-06,0.25617355,0.21321134,-1.5169114e-06,-0.03765425,-1.2356079e-06,-6.456267e-07,-0.061570175,0.13498956,-1.3952413e-06,-7.780831e-07,-3.5943896e-07,-3.2263245e-06,-1.2466062e-06,-1.4445247e-06,-1.6372301e-06,-0.09941,-2.8199355e-07,-2.362312e-06,-1.9356385e-06,0.1339134,-1.8394371e-06
IL1B,-1.1291923e-05,-4.1617823,-1.5754895e-05,-1.5122719e-05,-0.25255725,-1.1428742e-05,-8.138161e-06,-1.8537235,1.0827767,-1.9352938e-05,1.9978589,-2.7724811e-05,-1.1667054e-05,-10.0388365,-1.4860346,-7.751654e-06,-1.5349386e-05,-8.558062e-06,-6.969066e-06,-3.5182763e-06,-1.7573671e-05,-1.7754212e-05,-0.17997049,-4.8945053e-06,-1.5636782e-05,-1.5608728e-05,14.892514,-1.72838e-05
CD70,-1.0020777e-05,-0.9905285,-1.5065402e-05,-2.0118314e-05,1.2441617,-1.0919857e-05,-1.118617e-05,-0.1384519,0.078716226,-1.1883698e-05,0.048343137,-1.1352722e-05,-1.3047124e-05,0.65161026,-0.089517,-8.14476e-06,-1.7112096e-05,-1.331346e-05,-9.835621e-06,-1.0488931e-05,-1.310703e-05,-1.0478956e-05,-0.15657671,-8.048605e-06,-1.6425805e-05,-9.93216e-06,-0.6475258,-1.096334e-05
C3,-3.9750794e-06,-60.26699,4.938338e-05,0.000103781196,19.352617,2.831296e-05,1.6257134e-05,65.70056,21.488224,6.610711e-05,-46.335636,5.142948e-05,4.086215e-05,32.452374,3.811346,5.3779368e-05,2.8926994e-05,1.986642e-05,9.164911e-06,5.106043e-05,2.0621326e-05,4.7275113e-05,-87.82736,2.3339175e-05,4.367555e-05,2.6927313e-05,51.624092,7.146885e-05
TNFSF14,-2.763317e-06,-1.7975475,-3.499762e-06,-6.1383676e-06,0.16563854,-2.2828297e-06,-2.6998646e-06,-0.25856465,0.6962588,-2.2964246e-06,1.2556005,-3.996622e-06,-3.192083e-06,0.31290543,0.073331505,-2.789842e-06,-2.9111868e-06,-4.941782e-06,-2.6240702e-06,-2.8763106e-06,-3.7627149e-06,-1.2502676e-06,0.48298535,-2.6115626e-06,-2.2026434e-06,-2.307404e-06,-0.9305501,-2.651783e-06
FOSB,-0.00017089173,65.43707,-0.00022465628,-0.00027288677,-22.910873,-0.00014949626,-0.00014645047,47.87768,25.336023,-0.00014116324,-14.863846,-0.00015401625,-0.00024410852,-72.601105,-24.331728,-0.00015840013,-0.00016507975,-0.00019343344,-0.0001753489,-0.00017641087,-0.00019065698,-0.00016651196,4.254876,-0.00014265502,-0.00014906345,-0.00012572603,-8.194793,-0.00017890548
CD93,-1.6026297e-05,4.4955273,-1.3352321e-05,-1.2572968e-05,2.3759782,-1.2172787e-05,-1.47280425e-05,-11.235211,-0.34332132,-1.3329589e-05,-0.39010903,-2.044559e-05,-2.1712096e-05,-4.0866117,-0.25691456,-1.3068685e-05,-1.6839216e-05,-1.095751e-05,-1.3929862e-05,-1.2553896e-05,-2.1529526e-05,-1.7017186e-05,-3.8557286,-1.1068137e-05,-1.3618225e-05,-1.5049493e-05,13.296671,-1.616043e-05
BMP2,-7.015343e-06,-42.606415,-1.8584076e-05,-1.0995991e-05,-1.3102463,-6.899499e-06,-4.6629657e-06,4.7645984,-0.50624996,-6.227809e-06,3.159496,-6.021112e-06,-1.788994e-05,30.382423,0.39633945,-6.1240085e-06,-6.412545e-07,-8.753846e-06,-7.186544e-06,-7.817344e-06,-6.0137404e-06,-1.4509939e-05,3.2331567,-4.2985835e-06,-5.272431e-06,-2.2747558e-06,2.487047,-1.34135435e-05
FLRT3,-1.955985e-05,-22.217384,-2.8675593e-05,-3.4008164e-05,-13.804097,-1.2385837e-05,-1.4861542e-05,10.564187,-4.6733775,-1.7793916e-05,0.54052013,-2.2293822e-05,-4.106135e-05,17.910334,-0.4955605,-1.8362485e-05,-1.7086119e-05,-1.5090034e-05,-1.9532285e-05,-2.2693699e-05,-2.017868e-05,-2.1294181e-05,-2.5751336,-9.5757205e-06,-1.6237138e-05,-9.5072855e-06,14.75089,-2.1947408e-05
PCSK2,1.1313278e-05,20.686499,2.0429718e-05,2.364719e-05,0.47537544,1.2686889e-05,9.948178e-06,-1.9219729,-0.05804515,1.0695394e-05,-1.7375876,1.08764625e-05,2.4170078e-05,-15.547146,0.03416306,1.3002254e-05,1.0009748e-05,1.37890065e-05,1.3311002e-05,1.6952183e-05,1.2312237e-05,1.6431331e-05,-0.29226682,1.057936e-05,1.306271e-05,8.172472e-06,-1.6392891,1.809635e-05
ID1,-4.9868363e-06,-3.9630275,4.1101113e-05,5.9455582e-05,-62.573097,-5.022528e-06,-9.1390675e-06,-23.553268,8.475361,-1.1677096e-05,-14.491652,-7.947889e-06,2.2591772e-05,32.141685,-2.0770516,-9.437145e-06,-6.3604243e-06,-7.973849e-06,1.0846564e-05,4.9202397e-05,-2.1816222e-05,2.1562419e-05,-16.955894,9.504541e-06,-1.0057536e-05,-1.2042677e-05,82.996826,-2.5438429e-05
BPIFB1,-5.7685334e-05,47.579277,-5.105573e-05,-0.00010336738,230.08427,-5.4409764e-05,-9.407602e-05,26.286919,43.14599,-5.8081718e-05,-2.7433302,-7.37524e-05,-9.299639e-05,94.95294,0.18211633,-6.919675e-05,-6.526375e-05,-5.9011938e-05,-7.7552366e-05,-6.6956105e-05,-8.482167e-05,-4.3665314e-05,-533.0531,-6.1761275e-05,-8.982801e-05,-5.7905127e-05,93.56625,-5.4432814e-05
HCST,-0.000115276634,10.013712,-9.406578e-05,-0.00014601693,9.105765,-9.3894996e-05,-0.00011185477,23.5633,1.8484645,-0.000104021565,0.65330875,-0.00012647032,-0.00011822737,-25.560799,-2.896092,-0.00010310551,-0.00012785138,-0.00012050368,-0.00011955255,-0.00010510978,-0.00013863512,-0.000112704845,-9.78755,-8.05433e-05,-0.00010871093,-0.00010512908,-6.938002,-9.053256e-05
CCR7,-3.9175473e-05,0.44338325,-4.9549886e-05,-7.758373e-05,-0.9432661,-3.5838664e-05,-3.5379027e-05,2.3651924,-0.0133190295,-3.912836e-05,-0.3443813,-4.784909e-05,-4.056162e-05,3.0806854,-0.61737674,-4.2064956e-05,-5.3935448e-05,-5.5474084e-05,-3.994077e-05,-4.2206106e-05,-3.877916e-05,-2.8331566e-05,0.50580513,-3.7349128e-05,-4.4806857e-05,-3.8737024e-05,-4.475893,-4.500006e-05
STATH,-7.0091286e-05,-76.113396,-8.491778e-05,-9.4969175e-05,93.5208,-6.0409744e-05,-5.4655604e-05,-0.19192095,-3.1877213,-6.49449e-05,-15.692112,-9.802695e-05,-0.00010951157,-0.28515583,0.3948438,-7.034443e-05,-8.493101e-05,-7.1222625e-05,-5.588423e-05,-9.089862e-05,-7.786059e-05,-7.488901e-05,-7.8917003,-7.003855e-05,-8.9281784e-05,-6.598894e-05,9.447806,-9.019746e-05
IFI6,-3.2076874e-05,5.274226,-3.997402e-05,-2.3321261e-05,50.377922,-3.0305624e-05,-3.0125986e-05,-21.428625,20.100897,-2.1779939e-05,23.664093,-1.2780554e-05,-4.8042763e-05,-63.1532,-1.475396,-1.987243e-05,-2.6038237e-05,-2.6782389e-05,-3.6993166e-05,-4.2909858e-05,-2.6470103e-05,-4.1592706e-05,-50.54263,-1.14207805e-05,-3.853422e-05,-2.678821e-05,37.183254,-3.2031545e-05
CFP,1.1595773e-05,-2.4813807,9.9390845e-06,2.1640099e-05,-3.9638462,1.0614345e-05,1.41301525e-05,-4.563669,4.0216775,1.0917446e-05,0.86651194,8.4676e-06,1.4226509e-05,5.680846,0.7566339,1.4572497e-05,1.3808057e-05,1.1776734e-05,1.9329093e-05,1.7267159e-05,1.4905838e-05,7.1519244e-06,-0.4009096,5.6581894e-06,1.2748833e-05,1.0527725e-05,0.083898865,7.3358656e-06
RHOJ,-2.6260518e-06,0.99845576,-3.5621028e-06,-2.3745442e-06,-0.057937287,-2.2389797e-06,-2.3081425e-06,-2.6307192,-0.39148682,-2.045024e-06,-0.3853281,-1.5167307e-06,-3.1014563e-06,1.4619495,0.031072512,-1.7845471e-06,-2.3632142e-06,-2.8991803e-06,-2.390931e-06,-1.7455653e-06,-2.6720331e-06,-3.510227e-06,-0.21579157,-2.5315253e-06,-9.1120916e-07,-1.6147083e-06,1.1898282,-2.4297508e-06
HSPA2,-2.1981725e-06,-3.0160635,-1.677668e-05,-1.5273234e-05,-26.396397,-3.6693964e-06,-2.454216e-06,6.7869368,-0.46913123,-3.1900388e-06,-6.7961307,-2.902931e-06,-1.6218442e-05,6.6066475,0.23941442,-2.0735579e-06,4.7166754e-06,-1.6394193e-06,-5.9847744e-06,-1.2081322e-05,-3.8342105e-06,-1.2966753e-05,7.7535486,-1.8661823e-06,4.2627803e-06,2.0249122e-06,15.291272,-7.5630273e-06
EVI2A,-1.05784175e-05,-5.0120583,-4.344744e-06,-1.0336443e-05,2.1051447,-7.5788616e-06,-1.4638608e-05,1.1506582,0.3924692,-6.4551477e-06,0.3660365,-1.0571711e-05,-9.659505e-06,5.5513644,-0.38445538,-7.2272474e-06,-1.3842528e-05,-1.5309659e-05,-1.50398455e-05,-1.1764388e-05,-1.4365232e-05,-4.233126e-06,1.7124295,-4.7249796e-06,-5.3618924e-06,-1.0981304e-05,-5.8814044,-6.1923984e-06
OMG,-5.154567e-06,-1.9845059,-1.4111694e-05,-5.6726185e-05,2.283246,2.3588914e-06,-1.0461965e-06,0.10652032,-36.420856,-1.4018228e-05,-0.12869287,-1.3110035e-05,-2.8225838e-06,7.043478,0.34310487,-2.0345682e-05,-2.1709755e-05,-7.6854e-06,-9.624696e-06,-2.6053567e-05,-1.1891312e-05,-9.186052e-06,56.493225,-1.8290082e-05,-2.6661268e-05,-1.8017383e-05,-27.73522,-1.7787012e-05
WDR60,1.9869369e-05,7.832713,2.1521655e-05,2.9246587e-05,9.147968,1.852805e-05,1.4359156e-05,1.8861704,-11.310696,1.9640898e-05,3.484214,2.2211183e-05,3.109019e-05,-12.015036,0.012685447,1.8987794e-05,2.227606e-05,1.68386e-05,1.6862214e-05,2.2402528e-05,2.497496e-05,2.3544086e-05,4.8517194,2.2050057e-05,2.0975962e-05,1.7490953e-05,-3.8901405,1.8427934e-05
RGS13,-6.185152e-05,0.24406998,-5.6246092e-05,-0.00010776923,1.4777577,-5.0111114e-05,-6.231235e-05,4.7088957,-0.28225636,-5.096436e-05,1.1453028,-6.844771e-05,-8.8472e-05,6.6769185,-19.441902,-5.683235e-05,-7.259579e-05,-5.3850436e-05,-6.602224e-05,-6.111346e-05,-6.917313e-05,-5.2923748e-05,0.28302625,-3.77264e-05,-6.3102314e-05,-5.569217e-05,5.189369,-4.529328e-05
OMD,2.4805622e-06,2.1068566,4.395203e-06,3.072055e-06,-1.0199848,2.2848858e-06,2.3242503e-06,0.63496697,-0.14162698,2.4849578e-06,6.1180573,1.667174e-06,4.220751e-06,-7.9303055,-0.45360172,1.9187448e-06,2.7710887e-06,1.1666579e-06,2.26982e-06,3.2701857e-06,1.9234565e-06,3.692557e-06,-1.3597816,2.0397242e-06,2.0873224e-06,1.9231597e-06,2.045371,2.129544e-06
FGD3,2.0469513e-06,0.8410995,5.488328e-07,1.2815402e-06,-1.151648,9.330034e-07,1.5766515e-06,0.93105763,0.13176495,1.7284012e-06,-0.6329595,2.6152493e-06,1.7536979e-07,-0.2669131,0.032021843,1.3750216e-06,3.0682165e-06,1.9317408e-06,2.2278969e-06,1.2214236e-06,2.0401903e-06,9.3444584e-07,0.15603888,1.8239871e-06,2.5726147e-06,2.158869e-06,-0.04049348,1.0222404e-06
EDN2,-1.2235056e-05,-0.06738497,-2.0222293e-05,-2.900725e-05,-3.6044238,-1.4578031e-05,-1.1588775e-05,0.22972044,0.39270708,-1.0666904e-05,0.34546638,-1.333554e-05,-2.7134856e-05,1.2867618,-0.122999355,-1.7729704e-05,-1.1820864e-05,-1.541422e-05,-1.3851604e-05,-2.0858059e-05,-1.3234096e-05,-2.0691354e-05,2.0107567,-1.1186325e-05,-1.3884523e-05,-7.6979095e-06,-0.47030166,-1.7579294e-05
BCL11B,-1.5570695e-05,-0.60988146,-3.005654e-05,-2.7423535e-05,-4.20354,-1.5449168e-05,-1.6381426e-05,0.004793229,-0.40298557,-1.7660224e-05,0.20735893,-1.3078678e-05,-3.240468e-05,3.3304024,0.018995518,-1.6212156e-05,-1.2985207e-05,-1.8902858e-05,-2.014198e-05,-2.1637145e-05,-1.9594096e-05,-2.6044298e-05,3.3845227,-1.3271907e-05,-1.9656589e-05,-1.2695982e-05,-1.7292938,-2.4710525e-05
IL22,-3.9311313e-08,-0.13864814,-1.0774303e-07,-1.8873419e-07,0.17765772,-7.156498e-08,-8.881864e-08,0.018947015,-0.0017291763,-1.3269434e-07,-0.008859968,-1.6289962e-07,-4.4594863e-08,0.056041338,0.008074008,-1.1903911e-07,-1.1778493e-07,-3.0436013e-08,-1.1884038e-07,-1.4869185e-07,-1.0658571e-07,-1.2167268e-07,-0.04680227,-8.694965e-08,-1.9152276e-07,-1.2829948e-07,-0.06467845,-9.153504e-08
TSPAN8,-3.279507e-05,12.834482,-4.7691294e-05,-8.750103e-05,17.500408,-2.9649455e-05,-2.7279417e-05,7.3161035,5.413828,-4.054459e-05,3.1760914,-3.3887052e-05,-3.9188166e-05,22.159245,-1.8607224,-2.9924839e-05,-5.0222716e-05,-2.6810238e-05,-3.7548783e-05,-3.1722437e-05,-4.4807388e-05,-2.4820045e-05,-63.347233,-2.5164916e-05,-4.8669022e-05,-2.5354831e-05,-3.191516,-2.0299776e-05
PTPRB,-1.5868425e-05,14.308821,-1.692393e-05,-9.408919e-06,1.7590883,-1.016218e-05,-1.15488265e-05,-30.352406,-0.13465777,-6.5862905e-06,-0.97441894,-1.3743341e-05,-1.6089914e-05,4.7817516,-0.37820083,-1.4310357e-05,-1.180204e-05,-8.602398e-06,-1.693104e-05,-1.2864561e-05,-1.1476649e-05,-2.3633149e-05,-3.7346342,-1.7575474e-05,-1.7395516e-05,-1.7027014e-05,14.724911,-2.025033e-05
ADGRE2,-1.8521461e-05,0.24072845,-2.0482648e-05,-3.0196092e-05,1.4668331,-1.6647604e-05,-1.8397532e-05,-1.653543,0.06446983,-1.8772214e-05,1.5851238,-3.4089266e-05,-2.2902419e-05,-3.5002816,-1.3381822,-1.7840555e-05,-2.0786563e-05,-2.351099e-05,-2.1310225e-05,-1.7136483e-05,-2.4036886e-05,-2.3019142e-05,-0.7431116,-1.7020107e-05,-2.495437e-05,-2.2868786e-05,3.878378,-2.4280067e-05
KLF2,-2.8860527e-06,-13.509285,-3.0213653e-06,3.430828e-06,42.702667,-3.9060474e-06,-8.1040735e-06,-8.544466,5.181041,-5.386549e-06,3.3029938,-1.445564e-06,-9.332994e-06,-23.77605,0.42705956,-5.9496915e-06,1.2181326e-06,3.7645773e-06,-1.27176e-05,-4.800141e-06,-3.2231171e-06,-1.0788169e-05,-16.381678,-2.954208e-06,-1.6149032e-05,-1.09991215e-05,10.597818,-1.3123632e-05
F2RL3,-3.1323432e-06,0.56124234,-3.0709675e-06,-3.2663106e-06,-0.48092481,-2.9463895e-06,-3.7808843e-06,-1.4390403,-0.4570463,-3.2948205e-06,-0.04344305,-2.6334694e-06,-3.9851775e-06,-0.7457258,-0.19898494,-2.5522634e-06,-2.9895803e-06,-2.276692e-06,-5.577837e-06,-2.515421e-06,-3.7879342e-06,-5.940106e-06,-0.4544273,-1.7798089e-06,-4.85763e-06,-3.4999682e-06,3.2584114,-3.1220268e-06
TUBA4A,6.5590525e-06,-13.875888,1.2255433e-05,1.28420015e-05,-11.366495,2.733483e-06,5.6362323e-06,3.493346,1.7527671,4.1379867e-06,-0.8105345,8.4932765e-07,8.621075e-06,15.483,-0.11603088,5.3714143e-06,2.0512252e-06,7.348659e-06,8.923272e-06,8.1049975e-06,3.838232e-06,6.3116067e-06,5.47317,1.4423293e-06,1.191551e-06,2.0660964e-06,-0.033444997,7.087406e-06
GNG11,-7.40746e-05,2.557192,-6.9247806e-05,-0.00013306312,24.207201,-5.9649297e-05,-5.862133e-05,-114.28864,-3.2069974,-5.6706012e-05,0.06536758,-6.42653e-05,-7.0153204e-05,35.99555,-4.129103,-6.6473105e-05,-7.578718e-05,-0.000114474744,-4.1017618e-05,-6.6698085e-05,-6.5988956e-05,-5.8555423e-05,-2.7715366,-7.561464e-05,-6.249411e-05,-5.121957e-05,61.572292,-8.56425e-05
FGL2,-2.4455569e-05,5.4272523,-3.186864e-05,-2.6133439e-05,-4.203264,-2.3588014e-05,-2.5332294e-05,5.0147285,1.4080325,-2.7192838e-05,-5.7909493,-4.1082258e-05,-2.8135757e-05,-9.932473,1.0915334,-2.395029e-05,-2.9276487e-05,-2.7870168e-05,-2.216675e-05,-1.8051453e-05,-3.5431574e-05,-3.428571e-05,-1.2053025,-3.125214e-05,-2.9119516e-05,-2.7285576e-05,8.190975,-3.3982527e-05
STEAP4,-8.900998e-05,9.799292,-9.321163e-05,-0.00013197247,56.583702,-6.775628e-05,-8.550577e-05,26.706017,5.5375113,-5.8167163e-05,2.4226043,-8.398935e-05,-0.00010554458,-6.6144114,-0.31936735,-7.759814e-05,-0.0001028813,-0.00010202543,-9.291026e-05,-8.7467764e-05,-9.852307e-05,-7.478144e-05,-103.61925,-7.539409e-05,-7.186199e-05,-7.201836e-05,9.505524,-7.296388e-05
SPINK2,-5.48416e-06,-0.018093962,-8.849869e-06,-1.137809e-05,-0.45203397,-5.7834827e-06,-6.0211387e-06,0.14221121,0.029721728,-6.805758e-06,0.0017181868,-6.349058e-06,-9.918084e-06,0.09407461,0.0820475,-7.419779e-06,-6.630633e-06,-7.2447883e-06,-6.0158727e-06,-9.3262415e-06,-6.9971147e-06,-7.2078683e-06,-0.36440927,-6.7152105e-06,-8.213062e-06,-6.6034745e-06,0.48490492,-7.866527e-06
KDR,1.2437675e-05,0.49641496,1.8437187e-05,2.2659975e-05,5.0293803,1.0011427e-05,8.9094165e-06,-4.725512,-0.15862094,8.765508e-06,0.58399326,8.9218065e-06,2.0454825e-05,2.6343195,-0.09369293,1.2859166e-05,1.0363252e-05,1.420821e-05,1.750159e-05,2.2000095e-05,1.263985e-05,1.8090388e-05,-3.8870254,9.6743015e-06,1.3177524e-05,8.829666e-06,0.120481245,9.714828e-06
VPREB3,-3.178317e-07,-0.3457905,5.75605e-07,-6.5130735e-07,0.17587171,1.4558861e-08,-3.8100669e-07,-0.19776748,-0.23056205,4.1053596e-07,-0.04758517,-4.0775578e-07,-8.2624615e-07,-0.30218786,-0.07754442,-8.991661e-07,-4.63432e-07,-4.834629e-06,-1.9814738e-06,-4.9503437e-06,-1.5734845e-06,-1.6062542e-06,0.118035614,-4.525671e-06,2.689607e-06,-1.1175173e-06,0.9075525,-1.194244e-06
RAC2,-9.5070136e-05,12.487916,-0.0001281563,-0.00016984162,-11.341639,-8.4604944e-05,-9.406748e-05,-8.501821,-0.58008045,-8.8919645e-05,-3.967513,-0.00012431078,-0.00011662643,31.174513,-1.98924,-0.000100739846,-0.00013399054,-0.00011646075,-9.727889e-05,-0.00012639318,-0.000108765504,-9.251584e-05,1.6974332,-9.115273e-05,-0.00011725707,-8.594889e-05,-18.977516,-8.082426e-05
LIF,1.968388e-06,0.20698003,3.6786716e-06,8.041558e-07,-0.497898,1.050827e-06,2.1000778e-06,0.76945806,0.38094792,2.6106175e-06,0.7385189,1.675874e-06,3.1764607e-06,-0.3776879,-2.7394257,2.0207046e-06,1.5922665e-06,2.4289134e-06,1.6095664e-06,2.7721367e-06,2.3894247e-06,2.975684e-06,-1.0179528,1.5943757e-06,2.9721105e-06,1.6929674e-06,2.5370166,3.933717e-06
APOBEC3A,1.0636691e-05,-3.6482956,7.013998e-06,1.2599513e-05,-0.4325141,9.802529e-06,9.631182e-06,-2.2398407,-0.25009498,8.370871e-06,0.43016842,1.3370024e-05,9.629975e-06,5.41685,0.1397754,8.062314e-06,1.1046028e-05,1.2748288e-05,8.558216e-06,8.069267e-06,1.3621328e-05,8.3429695e-06,1.6093087,7.756466e-06,6.5520767e-06,8.522694e-06,-1.0255358,6.587341e-06
KRT17,-0.00021958143,-5.4865875,-0.00036780414,-0.00051818707,-542.20874,-0.0002688103,-0.000261613,35.31447,17.645748,-0.00024929212,13.88913,-0.00027067767,-0.00048312274,60.180904,1.1796625,-0.00024790093,-0.00019545852,-0.0002545073,-0.00027581843,-0.00028579487,-0.00027685094,-0.0003214006,154.51823,-0.00017886043,-0.00026739956,-0.00020252648,264.97256,-0.00031817995
CPA4,1.2088104e-05,0.099983126,1.7737972e-05,1.5202837e-05,-1.4183121,1.0051232e-05,1.0223345e-05,-0.06435374,-0.79812205,8.809058e-06,0.23194703,1.1939104e-05,1.965664e-05,-0.21524057,0.051875398,1.02627855e-05,1.14923805e-05,1.2907612e-05,1.3250157e-05,1.5005409e-05,1.4148444e-05,1.6584927e-05,0.9034025,1.3335777e-05,1.2517434e-05,1.1555525e-05,1.2085701,1.2914462e-05
CDHR3,8.904003e-05,4.0292883,9.967617e-05,9.501748e-05,26.140938,8.355057e-05,7.115194e-05,10.835455,-46.52569,7.667594e-05,1.7367654,9.46001e-05,0.00012940251,-2.0218732,0.02074049,6.937243e-05,8.973278e-05,6.633365e-05,6.854979e-05,9.3369985e-05,8.950544e-05,0.000100801946,-4.7131352,8.4434745e-05,6.691862e-05,6.99608e-05,10.495902,6.157405e-05
