gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
SLC11A1,0.0008179227,219.20493,0.0009564097,0.0010349479,55.051632,0.0007300323,0.0008109963,80.623566,26.677736,0.0009202251,86.327095,0.0010572574,0.0009484592,427.77426,14.321383,0.00087183923,0.00102509,0.00097155006,0.0007431369,0.0007947293,0.0010986152,0.000963072,65.35249,0.0008975595,0.0009911121,0.0008913412,65.30117,0.0007976531
VSIG2,0.00034295747,86.89789,0.00038051052,0.0004738177,105.65538,0.00028951676,0.0003492579,26.204454,41.532406,0.00035526056,6.5222373,0.00042210202,0.00040854682,59.568714,2.268279,0.00035206586,0.0004086672,0.0003936538,0.00037777462,0.00036018476,0.00043279357,0.0003893455,133.61911,0.00033344934,0.00041718158,0.00037184142,24.061735,0.0003479661
MARCO,0.0008817145,294.7354,0.0010221843,0.0011542948,97.715515,0.00077951164,0.0008732272,117.673195,59.109756,0.000983007,90.80129,0.0011405878,0.0009941707,780.69977,27.136967,0.0009383741,0.0011212559,0.0010644976,0.0008048793,0.0008850164,0.0011510147,0.0010289272,69.14649,0.00094016385,0.0010673255,0.00093903387,248.5164,0.0008447218
CYP24A1,8.3989675e-05,6.2954884,0.0001269983,0.00014520995,45.613728,7.991304e-05,8.39343e-05,2.552845,14.220433,9.260909e-05,1.7051756,9.2699964e-05,0.0001242167,6.4262776,0.3572791,8.752984e-05,8.9039146e-05,9.250728e-05,8.8402296e-05,9.646565e-05,9.446859e-05,0.00010748341,37.286293,7.4095944e-05,0.00010036216,7.855465e-05,7.7865343,9.373804e-05
RUNX3,0.0001625661,14.337179,0.00020252487,0.00027867543,30.292982,0.00014556624,0.00017314924,10.608369,12.915587,0.00017977897,10.380353,0.00019673431,0.00020076313,58.61251,5.038841,0.00018196137,0.00020063252,0.00020014477,0.00017813698,0.00018456252,0.00020031055,0.0001772615,26.25491,0.0001554681,0.00020550375,0.00017439655,60.825375,0.00017451252
FHL1,0.00025692527,98.44319,0.00031331877,0.00035685446,31.23922,0.00023018477,0.00025379306,61.920483,14.188252,0.00028026372,87.90756,0.00031583422,0.00031574783,168.42175,6.8203683,0.00026986562,0.00031188875,0.0003045698,0.00024797177,0.00026848805,0.00031766796,0.00031283076,21.763634,0.00027118233,0.00030869158,0.00027065238,44.833138,0.00025457572
BIRC3,0.00038171487,64.26003,0.0005017445,0.0006161565,85.26605,0.0003465565,0.00038941158,46.75952,48.43555,0.00042065943,35.17222,0.0004657165,0.000488995,127.113686,13.160389,0.00040346175,0.00046608446,0.00045254506,0.00039733935,0.00042586177,0.0004633402,0.00044892245,89.51169,0.0003804882,0.00046407446,0.00040304943,86.56073,0.00039374043
PLEKHO1,0.00024486467,50.23742,0.0003012993,0.0003571033,29.462374,0.00021791269,0.0002483555,17.738495,10.4590645,0.0002611048,18.105427,0.0003188341,0.0002996569,82.695816,4.8728366,0.00025819597,0.0003027737,0.00029758923,0.0002494166,0.00026451994,0.00032053536,0.00028288175,25.396507,0.00025557575,0.00029519378,0.00026414765,26.996367,0.00025856498
HSD17B6,0.000445816,219.48824,0.00047973424,0.0005843719,38.39466,0.00037031053,0.00044587752,24.033642,9.264933,0.0004657682,10.514496,0.0005507109,0.0005698879,139.87224,2.5367553,0.0004532223,0.00053267204,0.00045746358,0.00044638457,0.00043631735,0.00056551007,0.00052731944,32.865204,0.00042972245,0.0005041946,0.0004685054,18.767342,0.000422514
VIM,0.003916311,930.63464,0.0044538015,0.0051874686,699.4667,0.0034806253,0.003839855,409.94202,255.94923,0.0041945386,399.02982,0.00477622,0.0045301784,1649.6986,72.833786,0.00406077,0.004815827,0.004434574,0.0037047511,0.003939826,0.0048470246,0.0044210525,391.2556,0.0039016635,0.0045414343,0.0040525417,568.0703,0.0037512917
SLAMF7,0.00013408545,10.750297,0.0001781631,0.0002611517,18.284222,0.00011967404,0.00014870512,9.853184,6.735623,0.00015241368,5.6386175,0.00018781623,0.00016859968,37.208607,2.4087396,0.00016012562,0.00018027588,0.00017737504,0.0001566536,0.00017975147,0.00017288153,0.00015034762,18.939295,0.0001432776,0.00017992787,0.00016032762,27.71802,0.00014775904
PRKCH,0.00010781553,18.895967,0.00012753069,0.00015476158,20.247097,9.2672126e-05,0.000108852146,27.510752,10.925289,0.00011256279,9.463491,0.000120017445,0.00012970135,52.785587,2.6330235,0.00011291899,0.00012897607,0.00012214508,0.00011499969,0.00011304358,0.00012753055,0.00012317007,18.238386,9.9849814e-05,0.00013006321,0.00010965708,47.144955,0.00010886212
SH2D2A,8.379556e-05,11.51768,9.8250224e-05,0.00015335911,9.834325,7.40373e-05,9.503448e-05,8.524488,3.8642466,9.525926e-05,4.166386,8.990099e-05,0.00010776061,25.47882,1.5561682,9.411711e-05,9.66543e-05,9.1285496e-05,0.00011555747,0.00010536626,9.6675845e-05,0.00010172331,7.74217,7.00548e-05,0.000111357585,9.347209e-05,46.49507,8.8116154e-05
TNFRSF1B,0.00027138062,35.781303,0.00032001678,0.00037817654,20.000124,0.00023834621,0.0002746041,35.344265,10.847253,0.0002801166,14.3840475,0.00034122265,0.00032295397,91.81661,4.393958,0.0002878882,0.00033186006,0.00034652345,0.00027124188,0.00028084253,0.0003592293,0.00030075494,19.668667,0.00029118996,0.00031183683,0.00029154817,45.216316,0.00029449273
