gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
ACKR3,0.0198751931584619,0.0157637021326269,0.0195105068884288,0.0212943429939173,0.0212769656293566,0.0168188504070876,0.0174231267012968,0.0173224788774324,0.0213947783843146,0.0177570132425183,0.0174297314254739,0.0210200309199397,0.0144910279289634,0.0162705183262974,0.0181592769208049,0.0159890101225208,0.0144032675885807,0.0142642702907004,0.027826995609907,0.0173531999014044,0.0156423009563118,0.0182177488524425,0.0235945925862146,0.0183402027864894,0.0223490163650378,0.0222908523719369,0.0192179992641265,0.0179699874242835,0.0183898739228181
ACP5,0.0109477960081485,0.0114064441628529,0.0140946103913709,0.0131652386524268,0.0142602168112251,0.0132693762950261,0.0149303604549691,0.0140099519529951,0.0102466682374722,0.0146230063309653,0.0124253857919665,0.0156469053316901,0.0117635594669799,0.013517008077736,0.0136028945509272,0.0125345786767336,0.0118698920822482,0.013891067214843,0.0147548452638662,0.0123915333045223,0.0163348111607621,0.0123740308292522,0.0117181535014057,0.0135747340701968,0.0141994403340937,0.0127495627983344,0.0139524604033153,0.0144905204600117,0.0131592176929136
ACTA2,0.0225556688393684,0.0168194811609153,0.0196470808266782,0.0198906388157514,0.0225789939586604,0.0205902150183854,0.0199454488062374,0.0217083043959708,0.0268286729242669,0.0216063813346933,0.0169236665003287,0.0253673301415306,0.0181317512375084,0.0245798877118581,0.0209800332439116,0.0124840676625658,0.0220719775438581,0.0240192554687553,0.0082883520351833,0.0220682465907177,0.0219145150797317,0.0238444188718083,0.0229465833624173,0.0224894532611931,0.0233127862801839,0.0225942266940955,0.0221841103188673,0.0248227066350887,0.0216266135767208
ACTC1,0.0837806134021003,0.0838623333217281,0.0931208707601829,0.1042751012571168,0.1025767522728777,0.0732068533178201,0.0854455380150427,0.100500668175508,0.1203240676725664,0.1007821625187228,0.0689554047412731,0.1210646978131305,0.0723177578552652,0.1153292567012695,0.0884518325974201,0.0432242492930786,0.0887865576019924,0.0680154632746259,0.113178837330213,0.0815448225701443,0.0903290754977931,0.1158865162183435,0.1075031441551243,0.089103007478445,0.1037442559727387,0.1092433239544578,0.0947917195028266,0.0912346428355403,0.1016048583846686
ACTG2,0.0442120875090138,0.0475846518818689,0.0508738183943386,0.043214517325226,0.0512852304168739,0.041147833856304,0.037723819621404,0.0352521664492169,0.045393989279957,0.0458141227235184,0.0432378196702426,0.0484099129100898,0.0517751223160872,0.0393152134222958,0.0381791750089484,0.0438728742847829,0.0386597379907841,0.0529303483843587,0.0645736788421777,0.0433164014031472,0.0455648846583263,0.0588348237456426,0.0518301240793537,0.0509095667665191,0.0476762153429011,0.0508421374308474,0.049463075904805,0.0465391958734061,0.0488129147442073
ADA,0.0222925229235132,0.0172897351053097,0.0204461833739562,0.022179689766662,0.0220783569520697,0.0189713327810395,0.0187253522076558,0.0185795397387209,0.0231282108045311,0.0219150538896438,0.0162917359414406,0.0202833748576928,0.0214151126944919,0.0183456708764232,0.024327655401722,0.0118192150073787,0.0192111648605084,0.0178686954475942,0.0284601262832914,0.0196875873570649,0.0154970874163921,0.0232594178310829,0.0248001519585766,0.0219353910363669,0.0231137011692105,0.021300164576291,0.0251540978919683,0.021296016740085,0.0225740335627064
ADAM12,0.034581233502378,0.0316700629941957,0.0346904747718149,0.0363296755321933,0.0323800670391982,0.0351549686250069,0.0356080174702335,0.0248883449332684,0.0321060760546183,0.0347618566352329,0.0313949732063835,0.0277797400139792,0.0358082927371004,0.0321766673332531,0.0287338865539438,0.0197817868980005,0.0290109786512693,0.0367341432392212,0.0653575965367983,0.0323137963320206,0.033288757455469,0.0321010666042435,0.0371391617511294,0.0289321653726652,0.0360421082368813,0.0323387002691977,0.033589524104956,0.0357179460713271,0.0341393663940162
ADAM19,0.030592107616288,0.0211981146796586,0.031544345764939,0.026525046908787,0.038013277022042,0.0339778360484415,0.026815319840023,0.0349954871579788,0.0369981973429653,0.0359322409065891,0.0404042128969334,0.0376043930408495,0.0352773141663997,0.0266040629199668,0.0303425123878038,0.0308030784132053,0.0240455962132894,0.0332706295097274,0.0609165915754832,0.0294996874559144,0.0336636538448797,0.0382614969277421,0.0355804707157887,0.0348304998260396,0.0370410043563148,0.0408220406897693,0.0375851211863951,0.034567711296498,0.0371999585152964
ADAM28,0.0121700332989608,0.0118673393992134,0.0149222546814666,0.0122197887234753,0.0129663396549407,0.0106968613474625,0.0102262799440791,0.0122938315408553,0.014604962500905,0.0097487046818798,0.0125139963203469,0.0080950181899759,0.0125436630470343,0.0130713330809461,0.011943758997065,0.0135433537310448,0.0108498319130616,0.011311758866484,0.0130371236857593,0.0128803440436399,0.0122854291944971,0.0142858055948217,0.01637969395831,0.0114100653238456,0.0145260957648627,0.0123118079113864,0.0130654742596867,0.0135824796279346,0.0123047296990249
ADAM8,0.0199907892883877,0.017078223544382,0.0154598153779051,0.0186031925233161,0.0218955238058663,0.0195922766105216,0.0199670382996441,0.0186529244409238,0.0238344698148972,0.0173067747505367,0.021108041465912,0.018370400000176,0.0208264800647165,0.0169929797567187,0.0226455323732514,0.0160424965319663,0.0194474540262964,0.0166309759274721,0.0144867349753888,0.0166549263635486,0.0186022724149331,0.0199592648083344,0.0184463154890794,0.0205942443454382,0.0215318017136883,0.0216515740204546,0.0216246083390138,0.0195433323096578,0.0152224751001253
ADAMDEC1,0.0508250378257996,0.0564549987910208,0.0656703137596065,0.0642652086649132,0.0705056147619736,0.0670532106648531,0.0686078382844277,0.0461512523174413,0.0840401537575587,0.0507319346616375,0.0701340218885108,0.0503878983078959,0.0601616663530105,0.0625541935368061,0.0583456055731662,0.0663464923782885,0.0523904588247652,0.0675383865017947,0.007687968018544,0.0668328696891907,0.0612629459693757,0.0702517862525977,0.0716327376403294,0.0666014698451064,0.0690321732050978,0.0702628941585809,0.062407921923971,0.0627358030958559,0.0659283122213771
ADAMTS1,0.0208999723723468,0.0160160130748164,0.0146477705585444,0.0191503235405634,0.0204580921533588,0.0179443813497886,0.012003543224943,0.0193774638544878,0.0170299010654875,0.0172958659911993,0.0144793483357813,0.0180660293411743,0.0164523539652832,0.015380902377154,0.0190635039650381,0.0139973039876235,0.0162290471364893,0.0195587219544101,0.0081492783030128,0.017595357558624,0.0147152476499607,0.0209966709569667,0.0245409856442951,0.0159964325806893,0.0216391616602218,0.0206174777301102,0.0204745215828609,0.0147888571840636,0.0193444204177496
ADAMTS4,0.0301086860435135,0.0267192800901246,0.0381227834969414,0.033466543905337,0.0368367438479295,0.0328601514737639,0.0354828431891748,0.0296747668464969,0.0409887727711381,0.0350453182906522,0.0273669451951071,0.0367889606850902,0.0349041836074596,0.0382125838561997,0.0332408642798852,0.0428348772438382,0.0287925982506651,0.030942838147838,0.0985081097756681,0.0309874625240976,0.03738129146853,0.041277612618123,0.0380544848225723,0.0314619624717355,0.0368918750316998,0.0351827018785517,0.0475674303459515,0.0330078907682751,0.0320238864630416
ADAMTS8,0.0462232949812598,0.0347607188125796,0.0468471803377962,0.0419076946891139,0.0530876433403802,0.0535636143422644,0.0407901832871074,0.0402878049891031,0.050272937340867,0.048256285780281,0.0512341677104529,0.0453045934867329,0.047880081625194,0.0484596642175431,0.0429592021145351,0.047032734846028,0.0459049355915146,0.0407416128036344,0.0610614081920151,0.0493442120135606,0.0408130183104733,0.0610900772350051,0.0561481856782268,0.0374323824256782,0.0451919828525732,0.0537755443524643,0.0567842857128643,0.0501902379766307,0.040184886760968
ADAMTS9,0.0271891275926297,0.0175880024648612,0.0243486176537154,0.0253053995831801,0.0244770407785193,0.0191600533952015,0.0203357459056481,0.0265608506948025,0.0254970047836331,0.023538440510447,0.0282826523157844,0.0254457083963954,0.0256163973546922,0.0191484487569261,0.0199933608133275,0.0165300878565183,0.0246940628084548,0.021853166852444,0.0424160310480115,0.0238832863622217,0.0226290684232179,0.0261330418081962,0.0279011077551064,0.0238650303214134,0.0231806515303148,0.0246847142742126,0.0235014503366685,0.0266318911770014,0.0292085820668558
ADCYAP1,0.0983213469590856,0.0811559336525845,0.0950322082422027,0.1161226205280093,0.1299294355249328,0.0926796747163781,0.1030910309934407,0.0794372221648198,0.1174939413831548,0.0865256620206377,0.0760710932454292,0.0652711182958665,0.1045095493816286,0.1077311033164048,0.1042729607719504,0.0904761120722081,0.0973765904322635,0.1012301286648466,0.1691083526937151,0.075947174971142,0.0979677434060112,0.0910926727296465,0.0816616010976986,0.1012735217907891,0.1021534834187606,0.0882604644863447,0.110071523699266,0.07441124307341,0.094825176206268
ADGB,0.0190621207039495,0.0221443868973975,0.0244053167453899,0.023984412092759,0.0256677756655747,0.0202471597430977,0.0204925864563655,0.0205429833439154,0.0272212010876896,0.0249703631787527,0.0197558165747266,0.0155249757650759,0.022017733010739,0.0209496272101907,0.02290579979108,0.0092617298030501,0.0260457532929789,0.0214265067306154,0.0342691082268792,0.0255554229427106,0.0203507006487971,0.0252183502067276,0.0289749288981601,0.0200690926252055,0.0248164027218841,0.0272286974283188,0.0208255271436538,0.0245754757073491,0.0199705609382314
ADGRE2,0.0184114633357138,0.0167595704304413,0.020635369650548,0.0228528530829623,0.0236077993253421,0.0198636036897522,0.0206182506190753,0.0222889138978445,0.0190829355429821,0.0174413768010132,0.0200213535601748,0.0174718632529799,0.0179418926155254,0.0160335408137122,0.0169913021458281,0.0182982137775424,0.0169655431365018,0.016679210167842,0.0112919296690884,0.0219946433963768,0.020058456378088,0.0211144793120365,0.022296806028861,0.0148413192113317,0.0178983346291257,0.0222870718585909,0.0213851072301009,0.0233597775447413,0.0223223928115096
ADGRF5,0.0108474476368368,0.0103276305330083,0.0138708599056683,0.0112880625158377,0.0119176178927304,0.0107015234263321,0.0127338898754517,0.0134742366391604,0.013099672321204,0.0120759902279127,0.0097837329978785,0.0105184278882353,0.0111604546420039,0.0110143877662093,0.0104191537310554,0.0147796582703335,0.0100939257061634,0.0138146972285738,0.0032286735753288,0.0095517056228695,0.0113152746967767,0.0148298982289208,0.0147992572873439,0.0117925341302489,0.0143176063252768,0.0125320418458769,0.0103824211296797,0.0153017181176305,0.0124433946511692
ADGRG1,0.0114872386528883,0.0103213827309709,0.013286464713552,0.0126523374642702,0.0125254954760629,0.0116035917548848,0.01143836887691,0.0105716092956811,0.0126073122675755,0.0125209530382435,0.0113908399229682,0.0143938349863455,0.0118851773743083,0.0110813351894782,0.0123405086919025,0.0161897916387187,0.0105304405471895,0.0110853613233348,0.0121195107092334,0.0100172391205109,0.0139397130636412,0.0136436887964612,0.0141305910933954,0.0116852068501551,0.0118870185073114,0.0127021762549079,0.0136746071688645,0.0139159608159325,0.0131904067826156
ADGRG6,0.020000533028724,0.0174564000453885,0.0207536551086102,0.019347632098913,0.0232089028490726,0.0208073673139394,0.0206569903025465,0.0197428879100831,0.0202478276732943,0.0187706404753466,0.0189269029898219,0.0171301720357484,0.0207898964517615,0.0224777943451821,0.0240313826954154,0.0174764270914091,0.0199189819543549,0.0208493767030218,0.007326776400872,0.0186436682530725,0.0184532897550497,0.0243753494046891,0.0222033300565105,0.0203059855986841,0.0255754761465949,0.024979337379416,0.0246726507150949,0.0148990625770155,0.023212211834858
ADGRL2,0.0203686792411531,0.0169911731921732,0.0157716233567374,0.0188795424437136,0.0203618855340617,0.0155346301790531,0.0207976395055075,0.014831515225737,0.0166008164102406,0.0190147693402148,0.0160775937567208,0.0251644357619691,0.0190890385399777,0.0199840958465037,0.0175679373314187,0.0197687008106424,0.0153286991367795,0.0176549409658179,0.01678303593931,0.0206148832014704,0.0165057752811112,0.0211381407848427,0.018135341348325,0.0192217107680704,0.0209607207812646,0.0211328625295845,0.0177153706580918,0.02271977141001,0.0170672706755318
ADGRL4,0.0274609655026262,0.021133579367416,0.0225299380939424,0.020481269949347,0.0294498904393042,0.0217040160202852,0.0221113565970187,0.0214204301825002,0.0278517405680966,0.0252825771025271,0.0212252017863629,0.0251909737929993,0.0234561461469614,0.0232787520935101,0.0222534334666448,0.0232464796921999,0.0244828279846037,0.0233326846591748,0.0261088939898399,0.0236209436937786,0.0200864469549043,0.0246168018577555,0.0219658528728777,0.0218053058270504,0.0265173196070595,0.0264812365032352,0.0236000380577065,0.0244555396872506,0.0270137387528056
ADH1B,0.0253822277413437,0.0170008799600964,0.0237035041777963,0.0267197862936405,0.0222280234001306,0.0246680555356778,0.027460919865451,0.0218363053423046,0.0257946420980488,0.0241439308490467,0.0250774858943202,0.0197075867044566,0.0245428831347648,0.0235739569394397,0.0252620085132424,0.0198527997758802,0.0196573379922079,0.0225455191269079,0.04297890792314,0.0248486638826234,0.0282788109634171,0.0236672594442621,0.0224230285744528,0.0177418587736066,0.0226665192618597,0.0276845824117214,0.0277894726714116,0.0307322874992608,0.0242874300323409
ADH1C,0.0086915416320355,0.0101457519645617,0.0081195312013542,0.0127947696506956,0.0126863068225712,0.0093945065782215,0.0082713188441056,0.0099748677276987,0.0128771260855581,0.0100072209188895,0.0118312077234572,0.0086061205487498,0.0109458759601404,0.0092810509966013,0.0093307537870897,0.0120340482116825,0.0094030400597449,0.0097199044351267,0.0237610736415094,0.0126771201948842,0.0111051845153844,0.0142470884120068,0.0117410431443547,0.0099835533569449,0.0143450736459317,0.0105457868913251,0.0120812855343235,0.0116889579022725,0.0105725327778209
ADIRF,0.0104034062005703,0.0075342661157865,0.011121178582249,0.0118979949834531,0.0117071229126831,0.0099686039581363,0.0085661048442074,0.0105627348685995,0.0089331635887508,0.0075950022118804,0.0091265585303873,0.0082528434475737,0.0115788018286844,0.0087281889044546,0.0076348587833933,0.0075282864365508,0.0099140930066268,0.0092908690278016,0.0128661873538134,0.0086570384449973,0.0090286540490691,0.010468903234699,0.0102286773420659,0.0080700740585246,0.0108631001970972,0.0122392042149954,0.0118751022983412,0.0089249993025167,0.008223912819048
