features,AT1,AT2,Arterial EC,B cell lineage,Basal,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,Lymphatic EC,Macrophages,Mast cells,Mesothelium,Monocytes,Non-T/B cells,Rare,Secretory,Smooth Muscle,Submucosal Secretory,T cell lineage,Venous
IGKV1-27,0.0366595870760818,0.044427572458371783,0.05870458287050957,0.06999987331654593,0.04685488878944892,0.0646394837887477,0.05400005848969281,0.038913433667446914,0.05977549725138836,0.04072268198274021,0.05117542764568851,0.05009401708239111,0.03087100911578181,0.06728570745071127,0.07769239829032826,0.055411218186511145,0.04908770824722703,0.055968449583844414,0.04794734910449062,0.06326642563000057,0.06331895060607189
IGKV1-5,0.03579635995795118,0.03516838783540957,0.04008894714170915,0.036369919616379434,0.03175973227915724,0.04885538928637732,0.0285766624343098,0.03265659041843308,0.0349197544300919,0.030152829879963566,0.02958152848654221,0.04032695689791555,0.02034178030845192,0.036637995487152464,0.04355999365084934,0.04318797138326156,0.041130405297857026,0.037663778236760925,0.04223805181833323,0.03471884271033111,0.04508940920769383
IGKV1-9,0.05754686090503916,0.04409538082548343,0.06214332617952005,0.05852098898819718,0.05679616927953071,0.07827200734354658,0.041869726526269746,0.05678399985578616,0.042695355781573685,0.0360334706325251,0.057383844113508324,0.05274434664450696,0.04132127198325785,0.050552771320392216,0.06478914050780582,0.06519028298628675,0.052524112826448845,0.0632894930485286,0.05826064121217885,0.05696476937049378,0.06634735681149401
IGKV1D-8,0.03235915744460706,0.03802670106766568,0.038983504306088365,0.027935564316755458,0.0336447645532095,0.052894832689621384,0.03519673123627439,0.038784953210059175,0.03167411342733606,0.027837783041307254,0.022109938904151707,0.04201492053401053,0.015737145899905967,0.03876216930657752,0.059814084949193755,0.039294429617903706,0.0393924931863704,0.056872306568835754,0.046184035563170314,0.04425594528826385,0.04802084533638575
IGKV2-30,0.04560333312274964,0.05528454289457776,0.06370960562384469,0.05845846022300205,0.053499393364558154,0.06918672533558377,0.05136089780678698,0.05052594611291384,0.06503242341081628,0.04581043450430091,0.05790534719837427,0.04872423070899552,0.04518651186610411,0.05887359767636609,0.04482476664450366,0.044574939693372805,0.047510387542224024,0.06495157639115776,0.0488879280688421,0.06315135513720696,0.07870400287753009
IGKV2D-28,0.03984913123669364,0.042912883742835514,0.05534310818553844,0.055002909745603734,0.02820195769428955,0.05420530249268861,0.04093069605441797,0.0417025929506064,0.04793169263182374,0.039431444737515975,0.029194221636207534,0.04315377142222307,0.040777086375113764,0.047150769063010536,0.05039126542440378,0.03704045380651593,0.05239302482130376,0.049399184694688965,0.05217094340947532,0.0765848625896367,0.05002842900384723
IGKV3-11,0.039972293698608115,0.03627985052768134,0.04505897603559336,0.0437125123668566,0.037062940521613005,0.054386384913084604,0.034363801232567395,0.03829265484493202,0.03794491595750595,0.03210733620688214,0.03749426631000421,0.04314068289843612,0.021440735493833726,0.04446533615690289,0.03870610697549227,0.041502320590850364,0.040471263947775234,0.04814040946521127,0.04765480280906846,0.045438937780359304,0.05648588753265161
IGKV3-15,0.03493626673672862,0.04099231510490343,0.03847332932689974,0.045891238908790405,0.04652562570110542,0.053574590588013844,0.039430134482935274,0.035367816113662943,0.0321625791634761,0.03568983478940413,0.03313739778161746,0.04327049554573138,0.031387649213760825,0.04261804080587819,0.052552719950818186,0.053839980674361534,0.0428602933858377,0.05799821324608731,0.05225124120543402,0.03912074164070543,0.06352058147974134
IGKV3-20,0.024588686423226022,0.023836729651847754,0.03108165972549599,0.03306176204274049,0.030705902007730365,0.03622582995013461,0.02409386369351166,0.021623475948772553,0.02796206353323112,0.024068502102094727,0.025087718815932292,0.033292320785890235,0.025412870459537898,0.028043696939888698,0.03469676912805167,0.030062983426855327,0.025930141994382722,0.030396622912100525,0.026865857633509557,0.029341573409256628,0.027350608773205953
IGKV4-1,0.024816504494188218,0.02250709974331178,0.03603606326846369,0.028058819554393294,0.030503365897943092,0.032805416596444315,0.02374624704809603,0.027463197122563274,0.031197446200884837,0.02417997567214336,0.024327050034586673,0.023950880356923575,0.019984355110398908,0.02593390282786725,0.03224235997432708,0.02976844793962148,0.02732092730142497,0.030078446466340173,0.02445367100444898,0.03501039972779341,0.035563920588682796
IGLC2,0.00943909397976256,0.009021127172963543,0.013968256130219976,0.014025226347326232,0.014043030574224371,0.012494103764889233,0.009658798971015459,0.012172291044305943,0.012626460842246423,0.01027052181086872,0.01145489549210268,0.012237371713842718,0.007784447203658148,0.011752617010388185,0.014627339196984319,0.012046244611873131,0.012059205885198938,0.014641860683728131,0.015339641465818352,0.01582755725561299,0.014334010763301475
IGLC3,0.012539549334933961,0.010854436179084069,0.019642729007718872,0.017974512404176444,0.0143406035058061,0.019858834292490506,0.013986222638265931,0.015565808455716097,0.015206972147323911,0.014030514282522707,0.0113878701687537,0.016356505658106108,0.008176104438087141,0.015363797357080676,0.016308517195225827,0.014263743247181788,0.011648282656758914,0.018225541130596996,0.016204541243475073,0.01628942977649129,0.017371273471099055
IGLC6,0.04235139045919322,0.028312005693505733,0.04795531898427561,0.052758117179350715,0.038473766632416695,0.05331203188120577,0.02895518524229808,0.037637486527263134,0.04256808679931092,0.042052817410160453,0.03293698346053503,0.04384671066619506,0.03306265907445609,0.0586346953925919,0.054061397919501965,0.053386671248176525,0.03992916825003503,0.05232142444945362,0.045387915665671866,0.04710433898729668,0.04803326299237594
IGLC7,0.03623006303342652,0.03353588583877157,0.04726527952532292,0.051767023423807734,0.04139808790424564,0.046913574878747664,0.04457418192866692,0.03608985032970499,0.04415575383577232,0.02738332375971253,0.03511964919837621,0.035627528301077904,0.02151884700237653,0.04103783128501774,0.04268748052360281,0.045268750301018186,0.03937835948110793,0.04074347044329195,0.04779266857405682,0.051317917733395294,0.04699941047851796
IGLL5,0.0298237817235863,0.029400058594386685,0.04380527054967538,0.045335110202624124,0.027553998027403274,0.034802704951923266,0.02271263828654256,0.030626714853050605,0.030401601588339423,0.03086687134254126,0.02427485220798522,0.030521825446755173,0.022472251899073738,0.031233692686146904,0.030617292559038164,0.03668455961013271,0.0239801897960197,0.03667885639097754,0.028110075101575302,0.031936276532043215,0.03838154702941629
IGLV1-40,0.05365695000133964,0.0408541234588504,0.05414613857838737,0.059211534862637076,0.041589979948964476,0.05588376311757329,0.03887622926686107,0.039548506623019425,0.05238449574482154,0.02571614370857781,0.044747770817884856,0.04342983469010031,0.04230077882747335,0.04457848305357889,0.06468335718091169,0.057560079702878034,0.04459373809480147,0.053889964529902815,0.05467535507169246,0.0470757863251503,0.05104099039186593
IGLV1-44,0.03584806204129902,0.0318494459478327,0.038466372149795605,0.047408706366741396,0.03711141898748451,0.047036510282536595,0.034046222134111785,0.03186903868298843,0.035912073667498406,0.03201986780796833,0.03257433949013715,0.038599752765226085,0.02089784649033209,0.03501097303099917,0.04217178594130352,0.03617838563150494,0.027754180928960818,0.03977440474948729,0.04099052901588118,0.044288555876824474,0.03774306945977612
IGLV1-47,0.028729466743486233,0.030664908194251158,0.052517981428628964,0.04180411339937506,0.03864149469376641,0.05168871529548662,0.045432562051109925,0.03971217798337009,0.03323405173779534,0.04013742239132305,0.036007764778362455,0.03505526753499239,0.02762684666940329,0.035820102107365644,0.04005508474821288,0.04306568089259669,0.03508199804842248,0.043153565283356426,0.04666288001318729,0.04430847185353873,0.046861324226607534
IGLV1-51,0.03361771231287805,0.02415633134458066,0.0457830754506884,0.0384093182855786,0.03819688228879129,0.04236637090046729,0.028370437024550315,0.03755235392308194,0.030013683202058425,0.03239011178121069,0.03248446287982366,0.03267245308697333,0.02547313895267274,0.040913687237552246,0.039857710552192324,0.04296017197171806,0.04369564217306622,0.04661479977763114,0.0404336899779757,0.042798876331894456,0.04661602346052532
IGLV2-11,0.04364317079189688,0.0411765689702571,0.056398956540832525,0.0546872336807355,0.03570884773251364,0.060816509567373674,0.055135954035793355,0.04271698792005172,0.059656480212141455,0.03561649939176123,0.029966669113144526,0.050881968936081726,0.03237397346071043,0.04777365573616735,0.04922752454510551,0.05761286356178085,0.03713634619904744,0.05792336861642816,0.04959865822703838,0.05239097356092156,0.055361527099910074
IGLV2-14,0.032395168973997905,0.028794790614160227,0.05100523616979404,0.040432356435946344,0.033275178002065836,0.049950097087620327,0.030355865347901575,0.03370663999675087,0.02973704612862008,0.03366071926244139,0.031975479313398954,0.037168388410517776,0.018807973672528976,0.03649300529487854,0.03693548484552463,0.04093966251776404,0.04016681468709261,0.051459883224543986,0.03770437250633968,0.045418339196401696,0.04538732079161755
IGLV2-18,0.029923532165088494,0.03545912646985344,0.058099526406959576,0.043713408927083336,0.045622624382532416,0.06722839869378244,0.03557858918473608,0.03989392176043001,0.035391745107026244,0.035738098616533584,0.039298505591896245,0.04484396783706161,0.027281305078969323,0.046503579066488186,0.04792317774147214,0.05316735202837153,0.04280067021355612,0.05830222596370997,0.04336542819985321,0.053267403743307205,0.07431560892231227
IGLV2-23,0.030893092417445426,0.03755153078592179,0.05092854775818043,0.04855648647490825,0.04310972089273427,0.0533985156634343,0.04396882379498297,0.046139197309516745,0.03920652367846818,0.0350949807435327,0.04423402108739473,0.045619046402602115,0.028918082525891203,0.040156460027681334,0.03790795058840152,0.053354438895505084,0.05146135082192735,0.04713995967472248,0.04442019758515028,0.04456519450261318,0.050616614913849826
IGLV2-8,0.0406216089663927,0.03070173190792096,0.048218945106170495,0.04821939941180796,0.03941216221604373,0.04991067436388331,0.029949285816349057,0.04379662632906464,0.04402881863148988,0.03797446311479099,0.038033140413063236,0.036375851923507126,0.03104932651134167,0.05245364681934239,0.05494407765174869,0.04826693502144617,0.044738113292069386,0.04299126953324585,0.03834849874943116,0.06282508010271935,0.05223342588055414
IGLV3-1,0.02362820629164362,0.02737296749560201,0.04340949074683787,0.03118401041472196,0.02580745460368945,0.031121082369557865,0.030421024997724002,0.025137977992041413,0.027670023863662015,0.023397558409028095,0.02520135045341345,0.027912572983001413,0.02106716192120907,0.03375386363187001,0.03044695643908765,0.037010773609309204,0.030485785391113466,0.03379386676200416,0.030977487400257,0.03763794672439999,0.03129772184729471
IGLV3-10,0.050322683900107724,0.03337129342414591,0.05627548871406608,0.05920713328295723,0.0516479170963618,0.05431178984392553,0.044033822590503584,0.05092188108025721,0.034856502208966245,0.040985781593721765,0.04877172095258597,0.06075028848030838,0.02622497293341481,0.05752448623497115,0.04547167718354567,0.05097813247669364,0.05149785677512257,0.07255833469674706,0.04904409630121432,0.05050915768506214,0.07255242220814934
IGLV3-21,0.033319840100270025,0.03641137590410082,0.04992858468177579,0.03614600465611687,0.0357924445852414,0.04172183510617164,0.033879001139765844,0.03920048848284085,0.03396946746059051,0.035880513529022134,0.03855410945606185,0.03170042759107127,0.02269083421138864,0.03618578149795394,0.03183154564272906,0.043418239059943124,0.03498118741362918,0.051073158734324116,0.049278609535383794,0.050238088941471144,0.053598248848696885
IGLV3-25,0.035813461338395434,0.03398601860512774,0.04908704259060774,0.04013033294188407,0.036454402096964995,0.04877421089502157,0.03599718059393413,0.042721477759479765,0.036262342955576156,0.03171412496328894,0.032171775279149294,0.04054196528083196,0.02908158546217767,0.04382583716963518,0.047795708668211125,0.042608566249431504,0.04664188422777237,0.04353253704055605,0.03924455202070794,0.04800719575468106,0.04252148733075154
IGLV3-9,0.03848784679008012,0.04550934000578497,0.049490776591610545,0.05910748755429506,0.050667825845091496,0.06941229995703597,0.04127977838728514,0.04475665960491674,0.03705228036266744,0.046470263242641405,0.049585370703411895,0.05525975139953857,0.03203511995914566,0.05258778988592677,0.060303105665886134,0.04961858521270872,0.04767299288607673,0.054052719336116176,0.0653312251764875,0.05626298966365777,0.06298958473307806
IGLV5-45,0.052866593756350506,0.04775251475270472,0.05211263584424831,0.05899843312601598,0.048985578792518226,0.06897205159229337,0.034267140005291845,0.05136867027609423,0.04471401619259183,0.03644709719677415,0.036991957652463735,0.044845619084305025,0.030764396365179004,0.04932982243813588,0.06180873427867737,0.07247087935669567,0.054930229184237386,0.0535458271103804,0.061047532870630965,0.05566819362200969,0.06197961199778379
IGLV6-57,0.02479459724551313,0.027302872781953223,0.0350205048108309,0.03450316137262809,0.02338089397951607,0.032638766329866446,0.02177499181227199,0.02501872117502183,0.03532039044432832,0.026415311479849216,0.027921574929232057,0.02734963583848816,0.028479788356409342,0.033054165943281644,0.03072982357106457,0.04053305377926768,0.0292467615016739,0.032807799013720926,0.03650956763736582,0.03300183724915964,0.03029065916276294
IGLV8-61,0.04421041589396003,0.031889668385325365,0.046833007776633524,0.05871893605301059,0.05108484706521525,0.055879745193162356,0.0387194431244516,0.027583306380058844,0.0508822186975237,0.035972521531424134,0.03772574896420287,0.04379125124579671,0.025016720675415386,0.051633085730283704,0.04732346292292071,0.04056706109303198,0.026187179196666924,0.0587035127891584,0.036084075248270814,0.045945083398802246,0.050832327333150386
IGLV9-49,0.04555221370447462,0.0432180364373804,0.05337979629188754,0.07355966956022814,0.044686608851850045,0.04653153818759331,0.03403127478699672,0.03857177382032905,0.046881528990470406,0.038287676530807245,0.033339648704274985,0.03647376221828814,0.04142557254409726,0.04955090857305363,0.0707006174152273,0.048509809899934385,0.04608968549961221,0.04950367486409038,0.051207726429121296,0.038328928428760324,0.059996977654481594
IGSF6,0.005845974503204961,0.005267110196240914,0.00785806600383812,0.00931330886939925,0.007439811250100926,0.010543454896467082,0.0054837254119718196,0.006626196985494147,0.007343571811807249,0.0058540021977761935,0.0071068974805631804,0.007813155921297596,0.005199448209348089,0.007523770747837647,0.007793525788716924,0.0072802502882372755,0.007310801980081022,0.008892394588760453,0.00748701938258084,0.007680445323846704,0.008436307274963943
IKZF1,0.0064787743728170165,0.008151204265658874,0.010527358439961863,0.011906672594005567,0.007768842499426569,0.010263261935830477,0.008336506274940588,0.009037984507330647,0.007819773907110675,0.005963807585177767,0.006238982443194291,0.008953135227715434,0.00773050981074488,0.00829134046414779,0.008766096646687113,0.0076163980717989035,0.009235380334080409,0.009268833143425892,0.007896201748381989,0.01063977757972181,0.01116952691009033
IKZF3,0.009550106062150582,0.011493099484526332,0.012418984007516915,0.015052206586851831,0.010658251152517471,0.012564118454556876,0.009212340267986589,0.012522103285895158,0.010670411595531462,0.012616625954634572,0.010622110820440844,0.01007333022313329,0.006390027724728512,0.012028906551656185,0.01227093057806801,0.013484957146934824,0.009024424621646399,0.014164709478146425,0.012723325235857392,0.012799238902965719,0.014679400366122473
IL10,0.012732036132163702,0.012898242707006251,0.012694479757922933,0.020486973125604345,0.01322568549347332,0.0191324678650146,0.010652448987650078,0.014762621657857402,0.015034929777659715,0.014007178365415412,0.010960200701099019,0.01496907906674464,0.01019529166802729,0.017075308758011706,0.01900646963821114,0.013020402727616353,0.01648171246920581,0.017439109574651692,0.014052929841217523,0.016699455101308932,0.014935435138714797
IL10RA,0.008438405809195793,0.006083713978691601,0.008663226801916233,0.00812818450169776,0.008953175729094057,0.010476897813020527,0.006978334487702821,0.008431497944901814,0.006940302981722008,0.006122286516835166,0.006103850437394891,0.009146109287016398,0.004080415606169358,0.0081978652709002,0.008302577892131447,0.010261984236654214,0.006482720184786517,0.00994679988784379,0.007085958877481844,0.00826805852214138,0.007880738901760009
IL13,0.03984907749291798,0.038911374053212586,0.058998902176554215,0.05293431346750197,0.03451855586220669,0.06242323062978448,0.036660852198014536,0.048426416191407966,0.048422003666391975,0.039598668851553685,0.045894424760972115,0.034676489974379346,0.02986099568481499,0.049034141452356614,0.05008944519532411,0.051525974472249644,0.0453504790413829,0.05608039113235485,0.04061702399020737,0.04473201635647142,0.03972026081546908
IL16,0.008146578053386715,0.007917121867621507,0.011426505213576037,0.010062394152395031,0.008190631682261423,0.012940431709233327,0.006841183755485472,0.008067581243409476,0.007888246135891029,0.007235210452836983,0.007397459788427615,0.01030845545977665,0.0052874293167590155,0.008812225359282805,0.009932985854531699,0.010891101134403523,0.009924653888311511,0.012658519981683356,0.009378109250967536,0.009437352569956644,0.010107240760434129
IL17A,0.04365365942124047,0.04202002819977105,0.060581100882328334,0.05724301982256272,0.049342552872791184,0.050598359113713666,0.0438142829823648,0.05433223315828394,0.04634691651291086,0.042184305683620055,0.040019781963493456,0.056906408489509126,0.0316140193260249,0.058874544466113524,0.058525035961523794,0.05732765855185378,0.05589510887396847,0.06149808931281192,0.05363664354038253,0.05964284769823311,0.06642570263301797
IL17C,0.03298915308953973,0.03837930192142096,0.05174606997185305,0.04520341728595089,0.03508409531031447,0.04816194514036296,0.04086700009163253,0.048778527763645524,0.04233310696189752,0.03310125397599575,0.050318858067445335,0.051633184640418814,0.03929147690838,0.040433586026309074,0.03547150122802609,0.042330192629102203,0.040874407760968116,0.047138554461392326,0.04646391906338639,0.05137301985036289,0.05457086826619572
IL17F,0.0209241767746717,0.015885990675794416,0.026343051905947185,0.02497099401486559,0.025799510964872797,0.02605384109181629,0.02517188648387912,0.019409775671487422,0.02326318911371412,0.018059006877008173,0.019840973176438605,0.04006760556507549,0.04108277136470757,0.02376054271055562,0.024812489526227076,0.024541163371705765,0.028188370392544265,0.04235610646016541,0.040982561310791726,0.02748107482596431,0.020671620470878067
IL18R1,0.012441038016886325,0.010186260472224816,0.01200098656764206,0.01491027010009715,0.010820073917979909,0.016234767990906212,0.010442493538575839,0.011790412466756823,0.012443171348874928,0.010745773411899513,0.011111457112730634,0.009855476192189364,0.00860349729430756,0.012587925281702241,0.012678331182662216,0.012841729770075026,0.00919670367854157,0.014034019603788835,0.015128458512092777,0.012333484271676402,0.0103788053181491
IL18RAP,0.020502322218613284,0.026189613120492193,0.03404549253900025,0.03166926706973181,0.03354201821902952,0.0312617401827094,0.02575604060051699,0.023978623042710243,0.02712515879215332,0.021492549218985486,0.029630259951380893,0.022899533040256957,0.018847182396850872,0.03291012695767946,0.03325262240457192,0.03397327389101365,0.02948536926863567,0.030661149593507294,0.022425014925203025,0.03024138589910598,0.029006549356455948
IL19,0.020842069305816516,0.016688467010297556,0.024032312998685433,0.021438288188603844,0.02353198461528917,0.025489570434428746,0.01772258737691176,0.015686830009646352,0.019128005254227705,0.02018411449993601,0.016049320136398263,0.019215567875797118,0.01262333570314371,0.022501485609899983,0.024473494427695672,0.022615826467308156,0.024917922131513066,0.018980202269503393,0.020422033834385855,0.019742666872215497,0.02126097872472845
IL1A,0.014815475860292747,0.014442430040534908,0.01752813640279652,0.017299929214139084,0.015677608658229158,0.0178374166987115,0.013417123088338003,0.014473674476232273,0.015364751899634948,0.013896174511072293,0.01409164552393741,0.017388150706677173,0.012150554017425787,0.016269656266751822,0.01867425922807245,0.018115044395647796,0.0184525901170027,0.01740527950776866,0.017599223675724016,0.01721338867983433,0.02094110883999412
IL1B,0.005830909926742834,0.005495657859614528,0.008850759873751873,0.01000508731888869,0.007305877834212187,0.00934949834431427,0.005023239072656754,0.006983954577270774,0.007614219106021498,0.005069559548359939,0.006609267665440488,0.006800320296982426,0.005257239391792167,0.0075401231255633775,0.007172150757249004,0.011130303530009378,0.0070000674218076405,0.009784662237325768,0.006887735684113695,0.008829312406145425,0.008090908888313481
IL1R1,0.005735046287782709,0.005887548182731878,0.008043855908178665,0.008148553911322697,0.0069809143106382985,0.009944394702879415,0.005575555636223002,0.007799582934965209,0.006581777207201798,0.0048999518156798046,0.005326515815772528,0.008604046348891422,0.00573893382937472,0.007474428949925452,0.00841595561274591,0.00869616483846659,0.008524958486847959,0.007159871387880348,0.009206697816862945,0.009033203183766806,0.008855677187586801
IL1R2,0.007840398985700775,0.006563473478248503,0.011651584994809066,0.009455175104378509,0.009489316057789928,0.011936728346239807,0.008439183506988386,0.008629718637222596,0.008368281741398786,0.00889740591628855,0.00961151997681258,0.009090200918869076,0.003714804659878134,0.010650370083582899,0.010728732721392884,0.011713514981604368,0.012364683894048602,0.01365399520672772,0.010304601966806404,0.014092748005067013,0.0131341853400235
IL1RAPL1,0.042536190125274355,0.046314962070628275,0.04884602094185419,0.05002521986352129,0.04176521971686434,0.052106690779977344,0.04031651408725327,0.04450573194876567,0.04871043404066509,0.03808637697691082,0.04472355001439529,0.03756188998702368,0.030064534591612888,0.04711839563716472,0.04953798615971202,0.045756042922365035,0.03229765424905947,0.06736217730743138,0.06262578627657774,0.046434784319501814,0.06229393205515027
IL1RL1,0.010575525810251972,0.015102646996047827,0.014456949055886313,0.014177682760380417,0.014850837047975851,0.015936394752345973,0.011056201444568299,0.014375706154773628,0.014679442864895052,0.013241844908126082,0.01194581852043421,0.017107795394213542,0.007689966229487737,0.013910701976887018,0.015955918658763432,0.015574334582927991,0.01399591505123335,0.016390941107067385,0.014211416461513663,0.01457172240546124,0.013359454789505044
IL1RN,0.009666321175599398,0.008806549035569121,0.01109181271931047,0.010276115269707158,0.00917330495358747,0.01180354373784574,0.008636095078024012,0.00921076658242796,0.00906656204769528,0.007963125369787244,0.007768472690809694,0.0078096800716760785,0.007579730832124626,0.01027751202861249,0.010744005599667513,0.010577705037438578,0.007879920245833925,0.009759073521339702,0.0102933965840341,0.010952425552517478,0.00969611019635292
IL2,0.036665112343504294,0.03369487495548353,0.058746476486962455,0.047999733077546,0.04666306828315075,0.05445526290018798,0.03581977102600462,0.04570811640676663,0.03865776057067268,0.035158051556054414,0.042980402513380644,0.044064026711756306,0.02839767314647074,0.04652634828403571,0.05079136663552747,0.053817636178957004,0.042656846714450844,0.05250358598990594,0.04779767263912627,0.043676071821939395,0.04849231725647704
IL21,0.05094069193816278,0.0382656393852663,0.05793638171206854,0.056921283684216374,0.03293169862195135,0.06314021548566964,0.03597481341958769,0.026098495919578035,0.036570384061330924,0.03128594957396738,0.04072220410908753,0.04583228487544031,0.029334473661575208,0.0416793206379337,0.03998920685929686,0.051394011753160385,0.03574902723416422,0.061680085296606936,0.05604351011958189,0.05377334783117678,0.0490358174428437
IL21R,0.019120493450012453,0.017699767522252833,0.028149184552027973,0.02563961208655368,0.0227499479107278,0.026957648414981196,0.016672737755750934,0.02272671168776687,0.020404470355516367,0.023633641859219217,0.017774173637790498,0.017376976919176865,0.01633965042668903,0.02314990534376159,0.025778939583374225,0.026696297762456273,0.024254788225306953,0.02531456955218376,0.02690149056454105,0.03053997129756395,0.024869772415416106
IL22,0.045051350128159445,0.045334162687790135,0.05226472878610636,0.05629616831160652,0.04703085399008579,0.06021662190185513,0.04843630610362013,0.06591535683757307,0.052479309879411906,0.05084771969067162,0.04083206421066381,0.04956266902991176,0.03104251508076179,0.06049715072760789,0.05551894088120429,0.05201181151653244,0.052096343682375715,0.06489960135292966,0.04958006170421905,0.04452741220251954,0.05495160698272876
IL22RA2,0.034496700451892785,0.0389967113672441,0.05236669569674332,0.058118394707414305,0.03066732663570655,0.059000253714046595,0.04364155761278294,0.039583875165337644,0.0530491524739146,0.025729851711727248,0.040590632690731904,0.04373494706585808,0.028714874921088863,0.04013888330819923,0.047588836759219585,0.05543661418889975,0.051435151716166375,0.032506214894168294,0.045153404709248016,0.05205316268292498,0.03965314655415076
IL23A,0.015152497562152485,0.013904871987493943,0.019033660293151587,0.0213223458737353,0.016745878872978362,0.02107451120097156,0.017452234730936503,0.017085170565473994,0.017744538305635785,0.012092750745596263,0.01627755647047409,0.019201071616782257,0.012446728663213143,0.017296529597837444,0.018874369816019462,0.01931472589708052,0.01422826435378962,0.021839312777642488,0.0167595901030744,0.019108958169241477,0.017499432666200958
IL24,0.047842392545126476,0.035959120536061186,0.053504330930661974,0.046956095939841944,0.03754967258803884,0.05433534075462954,0.0326390993179799,0.032872016204453396,0.0387167537060858,0.03319436660637843,0.039394832301359116,0.04170425322567744,0.030592324262743317,0.04221970953160827,0.049345960493668635,0.048327598579887984,0.05218194563899473,0.06139304458187642,0.04585050045429242,0.05421594204507362,0.06870764773305316
IL27RA,0.008040977683583394,0.009425769590095548,0.011247246922668446,0.010550478942177222,0.007595992976511149,0.011319073519356335,0.008719846444115819,0.008175862839690795,0.010344054176309028,0.007872509716888106,0.007653277443776875,0.008683907652861967,0.006993113818679592,0.011836387027606053,0.009567331409385758,0.008349850936121107,0.009666884395440023,0.01317007768726178,0.009571889513886173,0.011263177670927422,0.00916625695074901
IL2RA,0.023755825325961714,0.01596538307114697,0.02236671518632922,0.02747240507369274,0.0180737402598793,0.025458719337832742,0.01878183975446354,0.019630776834663462,0.022026460631529434,0.01280119377294314,0.01785185389450351,0.018191722072751475,0.01366451745479795,0.025725669679327424,0.02415000011153936,0.02337887706460081,0.022168306983990634,0.021217286361074904,0.021635239667013795,0.019914831315579248,0.0223703067904397
IL2RB,0.013269524392980908,0.012614107098596313,0.014172007541340483,0.016241247575906257,0.014437099466929561,0.01890437099722276,0.01028705082485702,0.014147141853888223,0.011454563977783026,0.010338174380830834,0.01327196920066439,0.012787693324315216,0.010024047952319032,0.013929689266136221,0.014462368422093244,0.015259789198297584,0.014735006549794816,0.015349287404290894,0.012967844171649217,0.014435531666337788,0.014641932715442426
IL2RG,0.007648705555399248,0.0071271470408695295,0.007131278215390788,0.0071230838216131106,0.006668492220980914,0.009700611989050317,0.006174644116983713,0.006518343973037225,0.00803806730876866,0.006543331712516349,0.005833441084633437,0.007185846917799641,0.00513968537021391,0.007457420579420776,0.008806892507393471,0.008514033506039615,0.007010445299214834,0.008437894001539164,0.006921057147482841,0.007393811011972336,0.009615208631148403
IL32,0.0073388074624895225,0.006928506387704865,0.009234264209907911,0.008139656077485225,0.0056228354960405295,0.01120873565992214,0.005307100811391526,0.006765165643413492,0.008757258939334453,0.006203557830780502,0.005857499836666201,0.010204667414172313,0.005148387245736609,0.007887518324860857,0.010089479105575663,0.007980519683923904,0.006856086256030885,0.008981063356862258,0.007007001705809022,0.007977160401357193,0.009653986820706235
IL33,0.010339192316604857,0.008723174832919952,0.012059300903076577,0.011894725710375672,0.008021783722056813,0.013817155011072644,0.007680750065998523,0.009936976161593359,0.008839026262526785,0.00983827877406168,0.009362518629645931,0.008641994802786917,0.006121498545082852,0.010979526312828699,0.011794762837444364,0.00834967393889283,0.009048472004520728,0.010373584381649934,0.010137305881358798,0.010750884792748817,0.012686530537064738
IL3RA,0.009277352520318572,0.00886915869761533,0.009737505614818471,0.009738499872741503,0.008561878238620497,0.013064561047469144,0.00790476595744675,0.007344193714387814,0.009785242713559197,0.008158610681617584,0.00755232899315339,0.009127854420637004,0.005799849743254199,0.011842483184162525,0.011099644665587516,0.010058534096829023,0.008114778883683055,0.012425250827424471,0.010986304627640836,0.009639058650309557,0.008933356977887047
IL4I1,0.013542726989530754,0.013683391151847399,0.020248130576228027,0.01944375027457031,0.01824606763757215,0.019685006682873776,0.01438931339382677,0.016706421271118654,0.017711616535792618,0.012938247066160423,0.01467355017227318,0.018328991387645585,0.012384652934693057,0.017490118996674672,0.018995412023199338,0.017178332174617148,0.01771199939223039,0.02117940001480227,0.014826460602812428,0.019083148571781675,0.017468436271077734
IL6,0.008966777829891671,0.008825780514322661,0.011327514091966386,0.010270442495687506,0.009325520447863589,0.013014105357794544,0.009081728698683754,0.00933418744951742,0.008272769564722213,0.006367729945136962,0.008748296910626481,0.00813197547053702,0.007144710851147396,0.00955559782855131,0.00839053296966232,0.009959874835701259,0.009889197343305099,0.012270744044053322,0.008583546905853803,0.009653620276205609,0.011797163718715406
IL7R,0.006745023069768835,0.006644745948892655,0.007940525976800523,0.01026919823609838,0.007322683910475125,0.009233253049944774,0.006838284300147117,0.007541411837923882,0.007808787871250064,0.0069640739613091975,0.007224869594416758,0.0072160656076882025,0.005860623009311039,0.006090020685488369,0.00792620442142595,0.008337560303524911,0.006969926906726896,0.008714704902944365,0.008143668774822883,0.008838103510440419,0.008582066156107683
