features,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
HTRA3,0.0092991629360001,0.01199309212949032,0.014209831545259309,0.0064772360222413025,0.012126013772970703,0.015887707625081418,0.01222260229704353,0.016572630395804845,0.004078632079377833,0.0039016646279818267,0.0014471806955520619,0.024000310995446215,0.00532900456248612,0.011135425754458155,0.007500441115831643,0.004410809865297882,-0.003226052420227046,0.01623567190881482,0.05618842543870438,0.0025323326210627754,0.007327812885766427,0.008503487784677828,0.004313065747612272,0.015046805847584405,0.008770444103567882,0.011545202996318444,0.01758822821329626,0.012097914684483015,0.0018835732996667325
HYAL2,0.0037826693541167244,0.004519859021707513,-0.0021361763682809683,0.005269378602947756,0.0007898557871793388,-0.0006744045968349394,1.6796148492956853e-05,-0.0012057074024681405,0.001846146824199435,0.0009934991613260228,0.0012827411897391244,-0.002359459954102301,0.0017074208725213064,0.002195767248543074,0.005693266524494558,-0.0013169287480782291,0.00395465834487281,0.00245238010243066,0.006572755856708074,0.0034622174583638556,0.0009148008825093517,0.0034963216191480784,0.006497328002389,0.001077874549654344,0.0004306031686809614,-0.0011045545700038189,0.006530217737742688,-0.0019082551656493239,0.0013511761490249633
HYDIN,0.005581758915333647,-0.0018435366532015868,0.0007816727647100533,0.0009112464716325372,0.007265237048467727,0.0009529746608956062,0.004889770671725999,-0.0010183847882927828,-0.004070887980080443,0.0021749905904407184,0.00042878703177063465,-0.005887277828377526,0.005239699709076323,0.00293768533913439,0.00228785574161738,-0.006835591915272382,0.0006836050626187221,-0.0019820445175962893,-0.013954426087859646,-0.004480724185782735,-0.00032297145995403614,-1.7459103835866518e-06,0.0018902338862058251,-0.0034554857682416932,-0.003957917588244863,0.007150445324796726,0.001634900305416077,0.0021512869419171863,-0.0002004233164184531
IBSP,-0.003482817785802059,-0.0085031378003853,0.015581723787420856,-0.011924868915272214,-0.005567893058652552,0.0026311558507093606,-0.015824058465448033,0.003061141227429694,0.008737796802471325,0.0283083803744205,-0.003945975583592331,0.022450689082351784,0.03645197518386036,0.0032443109065836734,-0.008633147230181598,0.024672392691434616,-0.004889856458866591,-0.04432151412952389,0.06411159451767781,0.013295338421088402,0.015889699974010046,0.015575253103861868,0.007737586025928376,0.014650154421813798,-0.01349271198838404,-0.0022376385865033764,0.014785328122588122,0.02405975056958924,-0.013206361779287945
ICAM1,-0.0007400640693420674,-0.0020960099224463574,-0.0027013340198325294,-0.0006401180021215512,-0.0036299927986122743,0.0017709213438042901,0.0015977259892914297,-0.0002600993670558074,-0.0007995451143122018,0.0010518587287741909,-0.0037679471625576225,0.0002691226635784918,8.717823487983251e-06,-0.00035383685076295206,-0.00033770200314809404,-0.003943811771575869,0.0009530035418611862,0.0015887065770838692,-0.0003525990771315081,-0.00012458517734060298,0.00015373005612873562,-0.003018044496055994,-0.0009035434693479519,0.0010566084562135206,-8.967548580746777e-05,-0.002762142834221254,0.0017756238005067018,0.0005243455390877894,-0.0014878175173327337
ICAM2,0.01161468569747834,0.0070686744494122215,-0.0028099876390820754,0.0061372056956527634,0.011354641165219836,0.00019222276332679915,-0.0021493968827805835,-0.005575357633472806,0.01147455747100098,0.0025097743047041467,0.00893770487327867,0.00636798416308046,0.004687017632181585,0.0021701636265591038,0.008351122089724973,0.005542252841396456,0.008608891137458309,0.00598071851720715,0.002142897129089825,0.003268722013348905,0.005567404343283962,0.009978785284324115,0.004698824645126783,0.009869211222477208,0.008668195780533211,0.009723467613802569,0.0030484426920949228,-0.0002661163957206415,-0.0005018204454036351
ICAM3,0.0007514943870542989,-0.000935520703081116,0.0023073795197561123,-0.0004872157622993034,0.0024128068025852456,0.0007352069094079261,0.0024409785707300725,-0.0022263356086350454,-8.121218347353853e-05,-0.00014159896194346238,-0.00043229818472478686,0.0016907213393879206,-0.0013346587134396564,0.00024413917939507596,0.00252062493042723,-0.001019010429239156,-0.0001973280070020439,-0.0034969888877005883,-0.004583906353524566,-0.001000760835935498,0.0019229380203970052,0.0013042680323831419,-9.613086361005698e-05,-0.001208909911001587,-0.0018212762951386246,0.002276690691105769,-0.0027542333114678437,0.0025493400270455114,4.4482490143967214e-05
ICAM4,0.005192399133192123,0.003131352432845466,0.003755505683819977,0.007690480898507939,0.008011253208514053,0.0034623027600887307,0.004453639751884991,0.002341895718291692,0.005366318314199997,0.008136869559300108,0.0030484316783245956,0.009317480187154949,0.0032450356018280673,0.007528140314351629,0.0019157012324043713,0.015214270420596586,0.0008171808897304875,0.005173384770120225,0.010570570572824116,0.00648548571781692,0.009060558558308217,0.0035314918258515264,0.0007696733422310794,0.004479375344144626,0.003150708815462471,0.008278865209273322,0.012958933799076484,0.007718259899323816,0.004571978734780232
ICOS,0.0005733765883770463,0.0011180951364080766,0.0027201220874121307,0.006123926837624395,0.008373077376838085,0.001351281416399131,-0.004208957276025117,0.002729390574956135,0.007695424779046222,-0.0061890773251077925,-0.0013859054671361021,0.006557869021326371,0.007209351862236752,-0.0066496667038092785,0.0030421385689370782,-0.008289622669729359,0.0023457630120978525,0.0017985161088796134,0.04199981219939643,0.009171145908084264,-0.006688820168670574,-0.005371664358847996,0.003283495350686867,0.0020602313841673286,0.0032945818653120195,0.0008413932973907898,0.0020800733650803375,0.002705034339714158,0.0005776425213274232
ID1,0.000671757283701059,-0.0006611496218708692,-0.009988903239140041,0.011075472840263991,-0.0037823942156446533,-0.001572288333785529,-0.004260871584908289,-0.003327975316546249,0.006475326513694459,0.008438015035723391,0.0036426541092788,-0.004541813510105689,-0.00146840227148101,0.007562246813431466,0.008753739338421891,0.0018264915319756768,-0.0019523617086555753,0.009016325970839241,0.015362036624022784,0.010130361097816277,0.004935396564154395,0.002949065626917515,-0.002581397130702955,0.003660150748986243,0.0028086323621208005,-0.001209962102936415,0.01151640070131724,-0.008914425030393648,0.0032506982944836694
ID2,0.002351246873562564,-0.00023126983972579938,-0.0009996004477010904,-8.86006654132915e-05,0.0007771023504649899,-0.000820022385484837,0.0019464779106710235,-0.0017801083022103816,-0.000762877370269411,-2.4272108868370066e-05,0.0008039245259403815,-0.0007619764571927895,-0.0003824744203344952,-0.0011327159644948122,-0.0022276225531187486,0.0032086606044323947,0.003082389802019595,-0.002591251065449674,-0.008691801819083377,0.0001535853876744789,-0.0024890577998126235,-0.0028777932768151637,-0.002311350326023381,0.0026273095813306923,0.0022819224193194724,0.00019130228722288859,-0.0028448117747846583,-0.004340098747058109,-0.00018254502231596206
ID3,-0.002705428494388357,0.0011800947459088558,-0.003046248676990187,0.0036040088958648065,0.00526873498172006,-0.0012580094351343843,0.0032089871016068167,-0.004165773561735596,0.00490923456762894,0.0031824039024771623,0.00045617370064858726,0.004509589855081602,-0.0010905585211626835,0.0010608083597857573,0.005672413359345759,-0.0003538855682671902,-0.0017574292633322907,0.00528737424188657,0.002506290351108661,0.004233601146917317,-0.002182564896889748,-0.0012865359959227428,0.00551691430492783,-0.004622591002508785,0.0040858971777674195,0.0009036930247519153,0.002149613127327804,-0.0005762943049890388,0.0005843709772890833
ID4,0.001409936354435414,0.001838671268043967,0.006305621746819273,0.004783139737735202,0.004243429766018281,0.007967621827288997,0.005830361200564376,0.007566966383941903,0.003807765670151074,0.008092682683430745,0.005803473081429371,0.009023758847754236,0.004817089886989023,0.005130997510267129,0.0058147139439259565,0.002501367292606369,0.0014958520356653654,0.007174987376647176,0.027841916712601694,0.003494037444421719,0.006824448162160035,0.0009511690773931242,0.005998410810002697,-0.004147263011170117,0.004731553318117854,-0.00019314021618900646,0.00696620204005257,0.006696720823929502,0.0047674967275063256
IDO1,-0.002566835815470014,-0.0027950988058882036,0.0013489635640699196,-3.337230148213008e-05,-0.0016570994833398503,-0.00080929486465977,0.0015590636067194625,0.005289170356701821,0.0034442300263199627,0.0030244171704387657,0.0005491361515188355,0.007422204406795791,0.005775314209361557,-0.0022788527715417355,0.0007415251484647479,0.005634073968296066,0.001134140596082147,0.0011430356908590008,-0.006989929399613747,-0.00015919062459872666,0.0021713458328975997,0.005502118310252373,0.0039490734315894,0.00036627203621352204,-0.002074322181448727,-0.001227570572686617,-0.001312054599312968,0.00347671320466872,0.007687537170505398
IER3,0.008721835918065047,0.001244677248179634,0.0025066008510218436,0.006755570950635774,-0.00166291607382601,0.005629703339833742,0.010953751253224236,0.007041813866977308,0.011381938538783071,-0.0028286984204837417,-0.0019521043391148572,-0.002704528886603895,0.0069258590570966125,0.004837932219319248,0.007532739614036478,0.008085359442211998,-0.004741022554826629,-0.0062775139811042805,-0.016673366982324217,0.00845239666646815,0.0037885572333547597,0.005846648485510638,0.0058621139479954195,0.00361621663614715,0.005402126901752058,0.007556484714432641,0.0098791229965879,0.0009799985540731885,0.007803439596628988
IFI27,-0.0014067967598343097,-0.0030209430426856136,0.006121141352530738,-0.0038343110611539096,0.0005894573603208294,0.0054427409269105775,0.006696781393866288,0.0009837022602441306,0.0014408155840714488,-0.0033619732840274048,-0.00590814804735944,0.007097644785787472,-0.005961630183979588,-0.004001616987122159,-0.002940193598087903,0.0014395611500418529,0.004631180882341042,-0.0035428487027343624,0.012560906562949082,-0.003209697881675564,-0.005650326437927451,-0.0019247509287909188,0.0019709159044656033,-0.005528709151997565,-0.0025331887818652488,-0.002237735198122912,-0.0005407060157169464,0.00738652105148531,-0.0023573562183789414
IFI30,0.008624373437116736,0.008904426993631354,0.01043497254117,0.008311374293142115,0.00825689249371672,0.008996401663272851,0.013496658759557169,0.011411065742002706,0.01159822803183886,-0.0010260595391668062,0.012161916194781876,0.006715896694774381,0.014649796109016622,-0.006007736650793972,0.011759156261532571,-0.004580328045854931,0.007946425260743578,0.0008533593050153393,-0.02729022583293647,0.009773145154765142,0.007181682640180065,0.010949696901200815,0.008800021764708135,0.012173341553510818,0.011739110733532622,0.013763603491703785,0.013606878485991744,0.011613139668129208,0.01204636284733521
IFI44L,-0.0007913902692330474,-0.00183082685582455,0.0023287781241033683,-0.004376664136082331,0.000986287164490994,-0.0017145961796520759,-0.0017449930176698164,0.00178804879737928,0.0010887251564747123,-0.0035780144547856428,-0.0019579983141922415,-0.0041384190113159325,-0.0038592691330698644,-0.002420650987283547,-0.004063603632848435,0.0037744612909489522,-0.007073280415199178,-0.00108480318797213,-0.016054519670664458,-0.0011092906233398834,-0.0074982961184770994,0.0027904834027146037,-0.002593117012516462,-0.0005232116477615683,-0.004680691810987094,-6.563828380993737e-05,0.00105118705594512,-0.0015213863309005646,-0.007852176150382743
IFI6,-0.0012551485244510871,0.001653046412252678,-0.0012272954180698379,0.0009343716032891894,-0.00039175822110948237,0.0013314983049608356,-0.004109757027253464,-0.0008292977961805803,0.002075884122277713,-0.0009203336607299942,-0.00045944133782669776,0.0035126856272919547,-0.00016093179327130813,0.004901832501620662,0.0001340189262187422,0.003731214934456181,0.00022138482541510116,-0.000801429499395372,0.004232230525636708,0.0001675361755666163,0.0006751272378072587,0.0014752212126648214,-0.0025176422233032713,-0.0014830860530779828,-0.002063105873891045,0.00024531709904176827,0.001817481818697292,0.003556158256088302,-0.0034731754812605854
IFIT1,-0.004122281737838979,-0.0028988260134493473,-0.0025891882387183134,0.0016708044182452964,-0.013787340305297168,-0.0065522256541669256,-0.005426947321588443,-0.000915459126932519,-0.00017546440305547906,-0.00613949810572299,-0.00023904788847562425,-0.0009907824689712385,-0.0010599451996451158,-0.0014997621484440968,-0.004930761171386708,0.010190184752703271,-0.004318991982397478,-0.006701153778964579,-0.002252408244729544,-0.001610477294191986,-0.001801256505797668,-0.004064830142258863,0.0031532940647720233,-0.003408942350256637,-0.005783482134902091,-0.007663602952565735,-0.005459888041077862,0.00016086630534728336,-0.007501160180679216
IFITM1,-8.27352677477483e-05,0.0002796156794260178,-0.0014821578967802868,0.0010594152357708282,0.0016799184076044331,0.00173319508378327,0.0021262052367660377,-0.0025105718041846937,-0.0045407728029840935,0.0010363985482499288,-0.004733635482853163,0.00027204396795110726,-0.00020126716961651954,0.0002168714118087285,-0.001126688383474267,-0.0037965832929975634,0.0021070087237782314,-0.003570753684106372,-0.000419512783812314,0.00034685540626666964,-0.0006377234643004034,-0.003940850057943552,0.0011206502878036485,0.0005187499492386624,-0.0018688899474803644,-0.002996733889291567,0.0030002439759712414,-0.0004229451947682511,0.00016140916240105677
IFITM2,-0.00156312147758785,0.0032653452906039587,0.002322513249307265,-0.0001664340909326231,0.00034785906738596113,0.002413930151948377,-0.0006551897772318516,-0.0012990918796299978,0.0011469258247766164,-0.0004087944431804182,0.003025149052468049,0.006100565877961078,0.0001381384037069358,0.0021582041173669702,0.0009067722813385703,-0.004278038145038052,-0.0020369150516696293,-0.003066934593602659,-0.0009313048462990976,-0.003307368371747012,-0.0027219807337090663,0.0029117573358429993,0.000980812864748656,-0.0021940702686194633,0.0006068145719517452,-0.005417925582844339,-0.003916131855861638,-0.0005724456423018717,-0.0002908748982795982
IFITM3,0.0014228962730513679,-0.00044412362774590706,0.004386505774182789,-0.000254859596890355,0.0006426403881104953,0.002410051522158493,0.006239117112564634,0.004384305119215201,0.0014204405648500684,-0.001212979320932896,0.002136665936370525,0.001932408554102414,0.0021541658208411828,-0.00045823158217947165,-0.00285673490753671,0.0006177106134018011,0.0021667520167831253,-0.0007407054793010716,0.0009089086767192431,-0.004343493343889012,0.0011988490693622684,-0.0006774577771055598,0.00016619084619086895,0.0006518441258514993,-0.0007076192831884024,0.0009132780176342773,0.00040201500177046055,0.0029677738103240634,9.584914689937229e-05
IFNG,-0.003704240902656628,-0.005590574305057478,0.0033440469092268677,-0.004148621022804075,0.001981593680883053,-0.0079347732215647,-0.0017829314945815528,-0.006216146920802179,0.002342217254658385,-0.0035572468087326243,-0.0033691900388973,-0.012254576500690506,-0.010195380223068906,-0.0013465291194831286,-0.006582565195965241,-0.0035585544757664508,-0.005989456322984905,-0.012566400719514412,-0.0013854751729852968,-0.0034887618742529803,-0.005927552676978051,0.002577081702006101,-0.004046188286347458,0.0009257598612834142,-0.01594274763622179,-0.011981838367274846,-0.0037615275530889815,0.0007890428861075898,0.006073643851488422
IFNL1,0.0037446302434282165,-0.014563553606575746,-0.015710113195115883,-0.0005631091061381442,0.006177467487413891,-0.0001236012183847085,0.0052358468949277506,0.0018520893074290613,-0.02417719274060332,0.0012606134137805106,0.002306205646323809,-0.032349267240264316,0.015369244521904888,-0.01374420624539272,-0.003543744811510638,-0.0007881795916631011,-0.012790418349102953,-0.015463649629235597,-0.09949910490528606,0.013335699839839253,-0.0018058612919390257,-0.002924127358651093,-0.0006280325828165162,0.0254239389028443,0.0423227250122832,-0.0046998427564739435,-0.0003979471925547659,-0.036925346072263214,-0.01697344608372538
IFT57,-0.00017648718682569044,0.0013142551753743722,-0.0037940952842927156,-0.0021262019935477257,-0.0009991528712871283,-0.0013758923403731878,-0.0041084829080585685,-0.0007760204132446817,0.004044559464510313,-0.004545761730155502,-0.0013383033502707964,0.00677024189983553,0.0006310429685487713,0.0011128296943624999,-0.002622998581145271,-0.0015724780833372162,0.00030252996312960813,-0.0031064709809338763,-0.0027486905631878156,-0.0012479949376828323,0.0008696449962086836,-0.000323544839372824,-0.003229592636543722,0.0015194834326473633,-0.004347442365619505,-0.0026514866575630416,-0.004650972467739612,-0.00282789853071519,-0.0032961556510261373
IGF1,0.013096774231417472,0.008358519768880752,0.011509751592267088,0.00771872694799173,0.010087398336070275,0.006591830810030336,0.014794615199878602,0.00643965229941501,-0.001545559493509649,0.006632500433759501,-0.0008173526905511861,0.0013918011748616907,0.00046546120264875706,0.0011415217992190114,0.003201920494911975,-0.0015871398034094139,-0.0036898263515230596,0.010025796245472871,0.043267707452124306,0.00840501666519487,0.010323629575465136,-0.011189350404674397,0.004843403999949678,0.0056120418578039875,0.004174272393804005,0.009824957005050266,0.010380152395029757,0.011976540489595087,0.01279534631794874
IGF2,0.014443468012669982,0.00859680126901202,0.011649762807932054,0.014333145374262057,0.01298148371087239,-0.0006718647675006871,0.009388428822391074,0.012358222610578626,0.015312237025515834,0.01864403402333897,0.004770443026183312,0.02522715351871163,0.009216549107209903,0.016357174992701368,0.009199069915688259,0.013009316648365576,0.003529275460266934,0.013144321061944068,0.016221877146901667,0.008310885150775217,0.017658304558208313,0.006676926928322594,0.012954866478086918,0.022968959112835963,0.016646492817490956,0.013428370207189925,0.013194784915994571,0.02286550479294585,0.015930608546966055
IGFBP2,0.02004386915253543,0.01541902539996395,0.01630952638556859,0.017589483279602764,-0.00855376705443662,0.002410682018009114,0.01233221328989037,0.020519483574079705,-0.011351088677688723,0.01990767563013852,0.013092768779926718,0.016108419839970935,0.017400037304619174,0.010287623531325934,0.016096201083361728,-0.007996911305136682,0.0013240912419222974,0.017287876780461345,-9.45987615399227e-05,0.021499327550571042,0.016936332950091563,0.004762557475096665,0.005100886047782491,0.004559414873304604,0.010562603732332214,0.016423060736106224,0.019531018406373224,0.010079364322173658,0.015049380932036362
IGFBP3,0.0037478707635003107,0.0018222306404948982,0.004657805631655127,-0.004224765949196619,-0.006074143774544675,0.0017104868030918927,0.00047167832795968616,0.0010392192881050945,0.003320539976665335,0.0001324577384502615,0.002163357640691578,-0.007748628377818645,0.001569084454198067,-0.0019444560113921073,0.0020387916294794975,0.002725965940432266,0.000630124523915294,-0.0016104036350867228,-0.00023512598336825064,0.0007521428974608524,-0.0009991557392000352,-0.0014119859682989676,-7.237543986598288e-05,0.0024515766017153147,1.8404817414131163e-06,0.00021156672966433297,-0.0009976783519685358,-0.0039580097891254405,0.0009396911953729355
IGFBP4,-0.00013477602696838277,0.0005115480911937833,-0.0013661775331774218,-0.0004220372859315918,-5.1822855816570985e-05,-0.003524230631179079,0.0001068115038480644,-0.001903757249185989,0.0010683424760102214,0.000655198612978713,-0.0015063414515100392,0.0007451378260607484,0.0015697817720123693,-0.004983691631789658,-0.0003263471419219969,0.0001843366943328703,-0.0006259183921919154,-1.5896833876148895e-05,0.015057057158273572,-0.0006440393730200479,-0.0008868398273598707,-0.0015139108008563468,-3.972713829021825e-05,-0.0016000321037037682,-0.00237604654267006,0.0035340065356976656,-0.0006371511931806814,0.0005064451989417343,0.001270299928018584
IGFBP5,0.007458985289385573,0.0036002463390959315,0.0035992837185202875,0.0028871833540368673,0.00016749753460209383,0.0020750203839042395,0.0037285716090555386,0.0031191137503002366,-0.00011392007198823717,0.005292731970842592,5.754169793119365e-05,0.0013439726911150048,0.00011958490740445329,-0.00031657790487652106,0.0020649348041364983,0.0006187480704852486,0.0008179871245795861,0.003652823611113951,-0.019952317263792808,0.0039767338623870364,-0.001234711579797454,0.0013898732932380164,0.0022397205056464255,-0.00013377441846712068,0.001832500353512407,0.003107903453284482,-0.0006605918513686332,0.004889660208947717,0.0035482235062042834
IGFBP6,0.02802287715518057,0.02293956836036136,0.03282973889512277,0.03665615735433124,0.022923126425137448,0.025687229997988104,0.03189759445507609,0.03206303319271614,0.038885597938135404,0.032482641803514636,-0.011257385959187157,0.027736658463894327,0.03211506224098679,0.028324195498630786,0.032243485028760566,0.024605439898005822,-0.014811580823573334,0.029945882242139028,0.046008248727773385,0.034155339487017246,0.03437837734837684,0.03428506118375508,0.034277239882986574,0.010256080591534529,0.027015287390837823,0.03676861786004765,0.03757898387395109,0.03614974009248825,0.02470191479612303
IGFBP7,-0.0008060695964093545,0.00034154607803315966,0.0015069805889294467,-0.00040167737350394546,0.0017766954664391616,-0.00019198905637625205,-0.004220514318852833,-0.000805603679215254,0.001439473383409989,-0.0027584432035096056,-0.0009683443448242355,-0.0029454602636071066,-0.0024165860927625096,0.002026926951601418,0.0012807349402267343,0.008237162084004872,-0.0016984451575983025,-0.0005454556900807254,-0.01860705361768617,-0.0001914474206981171,-0.0024094894155190314,0.0012257240171319992,-0.0004163572206251323,-0.0033006297828788015,0.002997376865397432,0.000896268389666869,-0.002988820963321669,0.002953517316313531,-0.00035183521029282406
IGHA1,-0.03169047440773881,-0.0309683790608681,-0.039921329893236816,-0.008023032191800724,-0.021291297559156774,-0.00914911233335879,-0.022236515311226886,-0.04078449134213936,-0.030652924422833436,-0.030109529128502174,-0.02465555788264802,-0.04094323165509625,-0.029956653495433014,-0.030375856024833912,-0.031838105350875855,-0.007840891511935379,-0.02711504840604237,-0.03103675326064806,-0.03051312866650742,-0.033690265540012115,-0.03659139277361878,-0.029998027485191377,-0.025308108969946074,-0.037760879398180985,-0.0311058956733443,-0.026185546788271234,-0.033266519928242234,-0.03257008612169224,-0.033530662317589034
IGHA2,-0.042322764614502725,-0.028753566083860437,-0.018341010621102657,-0.018742909726369165,-0.005469423752445299,-0.006658972447197887,0.00020026671874343087,-0.02716854435402745,-0.02107222318777491,-0.028314104760475356,-0.023901337240250734,-0.03419869171117811,-0.017651684605699408,-0.037670510559623754,-0.013999946961262732,-0.032672329269386576,-0.017950804649496614,-0.019485388620657646,-0.08109416975167895,-0.02348239183760665,-0.035755284865085654,-0.0038374868643426784,-0.017691017318747,-0.01159731057351449,-0.003332575130663488,-0.009108290563038775,-0.023372963297190786,-0.04103647299920374,-0.02024549793443726
IGHD,-0.060718031676831694,-0.05354029134476557,-0.08522219615632416,-0.03777875824851602,-0.06413167770609181,-0.06567714107730686,-0.08453882485734654,-0.06524633318026066,-0.05377528999323599,-0.06641761792528592,-0.08006492913942623,-0.0787060582535878,-0.049275838760952526,-0.0953019069231184,-0.06796449465591331,-0.09534211394772107,-0.049532104024988206,-0.073226995502522,0.03283652440888179,-0.0751857692350147,-0.07042226150659447,-0.07554074759524776,-0.060441625644515135,-0.06861303021567743,-0.09381474608210497,-0.10372544935669582,-0.07640823027160752,-0.07007974223788473,-0.07942579357218343
IGHG1,-0.053631243095437625,-0.04890032456612832,-0.04443172739030235,-0.03252603600163624,-0.0388413421715078,-0.040831037282688776,-0.04293582740414343,-0.051476559636406946,-0.04575862259543149,-0.047752617048883686,-0.053476176619781865,-0.05591052693015775,-0.051120209525946925,-0.0497081218786965,-0.05093331638126038,-0.04723183079016225,-0.037647653034376206,-0.057491535181478745,-0.06367434020793629,-0.04777200255738055,-0.04880897155033653,-0.04147918078172753,-0.04799162164069636,-0.05681423903136002,-0.047245936810439516,-0.04089645079968528,-0.0521283955333454,-0.05227212006922954,-0.05055918831125032
IGHG2,-0.02964253771401997,-0.031097098679341233,-0.017589856858517428,-0.037529580472125144,-0.02599553068765137,-0.03346965528592361,-0.024688876986373676,-0.04052785418578245,-0.03814924021254324,-0.012272538400826356,-0.03862558994343011,0.013206959251852085,-0.03388982465248584,-0.0393579813449276,-0.013835904395164684,-0.05052483376365309,-0.0323560536497713,-0.026450033392688616,0.05717095020576833,-0.018858336819830474,-0.029179534860885425,-0.031230432512435066,-0.021217141304833754,-0.022988741628399846,-0.025307305913975325,-0.026430777897328058,-0.024124326572130914,-0.01942414930231577,-0.03064232606498609
IGHG3,-0.01595898001036033,-0.015423924928178838,-0.012086544734456067,-0.01220318582994171,-0.016663683333522524,-0.00424846996382584,-0.008584699793986251,-0.017363372980436217,-0.015087227594108615,-0.01598162325150374,-0.021646788363209407,0.006068330275317324,-0.01666296403403105,-0.018950374358962675,-0.012248403230315641,-0.02376312559174474,-0.015448704528053645,-0.002642936916358064,0.046541378169353526,-0.016265709629386747,-0.016651298383615235,-0.004454410749014847,-0.0029427212992587676,-0.01624227110324536,-0.02206623313999868,-0.02016998199002038,-0.01968690198427335,-0.015607281412717238,-0.008808324427916861
IGHG4,0.006057546594529276,0.010206124057478122,0.03243115204076466,0.025227792935749453,-0.003888566677757427,-0.00766211875775335,-0.011036307165202063,0.01132300651010167,0.00622007875330895,0.00357845842148816,0.014196685925647714,-0.01979023289906623,0.01553328962382898,3.5585794388646314e-05,0.01672363080070642,-0.0061067919953926774,-0.007840860794604639,0.01017725843987418,0.017461183966212015,0.014887776806165123,0.009259184817561307,0.002275470037675872,0.02122261307779871,0.00630653182136362,-0.008792132113117811,0.025517635213089137,0.028705196084528074,0.013914413691351995,0.015797017037410127
IGHGP,-0.06553922471897201,-0.03298775606804097,-0.03856715305428624,-0.026538765670165766,-0.03477958596077566,-0.006637972958163339,-0.07685564820590372,-0.034888036628166655,-0.02321860240795329,-0.04219815885145113,-0.061724886982619756,-0.04986195949326107,-0.032101769396040966,-0.06017357791861674,-0.047930845609757584,-0.022904587070499582,-0.02540061642009316,-0.043422115223166705,0.0006345325843403107,-0.067016259378803,-0.026304544166005507,-0.01370249375023127,-0.045931130698277076,-0.02759004935590266,-0.03419969231190574,-0.027412978026433398,-0.07519712060720762,-0.03904381098282422,-0.03858140268493593
IGHM,-0.012740626187283435,-0.0060495517870590276,-0.014377668838735527,-0.015158061836007278,-0.004857310525231811,-0.025148446241181687,-0.01711368873664997,-0.014007616903663913,-0.02092150905497436,-0.00982682497711505,-0.019097991810870435,-0.04010104554671476,-0.02342632250261759,-0.01772472189132554,-0.017821125662063772,-0.039945878318484646,-0.02037075777692489,-0.022841561870712797,-0.030652474162397886,-0.0268645381152099,-0.026342983701597794,-0.02022439893645671,-0.006262315718746901,-0.015363388300779575,-0.00450610039832941,-0.010635229116652102,-0.025542046987857125,-0.019220164258688874,-0.010985549602480178
IGHV1-18,-0.01885069260092592,-0.007372975702218632,0.006642378015376612,-0.006041880598345543,0.006220029260957564,-0.003148212035504414,0.0031724645391458237,-0.0016840579002776702,-0.017545223314163628,-0.009271647873118767,0.011725862681361852,0.006122059879255404,0.023859126527477143,-0.019781085133935755,-0.02524834187716317,-0.0056453204978099214,0.004641725135106638,0.01347051215479775,-0.07073094166098938,-0.026070885181891327,-0.0035492163239284574,0.014235433156145106,0.03925055954447912,-0.0056645261505600866,0.003847035542234646,0.01825691232804507,-0.011675371083764758,-0.010219394342606382,-0.002137043131090381
IGHV1-24,-0.01314941597807419,0.026397990504297426,0.03283797351239981,0.03205700869341861,0.018670477422001223,0.01984929403007119,0.00023898036044188025,0.004072536509793892,0.007492952575864812,-0.01610638268408323,0.023797685579306026,0.030830812248906072,0.006675023964187828,0.007722908727597428,-0.0037547852175340403,0.0221773216996,0.027621297553551524,-0.004441623563357204,0.06489512005240516,-0.00812379507671391,0.012154441979285596,0.05024939861519459,-0.04479710768173341,0.016159499731623794,-0.026822181020160377,-0.00671182913123661,0.02173854124183473,0.014624289358637717,-0.02689994537366883
IGHV1-3,0.023703730518090015,0.010114202720348917,0.03892210745973281,0.0022141273791638134,-0.01837974538111174,-0.01359430377658351,0.03126511175358502,0.029290046497100167,0.007048787597518607,-0.004325970308393839,0.02259753708058378,0.00254894703530391,-0.0017846291233197349,-0.010965477046774308,0.014711852883289592,0.021375377774593876,-0.002124893123238261,0.01797699288891027,0.010623244678357041,0.026326757549656844,0.0074290837048309015,0.010591157935582343,-0.00689755244410065,0.0032451891536288513,0.029679425350420795,0.002097741290035866,-0.00609567382368073,0.008038074380205915,-0.001077663708461863
IGHV1-46,-0.020520146040905816,-0.011720715917877775,-0.02757105395016925,0.02681037160648362,-0.013644708970887893,0.024477411585704063,-0.009394222225620167,-0.020135896065400054,-0.0583017051279573,0.0029914377677963777,-0.011566121978410827,-0.020446972159294186,-0.017545181767562475,-0.004257767262477522,-0.019923833514042765,0.0012933697176289235,-0.008824443507274838,-0.02283454845111309,-0.07348587554955813,-0.007827990593344375,0.0022101664991039157,-0.018779523245027255,-0.015210286555910058,-0.03800883022821641,0.012667380917668803,-0.02767151613332333,0.006325063237109456,-0.03361942191626537,0.01065570534473731
